##IBS_Distance_Matrix.AverageTotalSites=51249.59358974359
##IBS_Distance_Matrix.NumAlleles=3
##IBS_Distance_Matrix.TrueIBS=false
##Matrix_Type=IBS_Distance_Matrix
40
HFg37	0.35092768	0.3537528	0.3546318	0.35575807	0.35334715	0.35582054	0.36383945	0.3641112	0.35402238	0.35218436	0.35262215	0.3609763	0.35298795	0.0	0.3563096	0.3536557	0.3558074	0.35237926	0.35646546	0.35227358	0.34005526	0.34946114	0.34445977	0.33944172	0.34424168	0.35800374	0.34253708	0.44322225	0.3469144	0.3462797	0.33446914	0.33882207	0.33820963	0.3415493	0.33910322	0.3340771	0.3509053	0.34463236	0.3405317	0.3390584
HFg38	0.31982458	0.3117206	0.32413986	0.31940314	0.3199969	0.32374182	0.34046176	0.34236556	0.3243786	0.31669885	0.3202589	0.33192998	0.31738913	0.3563096	0.0	0.31745815	0.32010955	0.31751853	0.32396737	0.31579876	0.32013443	0.331828	0.3223806	0.33007994	0.32167137	0.34438705	0.3215031	0.44321507	0.3345144	0.32421508	0.3069621	0.31448814	0.31320694	0.3142724	0.31492603	0.30958644	0.33378026	0.3211993	0.3154126	0.31484312
HFg40	0.30909905	0.30741397	0.31826654	0.31186202	0.31469366	0.31164724	0.33699745	0.33673954	0.3179884	0.31035495	0.31455192	0.32664764	0.30915964	0.3536557	0.31745815	0.0	0.31145754	0.31495592	0.3204872	0.31280386	0.31909218	0.32635435	0.3221754	0.32655174	0.31590894	0.34229788	0.31955224	0.4425985	0.3306996	0.32084697	0.30726	0.31109998	0.31006607	0.31420863	0.31312457	0.3046117	0.32965448	0.32005414	0.31386158	0.31059346
HFg42	0.31384268	0.30841273	0.31652156	0.31370324	0.31690797	0.3142655	0.33940488	0.33969337	0.31777903	0.308319	0.31409723	0.3299379	0.31461886	0.3558074	0.32010955	0.31145754	0.0	0.31308874	0.32126808	0.31103408	0.31636056	0.32665777	0.32235435	0.32885462	0.31932256	0.34356815	0.32080895	0.44375956	0.33467543	0.32516152	0.30731115	0.31434372	0.31112775	0.313731	0.31606296	0.3080608	0.33158472	0.32172233	0.31659302	0.31555888
HFg43	0.3097993	0.30539006	0.3200392	0.31360918	0.31620264	0.31369177	0.33668998	0.33985683	0.32043484	0.30828348	0.31407872	0.32700056	0.3119734	0.35237926	0.31751853	0.31495592	0.31308874	0.0	0.32227814	0.30902168	0.31907332	0.3297429	0.32429862	0.33289096	0.31890455	0.34229797	0.32158497	0.4411815	0.3335986	0.3267975	0.3097725	0.31444398	0.3133313	0.31412137	0.31736788	0.3080702	0.33133858	0.31992874	0.31803724	0.31493875
HFg45	0.31943807	0.3195305	0.32684276	0.32211253	0.32290483	0.3238957	0.34343576	0.34285715	0.32554156	0.31766996	0.3221313	0.33552048	0.32430828	0.35646546	0.32396737	0.3204872	0.32126808	0.32227814	0.0	0.32364604	0.32192978	0.3318839	0.3289004	0.33228678	0.32164475	0.34472188	0.3239469	0.43955925	0.33718792	0.33050218	0.31209365	0.31934717	0.31805697	0.31865928	0.320963	0.30961218	0.33474976	0.32608697	0.32044965	0.3192807
HFg46	0.3088121	0.29961896	0.3139724	0.3080102	0.31318635	0.3118331	0.33380324	0.33714145	0.31838214	0.30575034	0.30901825	0.32583636	0.30893457	0.35227358	0.31579876	0.31280386	0.31103408	0.30902168	0.32364604	0.0	0.31626067	0.32790795	0.32001895	0.32771516	0.31648394	0.34191644	0.3185178	0.44041583	0.33273998	0.32294244	0.30553427	0.31376263	0.3096832	0.31284997	0.3135796	0.30573905	0.3306769	0.32006654	0.31445882	0.31167296
SFg02	0.3117183	0.3143594	0.31958553	0.3154389	0.3168588	0.32142213	0.32538307	0.33257616	0.3206255	0.31503135	0.31682682	0.33066437	0.31863812	0.34005526	0.32013443	0.31909218	0.31636056	0.31907332	0.32192978	0.31626067	0.0	0.32023278	0.31482288	0.31962165	0.3115865	0.33580363	0.3120869	0.43868876	0.32621107	0.31531113	0.30069628	0.30554217	0.30232152	0.30305022	0.30797848	0.296167	0.31978577	0.3140181	0.30761588	0.30384097
SFg03	0.32423308	0.32352555	0.32928953	0.32263455	0.3270777	0.32953617	0.33139506	0.34078214	0.33110842	0.32684898	0.32753572	0.33935136	0.32705373	0.34946114	0.331828	0.32635435	0.32665777	0.3297429	0.3318839	0.32790795	0.32023278	0.0	0.32174012	0.32715696	0.31998175	0.3418827	0.31972864	0.44154325	0.33160132	0.32244065	0.3089811	0.31337672	0.31122202	0.30941874	0.3160084	0.3038447	0.3258582	0.31942314	0.3166199	0.31219965
SFg04	0.322014	0.31830195	0.3225288	0.3207262	0.3231917	0.32372096	0.33323497	0.33451667	0.3251238	0.3188197	0.32200035	0.3346124	0.320913	0.34445977	0.3223806	0.3221754	0.32235435	0.32429862	0.3289004	0.32001895	0.31482288	0.32174012	0.0	0.32734406	0.31908947	0.34042427	0.31653976	0.44205666	0.32736117	0.32119495	0.30531943	0.3119378	0.30712336	0.3098242	0.31265426	0.3042738	0.3248903	0.32064104	0.31135815	0.31040242
SFg05	0.32769266	0.32635266	0.33129466	0.3285131	0.32767168	0.3303268	0.33882686	0.34147808	0.33318135	0.32601768	0.32986575	0.34051445	0.3288446	0.33944172	0.33007994	0.32655174	0.32885462	0.33289096	0.33228678	0.32771516	0.31962165	0.32715696	0.32734406	0.0	0.32282966	0.33785284	0.3248914	0.4403266	0.32635626	0.32376185	0.31204566	0.31558204	0.31431875	0.31635952	0.31746465	0.30794844	0.3292089	0.32463115	0.3187605	0.31646553
SFg06	0.31554282	0.3125606	0.31913385	0.31755462	0.31440684	0.3181619	0.33260104	0.3322889	0.32051334	0.31529927	0.319278	0.3319402	0.3181818	0.34424168	0.32167137	0.31590894	0.31932256	0.31890455	0.32164475	0.31648394	0.3115865	0.31998175	0.31908947	0.32282966	0.0	0.33874476	0.31638718	0.4448365	0.33090463	0.3170495	0.30431274	0.31070963	0.30469072	0.30654728	0.3119385	0.2983207	0.32331774	0.3185649	0.30818748	0.31199592
SFg07	0.3405934	0.34257522	0.34292623	0.34519207	0.33858252	0.345102	0.35056144	0.3522076	0.34285715	0.34246626	0.34314388	0.35353655	0.34295562	0.35800374	0.34438705	0.34229788	0.34356815	0.34229797	0.34472188	0.34191644	0.33580363	0.3418827	0.34042427	0.33785284	0.33874476	0.0	0.33888403	0.4445412	0.34555435	0.3386743	0.32866934	0.3328144	0.3319948	0.33209103	0.33369967	0.32945845	0.3432381	0.3370375	0.33275408	0.33507663
SFg08	0.31788683	0.31540665	0.31995848	0.3196763	0.32068664	0.32111603	0.33132055	0.33361793	0.32352692	0.3170965	0.3204925	0.33100188	0.3181781	0.34253708	0.3215031	0.31955224	0.32080895	0.32158497	0.3239469	0.3185178	0.3120869	0.31972864	0.31653976	0.3248914	0.31638718	0.33888403	0.0	0.43804714	0.32790214	0.31768587	0.3024975	0.3090506	0.3079759	0.31000313	0.3104996	0.30273587	0.32444093	0.31918064	0.311044	0.3075554
SFg10	0.44387546	0.44813105	0.44096228	0.4465743	0.440525	0.44290107	0.44440675	0.44252098	0.44046223	0.44364414	0.44060466	0.44342643	0.44203588	0.44322225	0.44321507	0.4425985	0.44375956	0.4411815	0.43955925	0.44041583	0.43868876	0.44154325	0.44205666	0.4403266	0.4448365	0.4445412	0.43804714	0.0	0.43954617	0.43933403	0.43695626	0.43878868	0.43804368	0.4389276	0.4380285	0.44241992	0.44094583	0.4397607	0.4380999	0.43960005
SFg18	0.3303195	0.33150092	0.3338465	0.33519575	0.33147183	0.33426148	0.34397587	0.34051698	0.3338479	0.3332239	0.33226648	0.3449309	0.3337225	0.3469144	0.3345144	0.3306996	0.33467543	0.3335986	0.33718792	0.33273998	0.32621107	0.33160132	0.32736117	0.32635626	0.33090463	0.34555435	0.32790214	0.43954617	0.0	0.33074358	0.32203346	0.32670483	0.32335067	0.32706675	0.32824257	0.3213512	0.33034816	0.3286511	0.32889572	0.32558468
SFg20	0.32031173	0.3164557	0.32434696	0.32123277	0.32354158	0.32250154	0.33630806	0.3356018	0.32827777	0.32225683	0.32338375	0.33613026	0.32233378	0.3462797	0.32421508	0.32084697	0.32516152	0.3267975	0.33050218	0.32294244	0.31531113	0.32244065	0.32119495	0.32376185	0.3170495	0.3386743	0.31768587	0.43933403	0.33074358	0.0	0.3083995	0.3115457	0.31058642	0.30995724	0.3167806	0.30394402	0.3264776	0.3198385	0.3140242	0.30848634
SFg23	0.30413187	0.30109146	0.3087159	0.30541947	0.30563995	0.3081669	0.32349896	0.32123497	0.3116274	0.305034	0.3070813	0.32104525	0.30549726	0.33446914	0.3069621	0.30726	0.30731115	0.3097725	0.31209365	0.30553427	0.30069628	0.3089811	0.30531943	0.31204566	0.30431274	0.32866934	0.3024975	0.43695626	0.32203346	0.3083995	0.0	0.30304813	0.29486486	0.2951009	0.29730892	0.28761902	0.3108359	0.3036138	0.29940596	0.29505104
SFg25	0.31382167	0.3115015	0.3144206	0.31472838	0.31338623	0.31694716	0.32679266	0.3286616	0.31636333	0.31098914	0.31376097	0.3282708	0.31303602	0.33882207	0.31448814	0.31109998	0.31434372	0.31444398	0.31934717	0.31376263	0.30554217	0.31337672	0.3119378	0.31558204	0.31070963	0.3328144	0.3090506	0.43878868	0.32670483	0.3115457	0.30304813	0.0	0.30083552	0.30051824	0.3113744	0.29451826	0.31713346	0.31152278	0.3046121	0.3019728
SFg27	0.3086033	0.3040023	0.3107991	0.311023	0.30923128	0.31432045	0.32535395	0.3252794	0.3123944	0.30780363	0.31192777	0.32588935	0.3100787	0.33820963	0.31320694	0.31006607	0.31112775	0.3133313	0.31805697	0.3096832	0.30232152	0.31122202	0.30712336	0.31431875	0.30469072	0.3319948	0.3079759	0.43804368	0.32335067	0.31058642	0.29486486	0.30083552	0.0	0.2995613	0.30066293	0.29424402	0.314206	0.31041726	0.29947686	0.3035304
SFg28	0.31032085	0.30881912	0.31709254	0.3128905	0.3144899	0.31783012	0.32808134	0.32659635	0.31244722	0.3112134	0.31197938	0.3286748	0.31499732	0.3415493	0.3142724	0.31420863	0.313731	0.31412137	0.31865928	0.31284997	0.30305022	0.30941874	0.3098242	0.31635952	0.30654728	0.33209103	0.31000313	0.4389276	0.32706675	0.30995724	0.2951009	0.30051824	0.2995613	0.0	0.30231705	0.29547688	0.31499285	0.30674073	0.3007813	0.30048347
SFg29	0.31317878	0.3098822	0.31679246	0.31394354	0.3142838	0.3179588	0.3281091	0.3272874	0.31805876	0.31218588	0.31317088	0.3303796	0.31450996	0.33910322	0.31492603	0.31312457	0.31606296	0.31736788	0.320963	0.3135796	0.30797848	0.3160084	0.31265426	0.31746465	0.3119385	0.33369967	0.3104996	0.4380285	0.32824257	0.3167806	0.29730892	0.3113744	0.30066293	0.30231705	0.0	0.2975717	0.3177377	0.3112657	0.30487686	0.30340138
SFg36	0.30552718	0.30299535	0.30707148	0.30678946	0.30457836	0.30809706	0.32314542	0.3198088	0.3064314	0.30421	0.30476683	0.32227755	0.3065122	0.3340771	0.30958644	0.3046117	0.3080608	0.3080702	0.30961218	0.30573905	0.296167	0.3038447	0.3042738	0.30794844	0.2983207	0.32945845	0.30273587	0.44241992	0.3213512	0.30394402	0.28761902	0.29451826	0.29424402	0.29547688	0.2975717	0.0	0.3095549	0.304282	0.29803514	0.29491857
SFg39	0.32817852	0.32870343	0.33203053	0.3310154	0.32925877	0.33002698	0.3432089	0.3344325	0.33048618	0.32987136	0.32804725	0.34155717	0.32996187	0.3509053	0.33378026	0.32965448	0.33158472	0.33133858	0.33474976	0.3306769	0.31978577	0.3258582	0.3248903	0.3292089	0.32331774	0.3432381	0.32444093	0.44094583	0.33034816	0.3264776	0.3108359	0.31713346	0.314206	0.31499285	0.3177377	0.3095549	0.0	0.3243042	0.3136253	0.31736642
SFg42	0.32032356	0.31843945	0.3240885	0.3208984	0.31989628	0.32357368	0.3345553	0.33387598	0.32476267	0.32087985	0.31977677	0.33291706	0.32248697	0.34463236	0.3211993	0.32005414	0.32172233	0.31992874	0.32608697	0.32006654	0.3140181	0.31942314	0.32064104	0.32463115	0.3185649	0.3370375	0.31918064	0.4397607	0.3286511	0.3198385	0.3036138	0.31152278	0.31041726	0.30674073	0.3112657	0.304282	0.3243042	0.0	0.3073655	0.30832568
SFg44	0.31207183	0.30652604	0.3159932	0.31366244	0.31546724	0.31552988	0.32710412	0.32683125	0.31915548	0.31040043	0.31428263	0.32724744	0.31351882	0.3405317	0.3154126	0.31386158	0.31659302	0.31803724	0.32044965	0.31445882	0.30761588	0.3166199	0.31135815	0.3187605	0.30818748	0.33275408	0.311044	0.4380999	0.32889572	0.3140242	0.29940596	0.3046121	0.29947686	0.3007813	0.30487686	0.29803514	0.3136253	0.3073655	0.0	0.3065011
SFg45	0.31185603	0.31012398	0.31321758	0.31173256	0.31267676	0.31539318	0.32750306	0.32835636	0.31521302	0.31239748	0.31301218	0.32578182	0.31366065	0.3390584	0.31484312	0.31059346	0.31555888	0.31493875	0.3192807	0.31167296	0.30384097	0.31219965	0.31040242	0.31646553	0.31199592	0.33507663	0.3075554	0.43960005	0.32558468	0.30848634	0.29505104	0.3019728	0.3035304	0.30048347	0.30340138	0.29491857	0.31736642	0.30832568	0.3065011	0.0
