Gene_ID,H173Fg01,H173Fg07,H173Fg08,H173Fg09,H173Fg14,H173Fg25,H173Fg28,H173Fg29,H173Fg30,H173Fg32,H173Fg36,H173Fg37,H173Fg42,H173Fg43,H173Fg45,H173Fg46,H183Fg01,H183Fg07,H183Fg08,H183Fg09,H183Fg14,H183Fg25,H183Fg28,H183Fg29,H183Fg30,H183Fg32,H183Fg36,H183Fg37,H183Fg42,H183Fg43,H183Fg45,H183Fg46,S173Fg02,S173Fg03,S173Fg05,S173Fg07,S173Fg10,S173Fg20,S173Fg23,S173Fg25,S173Fg27,S173Fg28,S173Fg29,S173Fg36,S173Fg39,S173Fg42,S173Fg44,S173Fg45,S183Fg02,S183Fg03,S183Fg05,S183Fg07,S183Fg10,S183Fg20,S183Fg23,S183Fg25,S183Fg27,S183Fg28,S183Fg29,S183Fg36,S183Fg39,S183Fg42,S183Fg44,S183Fg45
FAGR_UCONN_16754,8.945117489,9.829137207,8.889599247,8.597794094,9.525752306,9.078146544,9.217853378,9.991339455,9.524302795,10.0986166,9.186121593,9.458682342,9.647968536,8.738641752,10.13057136,9.065379465,8.870933462,9.641552256,9.638498776,10.14774491,10.45887407,9.801497569,9.309473118,10.21058541,9.686002181,10.1013692,9.894144213,9.450575407,9.664499484,9.964644078,10.13498638,8.64996181,9.763590972,9.516910208,9.558095418,9.839131276,8.480084976,9.029978262,9.687423682,9.295420133,9.166446823,9.939219032,9.010157958,9.817767966,10.12376268,9.624907089,9.31966062,10.72365434,10.28399424,10.29788987,9.988227661,10.29944648,10.11250249,9.821987923,8.984282425,10.79131634,10.56763368,10.578825,9.88310948,10.94472075,9.93046123,10.82895577,10.12401345,9.908669685
FAGR_UCONN_16758,4.16927575,4.553404214,4.620722623,4.872205619,4.941719661,4.650233777,4.679122003,4.505232785,4.233294529,4.827645578,4.894140789,3.894268393,4.929098332,4.651279318,4.431051358,5.025479337,4.853726792,4.65976904,5.010474608,5.239835305,4.588483775,4.728040687,5.327968519,4.919853884,4.660080675,4.915538649,5.062960156,4.233482022,5.188307813,5.327683284,4.680198519,4.647080987,4.929889206,3.909563802,3.288908494,4.181728059,4.939030825,4.428573551,4.723606053,4.049313938,4.9057078,4.033889856,4.863256843,4.304052483,4.331883587,4.186265014,4.139850137,4.38698788,4.775838355,5.08123961,4.918641646,4.788889886,4.49846888,5.391493959,4.848398371,5.439203952,4.578730711,4.799976539,4.948554892,4.957658906,4.322722014,5.061094465,4.121196224,4.957808066
FAGR_UCONN_16763,3.269854708,2.913365184,1.043727505,3.232589806,0.638504235,0.889159308,3.426706664,-0.233678619,1.242798362,2.415304403,2.755011399,3.936859433,3.023664125,4.628672195,1.671696238,4.519489284,4.802983441,4.149637685,3.395026944,4.416996517,4.41291448,4.688524785,4.3716861,4.47911593,3.693733532,3.26980458,4.109439763,5.064547732,2.724924786,3.261180178,3.93538669,4.36738702,4.343346792,2.60510125,4.276503019,3.069655743,4.123060462,4.073771252,3.769407221,2.008486717,3.958236027,4.124134974,4.992361036,2.589945159,2.355005498,2.818538132,3.118536639,3.431128782,4.223586763,2.434949416,4.502824459,4.290479213,4.623109298,4.603575857,4.176979248,4.085352654,4.023337332,1.697777783,3.903254944,3.64733932,4.591681151,4.462659096,3.641308761,5.056825685
FAGR_UCONN_16765,7.628881805,7.439293862,4.817688232,8.429309293,5.677405495,5.806084733,6.026456783,2.605863468,5.141690767,6.962067674,6.358730767,6.784103469,7.721126522,4.981728229,4.403256441,4.395528174,7.49994044,8.484231864,7.785245163,8.548757886,7.449210785,8.416690821,7.233488333,6.842977778,7.621351832,8.1839809,7.568482279,7.3527922,4.130026338,7.096075409,9.139054211,5.385969094,5.684627122,1.720664283,6.479691763,6.219699172,5.795314821,6.081466778,6.17150989,8.446933703,7.61577806,7.955915855,4.178971842,5.711430116,4.226863359,6.742565617,7.978946652,7.366342131,8.069484207,6.266029881,6.50516226,9.00072933,8.688239453,8.658712432,8.090107338,7.834616821,8.879559007,8.008466169,7.186481369,7.214528732,9.574582265,8.079532428,7.89254183,8.773057056
FAGR_UCONN_16771,5.196340517,4.074067238,2.724123292,5.600639387,5.366407094,3.474841389,3.742114697,2.734830279,2.975371263,4.113244965,3.78451599,4.33739059,3.300157705,4.688188008,3.83789786,4.349192919,5.579999602,4.485754244,3.925199943,5.10120799,5.224296394,4.452044748,4.695468687,4.292337259,5.496299529,5.39326554,4.142949084,4.288072572,5.367880071,5.710992884,5.183972716,4.876335341,4.97353949,4.29414858,4.276503019,5.357708134,4.075507881,4.328921739,4.307459168,4.177826741,4.521161051,4.315048164,4.354886825,3.232310175,4.966838055,4.078370514,4.304370539,4.336179621,5.716455332,5.279627823,5.305607831,5.29974329,4.870812803,4.880688603,5.268503141,4.6310326,5.57366974,5.419568113,5.15286961,-2.578935396,4.687377981,5.089624524,5.898898014,5.236544258
FAGR_UCONN_16792,8.025713503,7.392796889,7.998266746,9.090079599,9.471122877,7.727754629,6.496020891,5.661146869,6.412838467,7.213063157,9.2448771,7.005349308,6.983143756,7.843778266,7.906495621,7.954293094,7.97382734,8.381045459,7.196658927,7.319800677,7.737086022,6.709174336,7.013282271,5.833925928,7.280537047,8.602724182,7.601139709,6.368904948,7.536935588,9.603413709,7.797310964,7.152519358,8.17217609,8.271016489,7.329622137,5.603575733,7.112491555,6.877039006,7.012925923,7.226790636,7.512996177,8.195040277,6.943260891,7.181414917,7.834995903,6.993389944,7.336085092,7.089182458,10.40481478,9.92604058,8.596450128,8.105684372,8.138796667,8.134540327,8.395824399,8.478699209,9.012166333,8.688032503,8.106382771,7.857799541,7.458742163,8.989365526,9.820893907,9.337792777
FAGR_UCONN_16804,5.943991436,5.832729226,7.303349637,5.654051597,5.923703665,6.094916254,6.22195931,7.139547746,6.428709896,7.064776131,6.83544465,6.360048137,7.582241827,6.264450985,6.596341372,6.411109952,5.491973065,5.885923581,6.56639107,4.745481659,5.728025549,5.753575475,5.743901418,6.70934468,5.77324032,6.544819947,6.034052606,6.143196761,6.948939192,5.850618598,5.436537184,5.699098139,5.337387061,6.013641163,5.365017876,6.207851847,6.094309947,6.168599762,5.258971861,6.088249797,5.821363053,4.978921821,5.938606564,5.711430116,5.659268597,7.022795438,6.057567865,6.461653474,5.13565056,5.094470997,5.093405756,5.002187152,5.113807265,4.90226134,4.728832783,5.55425302,5.238716577,4.643872395,5.759107035,3.866976271,5.460146859,5.482821508,5.461892313,5.615744122
FAGR_UCONN_16825,2.643934969,2.102916618,0.578496659,1.704124889,1.652850295,0.314662946,1.361681191,-1.339841226,-1.408080606,1.126799353,-0.70443193,0.963046177,-0.653150299,0.63833497,-0.349621448,0.453183407,2.396137964,2.584669633,1.496625611,3.050286364,2.910450454,2.051524382,3.504976595,2.467752561,3.215751487,2.041398689,2.281210615,2.695667435,2.682962365,3.128820651,2.671403772,1.993108069,1.573592439,1.478090143,-2.578935396,2.574754421,0.48545772,0.991228582,-2.578935396,2.318362631,1.375828708,2.985751236,1.532131988,0.602312031,3.607080131,-2.578935396,0.027344403,2.912308925,2.133445495,2.826145373,2.826150566,0.282247146,1.51151994,2.732760731,2.764607166,2.477643088,2.174342561,2.803213476,2.458467797,2.666481645,1.796862894,3.153137558,3.222172353,2.488893381
FAGR_UCONN_16827,6.290125998,5.167794497,5.728330474,5.56017411,5.287958436,5.525953448,5.38665172,5.00204207,5.200396452,5.414041466,5.460030643,5.81511857,5.246475853,5.611026073,5.127179523,5.319420756,6.280739012,5.762981504,5.93467544,5.747186467,6.090972767,5.79344285,6.355871468,5.477070316,6.062201515,6.237700487,6.462458622,5.607940589,6.256476515,6.238974161,6.129272553,6.402035676,5.449831537,5.937237521,6.200163488,5.82913056,5.895805644,5.651894738,5.503636604,5.706711183,6.173771978,4.8787812,5.567665287,6.032436288,6.125179924,6.227696353,5.860161502,4.726470252,6.036716974,5.802506608,5.679058641,5.621981798,5.54711228,5.950924729,5.844201498,5.791630592,6.051016851,5.246641416,6.12504074,6.312804174,5.710287105,5.972287151,6.408942864,5.441013348
FAGR_UCONN_16852,0.526615341,0.28652987,0.156339412,-0.152915471,0.966187884,-0.202013991,0.452705662,1.930003064,0.216912598,0.748155591,-0.256969518,0.963046177,0.50260218,1.947606342,0.173516636,0.475621029,1.692409701,1.91814269,2.124792356,1.436238218,3.076802728,2.257592783,2.106899705,1.235610495,1.45591236,0.287415984,2.136618598,1.748126452,1.543741065,2.206289708,1.865868464,1.18578099,2.052033846,0.674099367,1.478858401,0.99703225,0.431536222,1.302733983,2.017322393,-2.578935396,0.152521948,-0.943917289,0.372788625,1.402613155,1.401446493,1.916437287,0.027344403,2.052926032,2.133445495,1.770291703,2.479508615,1.533087203,2.836950897,2.43417285,2.539447736,2.881802085,3.360348944,2.847935734,2.218753807,2.666481645,3.098931648,2.720830648,1.317707411,2.82484788
FAGR_UCONN_16859,6.514311941,5.151458259,4.956174903,5.634105351,5.30978004,5.187288868,4.154662534,5.305949286,4.711016436,4.621517794,6.352834185,5.266096707,5.376909017,4.328637808,5.26482731,3.883557892,5.693928502,4.845927482,4.967056801,5.675161237,5.055178546,5.732141604,5.507056829,5.297670238,4.725925045,5.924098036,6.089119767,5.681156943,6.260048578,6.058203827,5.857214497,4.576017643,5.31635185,5.351843277,6.451176721,4.61751633,4.044410146,5.204182521,4.606812186,4.295822317,4.681410852,4.843794397,4.406932751,5.238945888,5.220401355,5.139912208,4.821494725,5.286253976,8.75442263,8.309216072,7.198481481,7.298025629,6.776944633,6.216756213,7.314369278,7.459832109,7.791818288,7.484236972,6.913605655,5.929587033,5.721181859,7.357097026,8.749379592,6.78485799
FAGR_UCONN_16864,0.785320178,-0.158579927,-0.442968869,-0.609533037,0.213822825,1.214173123,-0.009819122,-0.233678619,-0.329686784,0.069740067,-0.256969518,-2.578935396,0.914788391,-0.288881207,-0.228718093,-0.694322555,2.034934909,2.270168588,2.381512837,1.844333116,2.819480447,0.939389521,0.417911671,0.503178922,0.430822119,2.509968445,2.65751779,-0.163613338,1.800775379,1.517972535,-1.154170234,-0.043613488,0.540882075,-1.078822777,-2.578935396,-2.578935396,-1.237286425,-1.136652134,-2.578935396,0.405159099,-2.578935396,-2.578935396,2.10483657,-2.578935396,0.952125254,-2.578935396,1.199618666,-1.290871899,0.735419852,0.563047529,1.771120992,0.799459695,0.644233085,0.193819275,0.562329189,-2.578935396,2.594769784,-2.578935396,0.713555819,-2.578935396,0.441465507,1.832601523,1.236285983,1.943796403
FAGR_UCONN_16885,6.946999967,7.144704435,7.176856436,7.004969879,6.995378257,7.564010358,7.151919821,7.075230485,7.205734103,6.914632073,7.373853032,6.630398803,7.244671987,6.729753734,7.464454903,7.309228676,6.513160785,7.135007081,7.163918833,6.578974476,6.880024264,7.076222178,6.752409908,7.251255737,6.634315651,7.176957872,6.616934882,6.98753184,6.763825291,6.772001971,6.605103529,6.80431877,6.678985723,7.137304694,6.872709364,6.705885679,7.173306119,6.951524812,7.323726746,7.025862664,7.090211121,6.652731313,7.160643714,7.278749563,7.114277026,7.493583595,7.200630869,7.355752617,6.676250918,6.535155226,6.818974878,6.380783351,6.64543902,6.67090996,6.761695569,6.733579379,6.547773672,6.390530933,6.906034144,6.236008612,6.662544578,6.696234168,6.583704787,6.662324237
FAGR_UCONN_16888,4.880221801,4.053114472,3.597020526,4.764074772,3.570171403,3.861398199,3.23295205,2.605863468,2.916556132,3.33959434,3.885997347,2.67910054,2.783016886,3.299848941,3.54752906,2.984406221,5.255815402,4.384184723,3.585711702,5.099590349,4.588483775,3.926424653,4.926859643,4.284647245,3.841470983,5.047728711,4.00397242,3.3162267,4.784185237,5.312507252,4.882213547,3.679465297,4.018149762,3.420766158,2.650880082,2.90332119,3.022958902,3.495960354,3.144443827,2.619302389,2.788950246,2.447365264,2.583211825,3.513982187,3.908155444,3.274728648,3.253510559,3.872605934,6.195218571,5.807336079,5.635763429,5.272601998,5.329437144,5.086916052,5.929965525,5.694637472,4.989462732,5.784175333,5.000040719,4.576693182,4.579758977,5.236028151,5.878916856,5.167319559
FAGR_UCONN_16899,4.370145329,3.82492692,3.747026854,4.121976881,3.495971901,3.619187167,3.750186677,2.897967548,3.705804672,3.969770447,3.807692322,3.805117849,3.748704187,3.544906485,3.318688645,3.714628709,4.650602385,4.138986402,4.041393478,4.851162292,4.615775138,4.162658842,4.380963727,4.3707003,4.177246696,4.088885467,3.079532814,3.944972972,4.481682492,4.282679318,4.078695163,3.767149019,4.118775904,3.487896665,-2.578935396,4.132441787,4.295224041,3.367917433,4.256674542,3.926633436,3.362219975,4.41377491,3.715178038,3.542136847,3.198632622,3.731798518,4.240795577,3.431128782,3.519392785,3.564719761,4.091332622,3.310411391,4.236200378,4.14194099,4.089534868,5.026020299,4.973368525,4.380233138,4.347759707,4.637672061,3.771995707,4.347102925,4.709090628,3.428302612
FAGR_UCONN_16907,13.09693774,13.91100755,14.27150479,13.73976036,13.11209722,13.56994473,13.99598439,15.66324104,14.39546591,14.19742514,13.50189467,13.98064428,14.22514428,13.95242852,14.62560938,13.39701427,13.07630336,12.77572019,13.72648473,12.94514118,13.44648505,13.25494104,12.85499179,14.53555705,12.81391312,13.91650071,13.53037077,12.12795399,13.95925634,14.04420507,12.9948186,12.56978554,13.58309734,12.8705417,14.43449499,14.24801679,12.43066534,13.39089228,13.31783013,13.27634095,12.94787867,13.30178289,12.60194837,14.15448113,13.72579368,13.10960579,13.30850608,15.18226621,12.87722571,13.24064959,13.12533181,13.6672866,13.32783297,13.11603104,12.93853654,13.70860658,13.91957853,13.45121529,12.35189407,13.41286916,12.96138799,12.89929662,11.98344078,12.66256551
FAGR_UCONN_16912,10.27723298,9.574680921,8.302585106,10.09136478,10.1878808,9.019771028,9.928552854,8.359795126,9.511111591,10.14431494,9.887443247,10.67643442,9.718129541,10.76869233,9.619290405,9.703519178,10.07659918,9.448119187,9.562439032,8.483120268,9.253407964,9.309139308,9.64152343,9.723590538,9.415525472,9.715158175,8.679915092,9.618283218,9.999582954,10.3810868,9.270669258,10.49264899,9.956249894,10.28517042,9.596033242,9.798236224,10.44947708,10.12132897,8.984468532,9.93441951,9.783972973,9.200690103,10.20891821,9.934220884,9.464347477,9.533375253,9.385445831,7.743054064,8.893073858,9.204545039,8.49020316,8.482090878,8.337161543,8.219054578,8.524184433,8.764104435,8.357165407,8.059272177,8.106749786,8.643493845,8.205109339,8.755651918,9.456466403,8.82642329
FAGR_UCONN_16928,8.642641417,8.445984383,8.051768824,8.101031932,8.217651105,8.316579006,8.4410809,9.106731896,8.779842371,8.512269837,7.195349763,9.003939075,8.41338182,8.563315808,8.885629765,8.209550837,8.28180904,8.208619414,8.213231375,7.131582608,8.290255345,8.314035256,7.719188362,8.797661516,7.848616258,8.602724182,6.928282132,8.933134417,9.005815029,8.622048718,7.640340267,7.819353023,8.061492697,8.096855176,9.401105255,8.401476263,7.88463177,8.724532263,7.393946392,8.456467658,7.523610201,7.66912577,7.754804181,9.118394786,8.445069802,8.092905172,8.226723044,8.861047627,6.942089848,7.059780857,7.622643585,7.372958679,6.988084256,6.716678872,7.534742229,7.600338217,7.198581967,6.594580584,6.662168676,7.680778959,7.185421921,7.39239877,7.090299845,6.647573424
FAGR_UCONN_16931,4.742152049,3.181383709,3.864250915,3.575445518,4.249659826,4.108413758,3.851208467,3.847856391,4.322835854,4.775493049,5.27286067,4.057571056,4.829600505,4.626138284,3.83789786,4.395528174,3.66965582,2.014523193,3.43097889,1.609915854,2.251519863,2.707586946,3.117969799,3.639084399,2.627111993,3.488616291,2.396835508,4.129690691,4.769222808,4.030907724,0.657333691,1.956272261,3.692125054,3.687672773,3.989762408,1.202037966,3.883025148,3.544156388,4.01326205,3.376622047,2.475729955,1.578699816,4.045788314,3.596849576,1.888334842,1.480794782,2.000118892,2.714325209,3.128302574,2.434949416,1.771120992,1.533087203,1.564842533,0.666862414,1.913761972,1.36091317,-2.578935396,-2.578935396,3.668853599,-2.578935396,1.928035191,0.989724287,1.667491653,2.562634719
FAGR_UCONN_16957,3.371951066,4.333552355,3.989963849,3.642757665,2.983318046,3.60260913,4.073355106,2.830297147,3.360819844,2.11307823,2.706512841,2.208675673,3.410220118,3.668264575,3.128082171,1.731969426,4.753956552,5.491562873,4.361317665,5.109269103,3.980810384,4.572715009,5.026288418,4.47236194,4.947849842,4.494766549,5.169001886,4.105575595,5.017335436,5.226059473,4.592993726,3.2631755,1.028631265,3.219536526,4.209981986,3.396297855,3.937238803,2.223650513,3.319602397,4.238030525,2.028154669,3.166513378,3.35343718,4.752636061,3.727463123,3.899702754,3.954124211,2.888996641,2.857291936,3.251668621,4.247407785,4.251293554,3.216000668,2.43417285,3.331826526,3.865328965,1.397397963,3.361254515,4.337788967,5.297059059,3.840211191,2.016747789,3.762585002,3.367876924
FAGR_UCONN_16978,6.261149059,6.133159777,6.491077517,5.988483058,6.57347445,6.106720915,6.428462576,6.199410821,6.58087115,6.672343288,6.397437184,6.046654381,6.94342104,6.257918713,6.416851545,6.20959246,5.888194477,6.125077263,6.183626897,5.562247688,5.569566659,6.304014008,6.123447232,6.278232838,5.956455095,5.737370567,5.910247361,6.088880366,5.950892202,6.149996239,5.604798076,5.88697401,5.834188831,6.213300533,5.958194355,5.789934955,6.375261266,6.185792037,6.375684583,6.112574476,6.026326168,5.883312132,6.065466327,5.950774674,6.076893317,6.60837674,5.65597565,6.999511393,5.603848156,5.631509465,5.66682059,5.942928981,5.764974408,5.839046116,5.858515176,5.608510475,6.159314445,6.179282335,6.030712074,5.879972989,5.440504103,5.851782289,5.662227034,5.695765338
FAGR_UCONN_16992,-2.578935396,-1.025732415,-2.578935396,-2.578935396,-0.825410708,-0.884302649,-2.044288972,-2.578935396,-2.578935396,-2.578935396,-1.356515987,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.981652698,-1.098005552,-1.222724951,-1.870162578,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-0.063137281,0.051761384,-1.678308458,-2.578935396,-1.701607786,0.264498295,-0.579597842,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,0.329373981,-1.06107597,0.551584815,1.039184829,-2.578935396,-0.342406323,-1.276290486,-2.578935396,-2.578935396,1.487737548,-2.578935396,-2.578935396,-2.578935396,-0.616432247,-2.578935396,-2.578935396
FAGR_UCONN_17000,1.363037733,1.077340988,2.236769087,7.319376006,3.335039072,5.435242818,5.678637354,0.616887231,5.256806417,4.134104368,6.514749385,-2.578935396,2.368760943,2.964913254,5.784457972,1.477853139,3.535179463,3.894959633,2.62443608,7.610737005,4.9518846,8.684470101,7.942788181,2.681945792,6.094285168,5.347355645,8.370816424,6.673685447,1.342806672,5.842717148,6.809922778,4.61198682,7.986241702,6.689835791,4.720635775,7.400889962,5.743700026,5.501340943,4.659891057,4.843154975,3.668008297,5.229880385,-2.578935396,3.649562972,7.086405066,7.797807776,3.645935658,7.185613298,8.775640912,8.224192745,5.796047364,8.62651722,5.929014451,9.080240318,4.798364234,5.807180576,4.946139322,7.000764786,4.228712121,5.219397693,9.586174714,8.272025514,5.838104661,8.240088853
FAGR_UCONN_17016,6.512077571,6.1854449,5.598991192,6.220203516,6.019510136,5.951729483,6.132157375,5.322462413,5.815050238,5.898459102,6.147897536,6.203146843,6.021926219,6.580688631,6.214483015,5.882299863,6.156220602,5.986390009,5.78158011,5.767703669,5.359599118,5.816030224,5.571278696,5.788428725,5.73013379,5.39326554,5.230413239,5.894984306,5.470113406,5.562819078,5.98259319,5.499135884,6.113201254,5.994531547,6.250676316,5.682744148,6.53080738,6.119739642,6.306629935,6.067661167,6.416338073,6.206144708,6.537658309,5.913540863,5.934071878,5.52611314,6.010690419,5.286253976,5.865381201,5.936387251,5.779092467,5.874947384,5.882518457,6.017673255,6.012745512,5.49787502,5.982980325,5.713429713,5.906360452,5.775312834,6.059825071,5.517598048,6.055450123,5.666797663
FAGR_UCONN_17033,6.19025182,6.471280201,5.648862036,6.733883506,6.694527774,5.264845003,5.207711111,4.850875936,5.316790608,5.447757914,5.98462579,5.632833933,5.461155893,5.614865224,6.90873772,5.545043779,5.998292414,6.577661392,6.192032076,6.716195599,6.700475319,6.613950052,6.150823509,5.985110304,6.143303601,6.943867234,6.226077494,7.251348541,7.209432519,6.75946592,7.163932555,6.493253335,6.120500759,5.980614182,6.407318718,6.153300924,5.298506471,5.654641439,5.774233517,5.9822363,5.814464168,6.498185025,6.244184488,5.801536479,6.382145728,5.879503824,6.798612505,6.316304099,6.19789653,5.741574522,6.152645132,6.142445355,6.152292985,5.712881673,6.04170735,6.255551533,6.565775535,6.041674498,6.294420204,6.455122673,6.483231576,6.815937216,6.978946838,6.401023472
FAGR_UCONN_17085,3.895271654,3.513401338,3.351421029,4.125342827,3.417748334,3.678393715,3.436744295,3.859218934,2.89640591,3.208055648,3.796150695,1.259987086,2.878024412,3.312512279,2.798889527,3.637123849,4.313781032,3.651913498,3.38772778,4.168103073,3.652194473,3.587607703,4.307451314,3.526225009,3.717470542,3.058107974,4.239045833,3.47524495,4.057983114,3.908402357,4.26653674,3.293025113,2.010728458,2.706290738,2.434881023,-0.364249412,3.480088325,3.182421384,3.589585492,3.68850941,2.816834205,2.985751236,2.363761748,4.503375271,3.765457484,3.961749943,3.786145218,3.398482415,3.681246201,4.4010653,4.432279143,3.981244396,3.717721066,4.533419719,4.215617368,-2.578935396,4.280410555,4.730020527,4.173721963,4.806518913,3.853475602,4.312312472,4.989344684,3.895939887
FAGR_UCONN_17091,1.194927382,0.699950086,2.177594107,3.436028623,1.458164493,2.654874857,2.954232222,5.634943321,3.323576613,5.057948195,4.721845406,2.867025332,3.714785448,3.506846378,3.139358603,3.881458814,0.584767839,-1.747010238,-0.135091978,-1.328570817,-2.578935396,-1.614901102,-2.578935396,-0.775908701,-0.744953777,-1.215457853,-2.578935396,-0.419464983,-1.146710687,0.939866322,-1.492736814,-1.901194676,3.403866014,1.928262511,3.821735964,3.170764468,1.581217706,2.58788542,4.167846806,3.666771194,1.039599681,1.397556681,0.146575017,2.791038918,3.021562768,1.480794782,2.399987178,1.615152131,4.091570441,1.378657561,2.097187461,2.288836553,0.740070773,1.588741493,1.599998272,2.759246212,0.42446721,-2.578935396,0.993080497,-2.578935396,3.306079965,0.585816165,1.667491653,0.071099497
FAGR_UCONN_17131,5.927319752,5.665636233,4.443676166,5.774707927,5.345431552,4.974001759,5.336601524,4.182346128,4.869294615,4.415439627,5.247660112,5.6585109,5.216490046,5.459856418,5.691760265,5.26812442,5.731497841,5.446202326,4.674909917,5.746152907,5.468399315,5.273333579,5.325568053,4.790077476,5.340693558,4.952808201,4.918409228,5.373086675,5.357913596,5.558537379,5.878114039,5.668111695,5.713876559,5.886723581,5.510305289,5.441034277,5.057244545,5.177692722,4.974679789,5.099928252,5.537002069,4.807937995,5.429813404,5.221641308,5.48235594,5.139912208,5.403607975,5.615846579,6.373982945,6.159266055,6.262449382,6.083426356,5.898184213,5.942620056,6.220160184,5.775911176,5.914388437,6.200992975,5.599276607,5.775312834,5.966766234,5.693500211,5.973026983,5.345012778
FAGR_UCONN_17152,7.032107846,6.949707378,7.052678479,7.185105921,7.050420789,7.12300144,7.06560987,6.518891614,6.84939324,7.323883137,7.157513709,6.778259648,6.821226702,7.039729629,6.673027572,7.315850307,7.267380369,7.218738091,7.301366395,7.36662056,7.183415728,7.349694703,7.352924122,7.045390008,7.363742696,7.755224068,7.815953906,6.943995877,7.015964551,7.236034931,7.223212704,7.265985881,6.768441257,6.744848053,6.535084775,6.360123066,6.91971326,6.865230477,7.178954414,7.008684146,6.978921688,6.596041624,7.021507952,6.810987574,6.904693389,6.773168429,6.214734076,6.228484432,7.26170665,7.476894055,7.110855695,7.125646439,7.01467715,7.14989989,7.290436558,6.725418339,7.038921275,6.723180625,7.406352934,6.987395773,7.155613525,7.442526495,6.861672553,7.31143451
FAGR_UCONN_17179,7.216311017,7.202935496,6.794117667,7.364225198,7.534091678,7.671904449,7.252661954,6.855975093,7.60272317,7.460217552,7.73890124,7.449635451,7.107624737,7.542614178,7.434444147,7.963996688,7.012124783,7.048488815,6.747661731,7.074672157,7.113337437,7.060829669,7.171350151,6.657441303,7.310110406,7.215802506,7.065667821,6.912198373,6.905124729,7.136853004,7.197576825,7.668109515,6.956931249,7.505600084,6.966361831,6.747399073,7.375592127,7.025539537,7.587880117,7.263461912,7.232867147,7.479858286,7.354498447,7.147453915,7.391367936,7.222920761,7.297548557,6.729490604,6.899951564,6.994935385,7.131040684,6.812251069,7.126412796,7.148997859,7.194561617,6.765769572,6.810377874,7.164415165,7.226208923,6.196021407,7.105908168,6.689471897,6.361731864,6.989217966
FAGR_UCONN_17181,0.377491424,-0.158579927,-0.112416199,-0.028010681,-1.450703579,-0.884302649,-0.529266423,-2.578935396,-1.877851915,-0.574631704,-1.356515987,1.899747533,-0.653150299,-0.538886094,-0.788410936,-0.025031353,-0.151678249,0.224385323,0.097447737,-2.578935396,1.301355499,-0.054423714,1.002723861,-1.880824648,0.311120442,-2.578935396,-2.578935396,1.136549382,-2.578935396,-1.051273889,-0.880149163,-2.578935396,-0.947583982,-2.578935396,-2.578935396,-2.578935396,6.60423652,-1.92587352,0.995444869,1.418954808,-0.500469667,-2.578935396,-2.578935396,-0.695195877,-2.578935396,0.564811711,-2.578935396,0.179794601,-1.185604416,-0.228424411,-0.292422826,-2.578935396,-2.578935396,-1.535767086,-1.276290486,-2.578935396,-0.197282621,1.792342817,-1.158957238,-2.578935396,-2.578935396,-2.578935396,-2.578935396,1.057181068
FAGR_UCONN_17210,2.35575622,3.046539351,3.767237648,2.468805596,3.121337504,3.237776499,3.888254122,4.423395919,3.670643302,3.898410729,4.553825419,3.978229077,4.310736383,2.642694961,2.231171889,2.769686271,2.282200026,1.950990164,1.917402377,2.597582517,2.618282301,3.499012765,1.890110993,2.263835247,2.5760914,3.488616291,1.56007572,4.011374369,1.984731505,1.861684197,1.789478605,1.420236499,3.511430716,3.609442154,-2.578935396,-2.578935396,2.025314256,2.492853676,2.497320302,2.789891112,1.584868027,3.108739751,2.959383333,2.642906849,0.490070755,2.147571127,2.511941041,1.874516815,0.848814096,2.258106883,0.551584815,2.192825972,2.19178213,2.843955488,2.637567664,1.914194556,-0.014990656,-0.274659551,1.605114718,-2.578935396,1.712024341,2.140907384,1.948802432,1.637474092
FAGR_UCONN_17242,6.061715315,6.456728346,6.327171722,6.154180058,6.36695106,6.949777606,6.872066897,6.879880642,7.050839416,6.267565451,6.628126073,6.194396616,6.33824587,6.494405357,6.76598908,6.72736648,6.005790751,6.184983607,6.183626897,5.762601658,5.702795086,5.979579108,5.822612797,5.477070316,5.506554256,5.840397424,5.860757108,6.413786041,5.852582017,5.868023963,5.896440601,6.365626904,6.035528003,6.062907063,6.299480212,6.343976289,6.065833163,6.083506654,6.33546559,6.187003536,6.32947897,6.038348736,6.059381404,6.311308927,6.065516942,6.11616509,5.692077105,6.365695185,5.690068157,5.626052855,6.274597666,5.933057542,6.07169443,6.071983003,6.427762323,5.911576066,5.830508166,5.878807979,5.828394192,5.507725464,5.669620657,5.486727225,5.416409735,5.24776553
