"","Gene_ID","S171Fg02","S171Fg04","S171Fg05","S171Fg06","S171Fg07","S171Fg10","S171Fg20","S171Fg23","S171Fg25","S171Fg27","S171Fg29","S171Fg42","S171Fg44","S201Fg02","S201Fg04","S201Fg05","S201Fg06","S201Fg07","S201Fg10","S201Fg20","S201Fg23","S201Fg25","S201Fg27","S201Fg29","S201Fg42","S201Fg44"
"5756","FAGR_UCONN_12349",4.75318665966472,5.30908695845303,5.04742616564481,5.80796685797654,5.17599825011784,5.47713076109754,4.68150178608337,4.53755089811821,4.89928209475692,4.90974342553158,4.74043463917661,5.08446255351704,4.73214448406959,4.9214542499858,5.89384785674671,6.17164993963025,6.07544431724948,6.25189694190956,5.77165171300885,5.30532740927522,4.71506374344138,5.39962818355183,5.43524403368846,5.04384446952756,5.93311485153892,5.96551153795996
"5757","FAGR_UCONN_12350",2.7982992669087,3.08277392381419,1.21655617946199,2.9115509716006,2.43544139075706,4.85370655169982,2.91373198876933,3.82872755248837,3.66616844649317,4.20931774049123,3.62780842508446,1.50299831664789,2.34812797512512,-0.0198057584065563,0.0601388450401358,-0.694445593953769,0.641302287558851,0.158906498531642,0.434173630731019,-0.772980993262833,-0.177654550344581,-0.381825821990712,0.302979201657323,-0.222215508435588,0.593123070403229,3.7089049558121
"5761","FAGR_UCONN_12356",2.12500719141168,3.5772596114522,3.47986155518128,1.29698920379595,1.86364962438256,2.58064175354919,2.91373198876933,0.917035323364239,4.83230581843066,2.656188388697,2.28434584627654,2.03868162713386,1.17920322605776,0.539615233716914,1.67241770381985,1.29054400082189,0.0704669539844869,0.0180324697214924,0.770902378336704,1.71468132110667,1.48525560929154,3.06313182662201,0.979031409103573,1.93739989785508,1.32718283691828,-0.201577844599168
"5763","FAGR_UCONN_12358",4.34323190141226,4.43944912084652,4.28394028126557,3.38124995614973,4.75109391224285,3.49061946044753,2.91373198876933,2.29080280817782,2.11993970382445,1.22919798210007,3.93226223608724,3.28036305531241,2.57040603773453,5.51483595578067,4.3377573109467,4.54769934595443,4.94796225737311,4.63813577648229,4.40887073838001,4.36898683767123,4.74113116667014,3.78445714957877,5.03732879197206,4.71376371588903,4.49322427463227,4.50548027691401
"5764","FAGR_UCONN_12359",6.18092458139318,6.82033993562536,6.89094817350466,7.18768868876096,6.93566457158132,8.64619401005576,6.76867714707604,6.50998527058678,6.47134859846645,4.97658017358531,6.68663482387042,6.5401039188397,5.96537006369043,6.69730971212573,6.57046901380648,9.6063219587715,10.5275394359703,7.84502984302799,8.16753843767832,6.68121036503814,6.27844945891997,7.64851994231462,7.39053473892925,6.97537068980187,7.40514501964235,7.35547981429527
"5776","FAGR_UCONN_12375",-1.80825265549877,2.23077414303062,1.66595518197411,1.66949333387264,0.828700912709668,2.64942845379815,-1.80825265549877,0.364259348181668,0.499428605413534,1.78783649574768,1.86731387156355,2.2074099800077,0.502210815142541,2.40820750801857,2.30856049040014,4.07946737363999,4.4047951801301,4.07926012766426,3.571523676417,2.81313930008541,2.94639578630612,2.93261985186622,2.65317572405534,2.83715077153116,3.05144963322331,2.1480815076553
"5777","FAGR_UCONN_12376",3.95231715574047,4.70629315920045,3.62596380736407,3.04406875564868,3.85257321692037,4.21285070626831,4.4617824335545,3.48592819942608,2.99217604295669,3.48712243701762,3.06820382678164,3.93765593749279,2.93282362471416,4.21000609601248,4.30129215846398,4.84331094886594,5.25282715219974,4.66200726254686,4.65246008929785,3.8298712507416,3.78805469477047,4.27215295624276,4.87588931319576,4.05627858528096,4.44984652177333,4.7505412994147
"5788","FAGR_UCONN_12390",5.08786345823708,5.33182371933478,5.43500547149995,4.30962061093422,5.59561510775108,4.69191645337451,4.9587739883929,4.89894435150051,4.59703154345901,4.09363769049186,4.39745579772147,4.78436935709821,5.41590248268576,5.48127858846019,5.85033963445793,5.8064334447542,5.94724469883557,5.90455399573212,5.71749391627662,5.50417364565883,5.41907787374928,5.36208520467115,5.67721895704091,5.58394832015752,6.72056776996596,5.93001871896347
"5791","FAGR_UCONN_12393",4.77287695377475,4.16340386171379,5.45190030439433,4.45954485015051,4.77583505441054,5.06988574860133,4.05296290130865,5.07217511170882,5.7783768028274,4.88675824881544,4.61104946243105,4.79765145420025,4.74740962648962,5.63838615713636,5.59188106389057,5.86108465625791,5.42101499577125,5.93915567051638,5.68797728721598,5.71638832102789,5.46672406935368,5.98133415481684,5.83996101834026,5.50259781858339,5.84656531228901,5.85338905478553
"5796","FAGR_UCONN_12400",4.71298104102682,4.9314006006653,4.761506678232,3.38124995614973,4.41545705950483,5.37926845306831,3.22468529055984,4.36595306408852,3.8353367171356,4.15904582783512,4.61104946243105,4.74377323108784,3.03588030675168,5.16165405724967,5.45334423255755,5.50758288760221,5.6097713037566,5.61156852140283,5.66795860914794,5.08102554358997,4.95112114990227,5.79040562670859,5.42820150769508,4.95622447468724,5.36455547476962,5.45472186091486
"5805","FAGR_UCONN_12411",10.1185415107379,10.2490923599493,10.2825832047588,10.5453114712204,10.5999500200355,10.3449094068269,10.5039457443518,10.4409959828277,10.9579405783663,11.0146721051899,10.7051126787634,10.4010456369932,10.8338293684996,9.49473264879565,9.56859046051472,10.1016277604675,9.93984949204869,9.74218865540235,9.62140289236198,9.82319162561665,9.48352389333615,9.47738951417218,9.56638840884193,9.4951974846222,9.75086021681513,9.6704392206892
"5815","FAGR_UCONN_12426",2.24264672317542,2.41240705434392,3.99214217225226,4.14228997188373,5.49490068810357,0.216516172200546,5.04050005196842,2.37678726965037,4.41064725693726,3.69546582578826,3.74757746017801,3.35413599603846,0.76476554549444,2.12885604877784,1.03698771197413,3.3350883293033,1.68535548422627,1.52712625547405,2.18521229775997,2.54335739859878,1.76480064221617,2.31740414399411,1.87056066529665,1.80203622031802,2.20837020827671,2.20401501663676
"5825","FAGR_UCONN_12441",5.85118321005784,4.50093095908105,4.35751246996084,2.42025267395755,4.3836173364116,3.63330349331861,4.4617824335545,4.77774451260902,4.44093623568451,4.99102147246185,5.71602351282897,4.94817263609071,4.49951056364308,4.38150388784127,3.08520196437422,3.23677068153118,3.52337323436876,2.7716544651457,3.19621951492529,4.08042300210287,4.83489230149209,3.77178739465503,3.10571351031767,4.40668458706404,3.19847527162333,3.86162390563851
"5836","FAGR_UCONN_12456",3.19845542127551,2.64806462550001,3.34165709340113,3.81138098105065,3.90734314014012,2.97835997071189,3.69746640869,3.77695704651447,4.56987810195114,3.86185346123385,3.3749707274508,2.89182867657395,4.36742430557837,2.64214300358891,3.08520196437422,2.86119125016395,2.42823250773452,3.13788104606761,2.57742575059917,2.78204933056053,2.75498266655566,2.13156785485322,2.87656755911604,2.63954135346286,2.6271489756538,2.73374848546166
"5838","FAGR_UCONN_12458",6.22447645743593,7.28096949839766,7.55968690570165,7.31119178900972,7.06675968562962,7.54880859518177,6.76867714707604,6.77965073701642,5.94614837220715,6.35764417546082,7.20897915912505,7.6261522953944,6.75108729807942,7.60472937490539,7.74075246365919,7.38073668483193,7.7968740267243,7.89183620448906,7.88348865031933,7.71565116281609,7.31102640585275,7.68782890872729,7.55393217662383,7.6507376017701,7.7465169370762,7.6666772448188
"5846","FAGR_UCONN_12473",2.24264672317542,0.895253759429078,0.859428163845076,-1.80825265549877,1.78783059212324,2.31022520641882,3.22468529055984,2.32003741590658,3.8353367171356,3.56640812807997,1.74105704151463,2.55896343960386,1.17920322605776,0.941710382322563,-0.125959290980582,-0.0734586412313205,1.21676923336557,-0.138100852256067,-0.642196699981035,-1.80825265549877,0.881197450553603,0.0121113334622755,-0.500344787740629,-0.041580073224936,-0.691815232599761,0.539691273224143
"5852","FAGR_UCONN_12484",7.43756213212475,6.37128215090118,5.3231495780839,7.09142123031453,4.76104134182222,6.41439189562919,8.9725660206618,5.93044383538029,7.55462113179271,6.81062559630656,6.19078089970162,5.38648568186615,7.64298906809961,3.17726378820969,2.15354563577669,2.8938195300571,1.43643712007737,2.53363208971526,2.10806842923646,2.87337870954759,3.1153618702027,0.791875730797045,2.10059035857298,2.37913705275165,2.57426633809545,2.78354926936776
"5868","FAGR_UCONN_12504",5.05607441618778,5.4611968286067,5.58037641081149,5.00611616553446,5.21632367853182,5.8719748735703,3.69746640869,4.43438852479139,4.83230581843066,3.7643402015962,4.95470973545391,4.53757631269641,3.87811920650877,5.9146414454572,6.13048666784919,5.94131789177203,6.2996888552458,6.56366375268845,6.06234506305538,6.12534294947489,5.69724799280689,6.7548434320273,6.64156891712866,6.08938185468304,6.06354461799808,6.28693015067877
"5869","FAGR_UCONN_12505",0.0380446222801184,0.298865701819495,-0.330736049102439,-1.80825265549877,1.90011545425611,-0.791692945082247,-1.80825265549877,2.40434645478396,-1.80825265549877,0.479372512081539,2.37216036773417,0.0706215586505893,1.34892823249716,0.286851757240817,-0.125959290980582,-1.14643017209686,-0.887963068084533,-1.80825265549877,-0.936948348398336,-1.80825265549877,-0.177654550344581,-1.80825265549877,-1.80825265549877,0.394642665342586,-1.33382208056102,-0.791937865416778
"5874","FAGR_UCONN_12512",8.16180128859933,8.47230660600449,8.83942728493289,8.70722197148127,8.90172946389289,9.50020826503918,7.43024959497123,9.10593846235868,8.80200899375225,9.53207463054444,8.7404249261895,8.24597928961268,8.82756545695542,7.84794080330235,7.74923761643116,8.15647384444113,8.36820406745604,7.93227227231531,7.8424004152387,7.91331289942315,7.84717437332866,7.05851112068207,8.05745260902138,7.57056712215564,7.81862780123857,7.80986644178782
"5887","FAGR_UCONN_12527",5.58772360650616,6.18404136137817,6.55797255476931,5.98327839413566,6.70004899104525,5.10704594631086,6.32259133282993,5.99757412624576,5.89783314307079,6.79218973431672,5.82507446172342,5.93548939043745,6.3722083292551,5.51114567339704,5.60689898405074,5.8652040793466,4.91177854595447,5.60542610614206,5.38694685777933,5.22090415699152,5.19222800905247,5.60642493024616,6.00761102151429,5.43937638333772,5.6141817247204,5.58506580063487
"5888","FAGR_UCONN_12529",2.94436822971174,1.12089407442607,2.67822213464741,2.7656182537223,3.68504780494,4.01850795034598,1.9673875238163,3.07024806530154,4.16061060314739,2.46252264738483,1.74105704151463,3.35413599603846,2.17830303013345,3.71524183950574,4.56238169298002,4.0067486730076,3.75885912570673,5.1579661947622,4.10573997811548,4.74450417358339,4.46432018290773,4.09022460514092,4.06351896085149,4.21570204572396,4.2109296426835,4.02063028348869
"5889","FAGR_UCONN_12531",5.9496252914185,5.78331710165688,5.24129257556689,5.27242659154923,5.68453802982043,5.97272024954214,6.14922164250578,6.17405587026861,5.95666884377707,6.24467303288961,5.8289592773615,5.21888859470841,5.64508926982205,5.92854183395106,6.20886340048162,6.43816284305083,6.66834395231432,6.33776869668211,6.78656435073534,6.58090800432624,6.44233314839896,5.92808902502276,6.3637568639486,6.58824559500194,6.15191451321463,6.34820079648699
"5891","FAGR_UCONN_12534",4.31664773115705,4.80709647801,4.23272145910908,4.41128073195307,4.13093144913204,4.99256443485275,4.68150178608337,4.79866482968325,5.4162566029322,5.51032237964018,4.57449302437607,4.33385168667653,4.38705044393269,3.31908852650296,3.2280322711039,3.4271311169215,3.93744755170003,3.18806728913766,4.28290967699852,4.08042300210287,4.17982119453898,3.75900538735265,3.76125082333074,3.92124907634296,4.07478378848672,3.56681182437003
"5897","FAGR_UCONN_12546",3.80709257681462,4.96087240565413,4.4388577929435,4.97324738088751,4.64765472482984,5.1727824187401,5.32772908404106,4.27183902830512,4.41064725693726,4.5874408445782,3.85816123029265,4.29691444899456,4.83575648674287,5.21707018926852,5.30007720173397,5.94521477416873,5.69740222752119,6.03596183781336,5.90875393287356,4.83058804307209,4.76673593619758,5.20602393487154,5.73543403294501,4.70113595330436,5.77806578669822,5.71586932458577
"5899","FAGR_UCONN_12548",1.52591009406435,2.71877552111124,2.7887401257946,-1.80825265549877,3.48351587718239,3.00485412515539,-1.80825265549877,0.120197722873543,-1.80825265549877,2.95028135926486,2.23834926337296,3.20261343532176,1.63814389836911,3.98373042085566,3.98227646341042,3.49250348004013,3.29895677569283,4.05241837645946,3.35489469102023,3.38878644670552,2.90087037276977,3.02092620822205,3.68057461261856,2.99031404929928,3.37890720824413,3.55968347555647
"5909","FAGR_UCONN_12564",6.78110891820455,6.4973128507657,6.86805375011061,6.95498516450364,7.00740915142726,7.27854346522214,6.66941130508729,6.65613332771695,7.30991434222284,6.93347354551034,6.52840201062953,6.60575894095195,6.61207216575353,6.4652623101768,6.63782145874368,6.41024161453514,6.49982819509363,6.73942933995384,6.60194529386061,6.34334680368424,6.42031860680844,5.52194031056996,6.47557945213064,6.04510108234969,6.41886547018863,6.33469220830697
"5913","FAGR_UCONN_12569",5.74552881406904,5.5511403752069,5.68887081812564,5.42606490965033,5.51267301640297,5.90047665667477,4.77996684379999,5.01968391680426,5.10243432683369,5.3515097744054,5.15368089382273,5.08446255351704,5.85695269496889,5.99081310915573,6.70042006976647,6.40741953948021,6.56340725304989,6.3958656182751,6.605458016856,5.60532598250476,5.70720028371142,6.01128530706028,6.29186357462596,5.81540265691684,6.62141968878739,6.49461952567368
"5945","FAGR_UCONN_12610",-1.80825265549877,-1.80825265549877,-0.330736049102439,-1.80825265549877,-1.40088847614199,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,1.08399255124277,0.0706215586505893,-0.815407362166779,1.57145717888075,2.95040502520364,0.691692545606042,-0.116165716413236,0.514025905731937,1.58915795288672,-0.176450334067061,-0.177654550344581,-1.80825265549877,1.19357781418916,-0.669869816119549,2.65288070811017,0.354387479627701
"5949","FAGR_UCONN_12619",5.69482105336111,7.43329187568703,6.8950720416576,6.4809422995854,6.22341902001294,6.37684923941416,5.72380045111038,5.89445559652662,6.13399069380229,6.45981448205815,6.28146022267375,6.97367169225331,6.9750961945707,5.56196991752962,5.26263448197278,4.85163975556166,4.57641540658814,5.94403171090417,4.6860264474343,5.92999944533087,5.61857677670657,4.50431796036204,4.5587547432414,5.36527519790371,5.10507371252369,5.8563009769465
"5951","FAGR_UCONN_12621",5.11896711999021,5.75835733757852,6.1383161620373,5.5649049672568,6.59968808933278,5.80947175802474,4.2024820229217,6.07464178464254,6.07727099299928,6.34926131174337,5.80549190440289,5.47181640166165,5.57836701141373,6.42071587821186,6.49377074515819,6.52143623398592,5.95022091876458,6.57156246587534,6.41441882119421,6.60108884464221,6.62666595127565,6.29643947418884,6.71284884969005,6.61541908402294,6.39428642486559,6.59041947293057
"5989","FAGR_UCONN_12675",4.81146921469405,2.64806462550001,3.92918803701306,5.10045494942454,4.15376358929288,2.08041267566729,-1.80825265549877,4.84967569973989,2.62099569977844,4.65247872880283,3.79601197124244,4.33385168667653,4.56989131125477,2.91215847144877,1.12307708285748,2.09574177325565,3.57055470373324,2.08145239092721,1.84829221590947,3.56350594295223,3.31945891984836,1.91820411883917,2.29893697488903,3.10978232068923,2.60094994792764,1.54291051237214
"5990","FAGR_UCONN_12676",2.63575776828247,-1.80825265549877,1.66595518197411,-1.80825265549877,4.785613919348,2.43237121574702,2.51680229910171,3.8688466305274,2.51108800678615,3.83007578645409,3.84287310585426,0.641475759783848,0.986815243816365,1.68062013956558,0.0601388450401358,-0.694445593953769,0.383935359698078,0.28724013215771,1.34206361960524,1.6472712612718,1.42220456976877,0.454046501206313,-0.12400226710057,1.42584840212421,0.791495154201837,2.80781949569761
"6006","FAGR_UCONN_12695",5.86958864640443,6.26306067839244,6.24232568196455,6.515597906845,5.86370610170357,6.66545431380737,5.81951279341932,6.13140256054854,5.58849570855923,5.8875189498726,5.78163648225804,5.89898204570068,5.66933545864683,6.30399965834981,6.99540165152316,6.69347162578282,6.80613647269686,7.38358042044166,6.73938301202915,6.59662854615834,6.35218467478927,7.02820322302628,7.100567161869,6.72551574787629,7.27759696416971,7.23926871970029
"6008","FAGR_UCONN_12699",4.14595277702933,3.32866693825357,3.64567818940031,3.47814757171069,4.93368163986527,2.02970628203269,4.77996684379999,4.70203785160372,4.44093623568451,4.23381168817137,2.95899704975256,4.00790780352905,5.28603119347663,2.37610674831375,2.66488620989696,3.49250348004013,3.24180600763735,2.34005940116148,2.48891013380555,1.77908174222043,2.59266562523354,2.13156785485322,1.87056066529665,1.75393745609719,2.24266597470778,2.08989167592773
"6020","FAGR_UCONN_12712",6.72661822062539,6.71617615557557,6.95949947286659,6.83204944568283,6.28848243511924,6.92504029315178,6.59020590025356,6.9091384878036,6.82429511562551,7.06385585919251,6.78989545774852,6.372705670006,6.56114972754878,6.94580685283554,7.10524223460474,7.60421436821665,7.34308589059928,7.05777716667824,7.45547155350266,7.19056769441781,7.03891064366447,7.2035379881752,7.53848222295917,7.13645658895451,7.09724086382817,7.23368096222857
"6026","FAGR_UCONN_12720",6.65944884831813,7.12373381760618,6.39863379469602,6.09443875954068,7.04758489566811,6.23017669963673,5.77245020412857,5.8475426255323,5.72398958767746,5.99531524332046,6.09401745915701,6.83239509250602,6.34737733047334,6.7654978607205,7.61175634983335,6.90031846938306,6.88757240398869,7.2560698893853,7.08339160455249,7.02118008026413,6.9758178738749,6.47313776970226,7.18237021318506,6.92603145056502,7.7299907668065,7.46350125281078
"6027","FAGR_UCONN_12723",5.30627420893655,5.57991718796458,5.5700964037718,4.0188782852981,4.98126181815243,5.37926845306831,4.337950020171,4.88433961442169,5.21187470858264,4.73200909273483,4.2429715990419,5.08446255351704,4.90545872623829,5.80739196130904,5.66545452857994,5.64809335559995,5.52448101523882,6.08755230019493,5.85073802093358,5.34309565118465,5.30137365614893,6.09757942460569,5.82663251035786,5.25728128104617,6.09907679259112,6.03011734360772
"6032","FAGR_UCONN_12728",1.70056203127675,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,0.216516172200546,-1.80825265549877,-0.770924588676048,1.34583381080559,-1.80825265549877,-0.758128347197482,0.384101240544872,-1.80825265549877,1.45335314466763,1.93294597777151,2.25491873304877,2.81532868967832,1.36206174773685,1.58915795288672,0.416173059063389,0.446808147022647,2.00737042414376,0.979031409103573,0.394642665342586,1.12140305473151,1.68070633833612
"6039","FAGR_UCONN_12736",4.88568827989247,4.91643580751502,4.93175191540699,5.00611616553446,4.74609435821619,5.56877437680382,5.51092226251219,5.49059086687407,4.91014863292608,5.49013058566455,5.3230083191569,5.36879673440327,4.68535532814475,4.46780367938296,4.37332345688706,4.27791948199976,4.81713790773194,4.48596496176987,4.76981087090717,4.29383265022251,4.90574697093071,4.05927977981082,4.21032191822241,4.6095043171182,4.96316795910129,4.69956736964587
"6054","FAGR_UCONN_12759",7.72214218627721,8.22299704739143,7.82257388333108,7.55281236377354,8.05767584563945,7.84210485804906,7.46025758249182,8.06250227876694,8.14576549112294,8.461494954138,7.83804399612033,7.92135989073012,8.50496613536779,7.369211296067,7.0292407189387,7.51001337393095,7.60248496192778,7.02823481075578,7.18666649277415,7.28922450823505,7.03628131046535,6.77402912820629,7.40046441312195,7.19391931187979,7.39660310497943,7.12136762086056
"6065","FAGR_UCONN_12773",1.09659814516784,2.9122242049129,4.29646582409564,2.7656182537223,3.30464894439237,3.91054702769614,-1.80825265549877,3.84892654306543,2.45282596928417,3.1175665436315,3.62780842508446,3.58615238332728,3.08477334200923,2.64214300358891,3.46075851199868,4.48483507789191,5.10041736607511,3.56246594145272,3.92637318299035,3.94662753934196,4.61992968752597,4.97131208572835,4.688197858388,4.27654862436875,4.06523379846587,4.11604526267992
"6078","FAGR_UCONN_12792",7.12161305326838,7.65909450398167,7.39035944414825,7.36919235033188,7.3063689684893,7.92073776241326,5.90926845105305,6.76776414196525,6.48594847818549,6.42300923918806,7.08938052950593,7.99527550481686,7.23812520102964,7.83249852949182,8.41927222658762,7.36191018088249,7.71874479861905,8.1382937348514,8.01212597037512,7.71462243401624,7.57923887585629,7.48931542237238,8.08402118053223,7.84978188125842,8.1120602359942,8.10649785450566
"6089","FAGR_UCONN_12805",7.74972943327352,7.89875110693195,6.79490102460786,7.6496036723916,6.14011703747444,7.45224047571763,6.03422802036107,7.17320446775141,6.24544576742437,6.68746177926213,6.64316822085134,6.19338736100602,6.58258626159936,7.68389584730191,8.17349621481011,8.68350182330714,9.03021169052752,8.00815036667433,8.35658392096577,6.82922563483786,7.66853953879464,7.81059137809425,7.77126521246286,6.98321501555327,7.5787906605721,8.10129109910867
"6092","FAGR_UCONN_12811",5.51942863588985,5.00398110643235,5.43500547149995,5.80796685797654,5.10357486329878,5.55090545896443,3.69746640869,4.89894435150051,5.19420149917337,5.01947750399754,4.41823410207687,4.42225779700038,4.63699770681475,5.42747551466427,5.81843886955586,5.87749224056975,5.94426232639394,5.73204682880845,5.9115943787959,5.26091717503498,5.37397524989044,5.06775261512162,5.94484485520138,5.35724899504696,6.12688559336772,6.05187228776783
"6096","FAGR_UCONN_12815",3.25555298956027,1.31597028317668,1.66595518197411,1.66949333387264,1.33420197788868,2.2226425007485,-1.80825265549877,3.01768541589493,1.78419580029894,1.64902853459841,3.3749707274508,2.73497486461563,2.82183501182359,1.10729533648415,0.945433328265111,0.832997245875908,1.0492239862646,0.514025905731937,0.301864654172532,2.21124851726948,1.90974698437807,0.888933184679398,0.174200667645617,1.70417963075827,1.12140305473151,1.65418000140322
"6100","FAGR_UCONN_12820",4.31664773115705,3.88459994539325,4.05246368853684,3.73500768442545,4.62059308601347,4.04428143359617,4.68150178608337,3.97374638155783,2.90794537728312,4.51933201339564,4.02999784949927,4.11788854769641,2.87839636945442,2.9778019713364,3.30371900672063,3.10363044979615,3.18229755713557,3.4842866758038,3.52776322950437,2.9867993187394,3.46732962251257,3.06313182662201,2.85572212088675,3.3225960082015,3.21584306752116,2.93446425800157
"6116","FAGR_UCONN_12840",7.71960789819239,7.24548482612797,7.70182593901451,7.60201958953665,7.39607446449698,8.06934919780296,7.33628842479134,7.18318268283764,7.01504837621901,7.22525445530226,7.73415552872273,7.6224249784305,6.99441786098083,8.47602936127005,8.59525418765082,7.98441669304202,8.11130302919673,8.7337217829003,8.44697400914029,8.56631674952931,8.61607195115809,8.61505550951011,8.63465215625951,8.63277321519647,8.52512991659789,8.70536602059404
"6125","FAGR_UCONN_12857",6.85686567763115,6.57560465183011,6.90533043311339,5.9328848606803,7.81249469130832,5.38935886314266,6.64348967822242,6.85398993307329,6.80404706288932,7.06556257889861,6.82143672274543,7.05334850464315,6.74729581849053,6.00137375215701,5.6510369405931,5.78919251586237,5.84221688077771,5.37930950000758,5.40721479318256,6.49244359625479,6.61789984523141,5.76825223887514,5.63502398425005,6.50532925993036,5.28862098484181,5.56384642301036
"6131","FAGR_UCONN_12866",-0.607948768221111,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-1.80825265549877,-0.409746081517395,-1.28030611450082,-0.35079506527946,1.6270354151298,-0.512537159099125,0.156185156573349,-1.19968015985942,-1.80825265549877,-1.30038142634233,-0.500344787740629,-1.3223651675877,-0.453530298314285,-1.31348051199294
"6132","FAGR_UCONN_12867",6.86606157071846,7.96023835375569,7.62321390793952,7.50761755285497,7.60655559353915,7.21613672179237,7.20065674147757,7.86280105014315,7.75174663469417,8.00298739740663,7.68784615701396,7.51193402133327,7.63069347183133,6.92515614677373,6.95635917330107,7.41626521133007,7.37555162633691,6.59809914895626,7.00576771924556,5.72866993743402,6.97992856777304,6.65143634683145,6.38573534277452,6.37027455971911,6.3866386161297,6.19675941068601
"6149","FAGR_UCONN_12887",2.35141276340253,-0.735964127737216,-0.0514059813441864,0.793506867079333,1.53306340114365,-1.80825265549877,-1.80825265549877,1.7616074733454,3.03251623743086,2.72691777731056,2.28434584627654,1.36705452853046,2.42608835601844,1.02687717794725,-1.28030611450082,0.961688142398894,0.235698253628075,-0.743893743416398,-0.397568563269108,-1.19968015985942,-1.30309069110051,0.888933184679398,0.302979201657323,0.514964918973455,-0.97739744131632,-0.0197385235677152
"6151","FAGR_UCONN_12890",6.44301234957353,6.73335606434217,6.91754498717498,6.56054725377412,7.26502484171081,7.10878045333987,6.03422802036107,6.78359127107859,6.5359150156743,6.79630700012424,6.9102904682257,6.87374315332705,6.65722291833902,6.9499017582704,6.9651270458705,7.37785624232602,7.47706078051198,7.14611639347008,7.52203659507337,7.35672149264195,7.27020991513267,6.86481687103073,7.52781505737047,7.30970007292603,7.64759830072477,7.41593912432633
"6162","FAGR_UCONN_12907",6.08966638332729,5.96882331027889,5.64546820832379,6.38423863611969,5.87977280775962,6.57330712084102,6.35489843020146,6.05086117276817,6.12001845246333,6.29209509310827,6.39062799796728,6.21829464353575,5.91217957450058,7.05881684289524,7.43158893617448,7.38934366622862,7.15209625573383,7.37908673734666,7.38364172439323,7.33947378148134,7.17062509105191,6.71568922245593,7.70361125739853,7.50124032202391,7.3648428038673,7.25865717904475
"6165","FAGR_UCONN_12911",4.14595277702933,4.00266121787926,4.94772160846899,4.63791268610049,4.67421808185918,5.58642467894652,3.88613686246281,4.55609872009444,4.29932885698474,3.96786706040649,4.96886308134853,4.20020916952092,4.06028965045644,4.95443853915847,5.45749273512445,5.56442628499815,6.04514263832681,5.72072594753893,5.70772198567909,5.39539080711973,5.29258702224513,5.34935058876436,5.71242911624518,5.3410613768394,5.85490351664892,5.3345761125794
"6167","FAGR_UCONN_12913",1.85633555381567,-1.80825265549877,0.182514526643563,-1.80825265549877,1.38654558189986,-0.466475595852204,-1.80825265549877,1.19465739608696,-1.80825265549877,2.42046221062657,-0.426381032251299,1.21695549147688,1.50077130997584,-1.31350798411947,-1.80825265549877,-1.80825265549877,-1.2759381253673,-1.01957229410971,-1.30779934081083,-0.772980993262833,-0.387565063281565,-1.80825265549877,-0.500344787740629,-0.669869816119549,-0.691815232599761,0.286924237411058
"6169","FAGR_UCONN_12916",2.7982992669087,3.13541978473557,2.89139095380716,2.21063030988242,2.25010750828825,3.69968043668397,-1.80825265549877,3.51149710649161,3.2533987609757,2.8269067405058,3.33181692352854,2.94053961504367,3.87811920650877,3.98373042085566,3.26637191714302,4.05081821901327,4.33364235062134,4.47926250773212,3.48263378872943,3.78353083876904,3.26659737044407,3.71996550890332,4.09942876995993,3.99552336379343,3.65837578428695,3.83234610278022
"6171","FAGR_UCONN_12920",8.88052772138227,9.61937838648002,9.62008976656174,10.2397816387577,9.38743204764577,10.0146107763767,8.80144169217501,8.93341633281042,9.24605764751015,8.73144782691002,9.09317964972868,9.86712703995998,9.47202876014828,9.68812368935149,10.242317228099,9.5366817903943,10.1717228103792,10.4801862162538,10.2856584753373,10.1004371976876,9.91509130161003,10.2482991225386,10.025270809314,10.1311002234597,10.0458206709055,9.91444471822895
"6174","FAGR_UCONN_12924",7.09839137280163,7.34384112784807,6.49687515402649,7.06046000031137,6.67396129627797,6.91110034229232,6.22108827286518,7.36861910925469,7.56669013277298,7.23286922301827,6.9677997459976,6.96486794951365,6.98800601485058,7.570564450735,7.78846268125103,7.57558897143651,7.66178566598562,7.5023843629099,7.89859997615458,7.5281249456352,7.59808165755455,7.23272277909874,7.48942349686744,7.63837154884189,7.57037630245025,7.66957722792267
"6175","FAGR_UCONN_12925",8.76974781406612,8.33836820762651,8.0651331994758,6.39668706577793,7.95308941094922,6.98115988354883,7.83708616661093,8.77617687894016,8.37188581211528,8.72768001737512,8.5640314213156,8.73706336608556,9.34858532159289,7.84134291520427,7.42630728567417,7.48212068552689,7.73436754281103,6.35617655825044,7.63290188424446,7.76617419492498,7.81532190799584,5.74575336132089,6.78077220934525,6.87353876877536,7.40230333049718,6.78558845234311
