sample,ME_antiquewhite4,ME_indianred4,ME_steelblue,ME_navajowhite2,ME_white,ME_lightsteelblue,ME_maroon,ME_brown4,ME_darkturquoise,ME_thistle1,ME_turquoise,ME_plum2,ME_orange,ME_orangered4,ME_bisque4,ME_lavenderblush3,ME_saddlebrown,ME_yellowgreen,ME_skyblue2,ME_lightpink4,ME_darkorange2,ME_mediumpurple2,ME_darkolivegreen,ME_greenyellow,ME_plum,ME_palevioletred3,ME_skyblue1,ME_lightcoral,ME_ivory,ME_skyblue,ME_coral1,ME_lightgreen,ME_darkred,ME_darkseagreen4,ME_mediumorchid,ME_darkslateblue,ME_thistle2,ME_royalblue,ME_lightcyan1,ME_skyblue3,ME_honeydew1,ME_magenta,ME_coral2,ME_darkorange,ME_lightcyan,ME_darkmagenta,ME_lightyellow,ME_mediumpurple3,ME_sienna3,ME_pink,ME_salmon4,ME_paleturquoise,ME_purple,ME_brown,ME_darkgreen,ME_black,ME_yellow,ME_blue,ME_green,ME_floralwhite,ME_cyan,ME_darkgrey,ME_yellow4,ME_violet,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_orangered3,ME_plum1,ME_grey
H183Fg01,-0.0026687203257407823,-0.016622344025355,-0.004060646601993281,-0.005654505532776217,0.018571325828187334,-0.004905125614798738,-0.013160817992660874,-0.007116715865356956,-0.014292379469829348,-0.00547200064799747,-0.005125674515414281,-0.007871762298485368,-0.030848714396584605,-0.027610567143874908,0.004708779756722795,-0.012217338509109981,-0.0032863526323814556,0.009115405386470878,0.009611591149937482,-0.0038206372710585692,0.008968559654248292,-0.011573059651744181,0.03088702615075032,0.005512384643602626,0.005868992662596419,0.041966531490127884,0.0029067557791188857,0.006780433846503536,0.0459771657305527,0.020496112377399855,0.01988010851018096,0.024641375259875874,-0.005863191113526656,0.015238265336527603,-0.005712444280425726,0.016823451702342705,0.025610921697917326,0.027506129951502895,0.014403758431700211,0.00629784265601306,0.021230111131060117,0.004448430127899923,0.04875623548630527,0.050702082394390315,0.021047460075159015,0.020190902478146085,0.021260556793600498,0.04983245191555848,0.02591556636097082,0.04151163743912279,0.016828116717693523,0.032202631968633606,0.019341463507980418,0.03381306495609602,0.04377347739699656,0.057017814266957983,0.06413523386631893,0.9536095920624901,0.0867459591601918,-1.3765369527432353e-4,0.0505879531035401,0.04459480580286159,0.032308480773618795,0.02383684008893033,0.018232609737823792,0.027390093457711817,0.017536929595260188,0.014498040152776132,0.03942817524625407,-0.0024590232674629596
H183Fg07,-0.010433850314413283,0.00688751807175005,-0.011666093658499632,-0.009208922489193411,0.010789054893656223,-0.012179759643597195,-0.009019361473765116,-0.019776286793059917,-0.020118450592619644,-0.009100660120738563,-0.01822048042198247,-0.009222241007272177,-0.03666787842676651,-0.037705139160872626,0.004047225629043517,-0.011524736816657846,-0.0032050879492613073,-0.008201288647835425,-0.013176800254185208,0.016686342924536815,0.017533949904210533,-0.012620220263448995,0.024246760021759406,0.004143276678797025,-0.0034808109878971204,0.014203477902572996,0.007365772585127599,-0.004547625270649098,0.021321705104576042,0.014383985361412515,0.009618401808098868,0.005198297858678805,0.0016000801447675888,0.013442350093137274,0.0015929791528719842,0.025630121282156453,0.005565734496801144,7.239917616417401e-4,0.004184246270260689,-0.003819332068055111,0.005322602972154625,0.013110936808026738,0.0484554019741058,0.04277761847562678,0.008302182400073467,0.0254880196854098,0.008699862469975634,0.009008063512375979,0.01189211635993089,0.02674521045002687,0.050552962963101016,0.19136870538866022,0.9826569957737628,0.02370564212519022,0.009243432387469304,0.01814453923660881,0.03943579926863187,0.023998333621596573,0.03721524043434782,0.01370922050908723,0.015078740641524977,0.007742208787249424,-0.013584589964715952,0.007092190318166477,0.005733143071730871,0.0044578655498026965,-2.1444768805319871e-4,-0.0028149010741054525,0.015254362510532107,0.005618009055500092
H183Fg08,-0.01812638563903529,-0.016622344025355,-0.015518009585190678,-0.01533863825661252,-0.011692179802863757,-0.01077362315772082,-0.008527415035962011,-0.0053884704626351336,-0.018913974562777287,0.0018890437010532298,-0.01879771384940654,-0.003855114868610395,-0.037121555802877765,-0.029480336443666,-0.01317737162013489,-0.013480667540643485,-0.004251349383725646,-0.01537561124742908,-0.014725804878523308,-0.0011967860374427557,0.01948437622812374,-0.008958812892864838,-0.012082258879856728,-0.015829417720618695,-0.016003744562523715,-0.010625611122554075,-0.02022041449156673,-0.006213680225113703,-0.016879810500393895,-0.006262790660552592,-0.00208046982883617,-0.007768710157031571,-0.015857001860982788,-7.337712136675847e-5,-0.0038276563713524094,0.01508541618429436,0.014201683784243182,-0.013546884377385061,-0.010524517021810204,-0.010010512110001398,-0.004261915689172586,0.0032492462103201458,0.0201877140624837,0.02074996703077233,0.009136675532705061,0.989166188891839,0.025124263791114997,0.0032767022376647102,0.0010162713132907191,0.006179891409808627,0.03664632207666607,9.223126108780114e-4,-0.006948794377255721,0.011931331362298798,-0.002408098463486999,0.023573494725827253,0.015680597508292492,0.0029778383968449636,-0.0016469770993803577,-0.00958333794561047,-0.006937541530599548,-0.00871784546876307,-0.01104789018871094,-0.002991002875627706,0.0033571185823929963,0.009453868078183263,0.026873010775554346,0.0080307964850736,6.126607490829995e-4,-0.011179250445684035
H183Fg09,-0.018126385639035292,-0.016622344025355,-0.009965879847798988,-0.009950302321125065,-0.0040949566470937305,-0.018450546508491386,-0.01441055625906873,-5.677105151933986e-4,-0.022737529362729804,0.001563279576044011,-0.01373564502268488,-0.003283807521245023,-0.03256744816134618,-0.0381354767329971,0.0013138582172005698,-0.015351456662303179,0.019007737484652964,-0.0017212985626428325,-0.012843599532390643,-0.010526166830127947,-8.46325146704453e-4,-0.011914002797653376,0.011388510495647717,0.008867888528865702,-0.01600374456252372,-0.006981598063009625,0.022649941690717705,-0.008622097937546556,0.01127863150532396,-0.007582310172420168,-0.01494344809106772,0.015215883674776443,-1.6620085986512244e-4,-3.9672666278967093e-4,-0.015861992439821074,0.0022534809661838118,0.006308758270469111,-0.008348907807231272,-0.014217307244789317,-0.002325337794365511,0.014615620109567727,0.003875394178278224,0.007941773118736844,0.016783434827436623,0.0011874067701579164,0.021326687562941538,0.010336577841011645,0.014055741922557118,0.019761340770109194,0.018400050226124676,0.010077728634551397,0.016956899788356395,0.002103332397659887,0.9792550617360488,0.08741288046574981,0.029182961949474933,0.023982145443364963,0.03382964080054586,0.017221337408877956,0.010880011403420932,0.008461760661694186,0.02542812306065563,0.04257149508518936,0.004082703118923992,0.019113313661054676,0.005817755726279311,-0.003007662773515784,0.004310019138769739,0.0027984977019186344,-0.01076319308365229
H183Fg14,-0.01532066413552159,-0.016622344025355,-0.019589520850960697,-0.016362647092978893,-0.019002921706749228,-0.018450546508491386,-0.021552153052874164,-0.02002954585167918,-0.03074967940910095,-0.020823625347460843,-0.030473808034588643,-0.02234462005956376,-0.03623006495632111,-0.04041609897286666,-0.016210131409239915,-0.006342557244160118,-0.019342239694357426,-0.021282563281763867,-0.014725804878523293,-0.018902078344570035,-0.022236397202919658,-0.015873184380847158,-0.02535292989311184,-0.02302471677407882,-0.01479050536590544,-0.022444335829699978,-0.018531242484617662,-0.018900834833256906,-0.023599797650713017,-0.021423640358691095,-0.013495741634655504,-0.013571385239527025,-0.019576322427810884,-0.018176893230420273,-0.021659045518878085,-0.018295206056171694,-0.019840647061947287,-0.0172209428248748,-0.016995168752320933,-0.00718573920450773,-0.019630075874080773,-0.013746535589557041,-0.008272448118032245,-0.014231218217738602,-0.01891018659505539,-0.014953707536354048,-0.0228369292861542,-0.022691190066970107,-0.012104178243290707,-0.01937028257949701,-0.01736272102916013,-0.02215929422909585,-0.02114503775127965,-0.017081390500526126,-0.019919135514270603,-0.0254644107646116,-0.02019157506389889,-0.024094089925272847,-0.022252843448868555,-0.0183688527481268,-0.024078835425235572,-0.014895013185169378,-0.025692152576564292,-0.021813937505570726,-0.01981494349456688,-0.023193266882543667,-0.01348368591856552,-0.015788402357569016,-0.0201648805582641,-0.01054816766998529
H183Fg25,-0.018126385639035285,-0.016622344025355,-4.3733338135601527e-4,-0.01102846519068194,-0.017259910547130407,-0.004506416279774176,0.018932323086588206,-0.008677224379038527,-0.013008065545853915,0.0070854831307690215,0.011598788321258617,-0.0052559053636744724,-0.03270630665117888,-0.019948314586443885,-2.025735619823739e-5,2.1849009126319934e-4,0.02500496218174228,-0.004560210792476109,-0.013351876554777159,-0.0084773191820839509,-0.0025638508006942022,-0.0016075033359025616,-0.00640116977867438,-0.011674819154043066,-0.01081796805444199,-0.02006658467110131,0.009751986844872157,-0.018900834833256906,-9.682332871045737e-4,-0.0011555385462000093,-0.009503340772217529,-0.008121232498796769,-0.004847256905875325,-0.011323866277042044,-0.005151688548045952,-0.004390073562964586,8.304519824077992e-4,8.560328288317044e-4,0.9892865501367738,0.04311576069234943,6.172004278889249e-4,-0.006461285473918224,-0.013782782889500649,-0.008536093920340127,-8.792173262185126e-4,-0.008995863727354418,-0.009582765042281734,0.006413764913812397,0.01363178147319314,-0.004515805059562351,-0.0041308040972916705,-0.0035277741938942297,0.0018198664707782784,-0.0011940558604889766,-0.0012795689443883035,0.004984498151176631,-0.004342102918857264,-6.042956043470886e-4,-0.0049048693396183864,0.002920132421599964,0.003239227243843945,0.007691467539159216,-0.017345704256981873,0.003643088758941541,0.0011622608690538953,0.0021556584624969244,-0.012654335521352986,-0.009577370770724144,9.584555546559197e-4,-0.010548167669985295
H183Fg28,-0.0181263856390353,-0.012801944221511088,-0.01077428957032519,-0.009322830552254783,-0.013588847109730856,-0.017611932858784825,-0.004851718102456525,-0.01875642741482668,-0.018803082763293396,-0.01658491543298413,-0.012966554573870782,-0.007958103728481655,-0.033869547413645375,-0.033213804839159734,-0.014496520673942685,-0.01323575068256997,-0.007012984443032166,-0.008946068994390894,-0.001965430146514198,-0.004938359932853262,-0.017552057136470022,-0.015097096566837085,4.1139903586101577e-4,-0.003285302641033764,-0.016003744562523715,-0.004728071994206702,-0.009750747265953593,-0.011060989718145687,-0.005263235759168585,-0.009570282901652082,-0.01076767539577252,-5.567324758043168e-4,-0.007446815052684838,-0.006930629857444401,-0.0019651498081543362,0.0013120419191496105,0.030013987595311875,-0.0023380417550711015,-0.014001058967339138,-0.005422185420546172,-0.0062805982034231135,-0.002420163378802662,0.0052457703478232314,0.020625234902173387,0.0017551673461598028,0.004199302431071069,0.028803224999556266,-0.010632260578435021,0.005802422740266932,0.017173926140950403,0.028900354660226325,0.012125671246467474,0.004814895728861111,0.022659312983533294,-2.4364577796696997e-4,0.9821383510592961,0.00979148073508379,0.018784196807042443,0.0012546051477008043,1.0025252849850139e-4,0.0032605427410924647,0.005169119873509223,-0.006118228457468609,-0.006349702886810434,0.0021245130312033947,-0.0010518387714966199,0.010657283148694385,-0.013139080422999213,0.01341315728966109,-0.002345578540653106
H183Fg29,-0.0181263856390353,-0.016622344025355,-0.008072066920199945,-0.01615136976203308,-0.011154720082095235,-0.012555750954100001,-0.012612737807047312,-0.015834392691059632,-0.0192628139722816,-0.01463201187134188,-0.013504720408365542,-0.014581262630840183,-0.029924857036346453,-0.03412528934544809,-0.0034920083136991665,-0.0070493025860125045,-0.011658059557568315,-0.01448790044090276,-0.014725804878523293,-0.007908574897815894,-0.006062886854625744,-0.015715241668090015,-4.664239464023419e-4,-0.014791908278671101,-0.015194918431444864,-0.001550412448443913,-0.005230035603855469,-0.018900834833256906,0.0031264745015348442,0.010844179025302655,-0.014892483716248604,-0.0021568030184739282,-0.0088340959858873,0.012859659674056233,-0.008482798663716129,0.01289399000321065,0.010432281222810284,-0.009092046267156663,0.015807687998609758,-0.012214463689224919,0.013312867916973106,6.430819466643542e-4,-0.004912550770457426,0.018065424073514427,0.015914964747107463,-6.401411490238599e-4,0.0019421226631250964,0.018029196230679032,0.012503797562172762,0.9856745298273913,0.09794809959980001,0.00957692288533196,0.0032743828490908794,0.001323769988294635,0.00144201706873011,0.013504179317644426,0.016112218287386123,0.0164101520192962,0.014607417704156241,0.013335158662596719,0.00591634363773208,0.004856378194542184,0.04769004725566004,-0.010905005602855424,-0.009747008798999436,-8.935713778442027e-4,-0.009115583324712516,-0.006256803293490331,0.0037689171062852403,0.006296451061998438
H183Fg30,-0.01812638563903529,-0.016622344025355,-0.009612541244713786,-0.015584110884377753,-0.016389573071998648,-0.018450546508491386,-0.016810963984868605,-0.01569634442733683,-0.028379234596653584,-0.021481964743736107,-0.024711735568380296,-0.01953288269233904,-0.03803494107476937,-0.03372171978443537,-0.013244648079963483,-0.015369524623874344,-0.017280707723285684,-0.020808239228649005,-0.0015548414281066382,-0.012039874170353031,-0.010515787378805954,-0.016032178829340007,-0.015011077786491906,-0.018691514450335612,-0.016003744562523715,-0.011407883885519055,0.0010887350452542088,-0.018900834833256906,-0.014643677544920438,-0.01005750209958782,0.013639705865573134,5.750845863502903e-4,-0.017892683626904635,-0.016666004690791655,-0.019353508823364837,-0.011938290792994757,-0.019741620403049595,-0.013260427653033738,-0.017120438667398416,-0.007742822784536838,-0.01522772374768563,-0.005943670099704278,0.9860298468378156,-0.016663171162402683,-0.0158034530664403,-0.017053839423459616,-0.011636636323105777,-0.014945569275153628,0.012805669300113509,-0.008701610281809028,-0.010085924129409366,-0.012206804052473628,-0.011798968428494047,-0.008156079117863993,-1.0217679059274215e-5,-0.0064437426555851674,-0.010973415445041695,-0.01021630456876165,-0.013939155114671854,-0.018930729257902748,-0.0063680394037444795,-0.005165501198451063,0.019685820880998642,-0.018621801359112778,-0.017527993856925262,-0.016938029410954545,0.010601067952634033,-0.01603566190655724,-0.011368859429816231,-0.01054816766998529
H183Fg32,-0.018126385639035295,-0.016622344025355,-0.020178839097669588,-0.015584110884377753,-0.019765410114640627,-0.018282823778550075,-0.0114314206162015,-0.02010480499037733,-0.029103118051875532,-0.020080456554634796,-0.02879035010181165,-0.02221041239615435,-0.03356501660477091,-0.04011719141614359,-0.016210131409239915,-0.015369524623874352,-0.0150716086331387,-0.01826125976205775,-0.013967703239118433,-0.01994685201642449,-0.01771402798437445,-0.015908825930633416,-0.026615829384493257,-0.023436920709196604,-0.014198181797726424,-0.023402787876667087,-0.016366521922782925,-0.018900834833256906,-0.02042569882584499,-0.020560122496062008,-0.0014873534214054648,-0.02217204354258654,-0.018227462141271376,-0.017489186218541532,-0.023160103533959888,-0.018996056615386326,-0.02090708763011347,-0.020813505596801018,-0.008785651801105795,-0.017558615394591148,-0.018172445533329445,-0.016789504414230293,-0.020947149949193868,-0.013552054680153549,-0.01430956054127936,-0.019406624965125234,-0.011298375061065638,-0.010894823532747608,-0.013273206345561353,-0.019129280854399848,-0.02222969266993941,-0.021399699750130792,-0.017397059516902943,-0.019761812733884592,-0.017099406837681765,-0.01960886787190996,-0.0161543466386376,-0.023576828234353944,-0.01755802784622406,-0.021072901064130393,-0.024294889208151343,-0.021619960340084766,-0.02085649233648511,-0.021371234036145437,-0.014852705090985272,-0.022607654428152036,-0.015235688403747593,-0.01603566190655724,-0.020115490000694788,-0.006280337155933784
H183Fg36,-0.0181263856390353,-0.016622344025355,-0.02048434564807137,-0.0159970283433481,-0.010981095204595198,-0.017220579822255097,-0.016711632907653585,-0.019051177048603315,-0.028157592483073004,-0.022167563956920898,-0.025885664261814167,-0.01967048915365164,-0.036327983078966446,-0.036659347899266975,-0.016210131409239915,-0.015369524623874344,-0.01802788885269289,-0.010521395759550753,-0.014735169545732387,-0.014610058317528598,0.004792429397458465,0.00573061624160417,-0.010522843960932695,-0.008237508331909487,-0.013114844138848048,-0.012870291448163007,-0.013105410747683338,-0.018900834833256906,-0.017474084687646604,-0.013124129941630104,-0.013989258848632356,-0.018267084784576445,-0.013551918564174694,-0.011688025289134263,-0.0022510736752625556,-0.002593280486931701,-0.02077060835697337,-0.02226226359471995,-0.014543246190193017,-0.018745087726318468,-0.018602056604906242,-0.007098106397701109,-0.018385453896871507,0.9828665812054007,0.006197951303958045,-0.002002054525457395,0.0019944527546106776,-0.01828925887615974,-0.007743333620050306,-0.01297629358080271,-0.01502874847216837,-0.02212472791685708,-0.0063227287800815945,-0.0014561784032855534,-0.016807751002478884,-0.012242409475221051,-0.00579889426385277,-0.014075936398894534,-0.015795162448201994,-0.011314515764179162,-0.008533654433622065,-0.01424320211274769,-0.01343909010883715,-0.015615723999473637,0.0019981407114567397,-0.00925103927118504,2.3234152973278265e-4,-0.004571719941623024,-0.020390541507093133,-0.010548167669985295
H183Fg37,-0.018126385639035306,-0.016622344025355,-0.004468195378437547,0.003974260671411413,-0.007347800655405471,0.014302253577137868,-0.017047139866158672,0.002746964678775377,-0.014930331416988261,-0.004782504363356793,0.022065690250941274,-0.004836418629107912,-0.03144020504504193,-0.02345797978276683,0.00984349430301462,-0.006656468991671113,0.036654719894528905,0.02211203345446414,-0.014739197194561734,0.0201021621646627,-0.016570034054034073,-0.007606952998151576,-0.004489797887917949,-0.009680112818125326,-5.1065479003104264e-5,-0.003445227022711518,0.0038576972810371785,-0.012388013250020872,-0.0052934216153760205,-0.004651550893777029,-0.013383982915113347,0.007610749049041799,-0.003208309349193729,6.846418853796397e-4,-0.010580698529734504,-0.0032099678029408768,-0.009398264970647783,0.07207602830130182,0.033905175063361416,0.9899159061881373,0.021036756822084803,-8.608987578771119e-4,0.005652267385846518,0.00427046996595036,-0.0015921627450392931,0.003027153319731027,0.00901029084025954,0.01559394454300687,-0.007588333080663716,0.001475415931256282,-0.006921901805599899,0.0040054978808572615,-0.006928585246172483,-0.005238655263589228,-4.1215816244127244e-4,-0.0015008946938684616,-0.0024717287457651097,-9.334189878651639e-4,0.003840885707335627,-0.009443513729612123,-0.006504631392677749,-0.0018224934242729869,0.005730486009636097,-0.006714776665958589,-0.004232057044457149,-0.004116421659413346,0.005771139295329839,-0.011554948963879492,0.007075433797167681,-0.010818826628986963
H183Fg38,-0.010433850314413285,-0.016622344025355,-0.006754820165023574,-1.875081377862667e-4,-0.014012090896288684,-0.004572075870033203,-0.017094969594561703,0.009866358759546758,-0.020314677645123846,-0.016813750440938247,-0.012985488569662047,-0.019765361117127102,-0.030189238077908825,-0.03482432848581614,-0.016210131409239915,-0.006859041141626513,-8.467201578859149e-4,-0.0027610553768121007,-0.01396770323911843,0.0017512179036338572,0.012664723880147773,0.002990817171069762,-0.003561982193697944,-0.007536215441163107,-0.014730222355672099,0.002260874059586016,-0.014081543819972488,-0.013635316524571077,6.701342306371026e-4,0.002915186041723625,-5.269345609497433e-4,-0.00393418051479972,0.023573873289519147,-0.014612880850086881,-0.007038283512797144,0.02950748393259072,0.006510409970707721,-0.007334948628293855,-0.005677770481655879,-0.007680508242347034,0.008788053547172136,-0.01021327873078946,0.008734266511592616,0.016509099902338526,0.9900910984580028,0.0037325663193753093,0.0031266592711854746,4.0012596786423676e-4,-0.013780845682469196,0.008924766928483865,0.009559066024584052,9.359273995005628e-4,-0.002378130454255176,0.012607338821857498,-0.006642707992171826,0.0038776878624977446,0.009872587437546551,0.00158596079948321,0.006509250382017711,-0.00704479630755636,-0.0029819237520658276,-0.010974293593854599,-0.010514092664590755,-0.009907909398514913,0.005581227235939349,-0.006087405984694801,0.008815511403792196,0.0021317480376310052,-0.017598576587679663,0.004448867212375973
H183Fg40,-0.018126385639035292,-0.016622344025355,-0.014348156934710072,-0.016362647092978893,-0.01701120705677001,-0.018450546508491386,-0.02034619810474114,-0.016204616421194005,-0.026102813896515465,-0.021941335583024524,-0.022787182987921664,-0.021768904716459547,-0.03652832969012192,-0.03821609322501609,-0.014496520673942685,-0.014857539190281498,-0.01913494013516505,-0.012913832053722688,-0.009040042582986836,-0.013261200320205902,-0.00788909483819345,-0.014678111360965005,0.013841100029398812,-0.012730913931813569,-0.016003744562523715,-0.020103987734453307,-0.018441663555595886,-0.018900834833256906,-0.01864838300324376,-0.005860133048082852,-0.01937321385757854,-0.018795461874201187,-0.00660474509248366,-0.006797149077541368,-0.01163384560661046,0.9851187293600322,0.03136750379671701,-0.022062696718349466,-0.02073527699557799,-0.011940524952531869,-0.012479377054452647,-0.007108317849034732,-0.014416141913219965,-0.018764012332620057,0.006510848320501575,0.02052728177586365,0.017964823629324955,-0.018915211832503425,-0.009879991192697769,-0.011597769784598332,-9.246291659893024e-4,-0.01614023683397989,-0.005546568188597936,-0.011126316905555898,-0.019715748372680655,0.005587361939624177,-0.0068870833567958875,-0.011751798467076307,-9.243072909056255e-4,-0.006128652563387019,-0.01513237668956632,-0.01458342152144642,0.010710542656843266,-0.01764647951446547,-0.00354157337311619,-0.018162237797806624,-0.005572644522343525,-0.006639799045004767,-0.014459975408888461,-0.010548167669985295
H183Fg42,-0.005462524398823984,-3.053675169264178e-4,-0.017838854585570333,-0.014805574675776612,-0.0071252425578928755,-0.001716763547615545,-0.01412018149221358,-0.010851825037678292,-0.027807268827951325,-7.958057612943703e-4,-0.02090374805481342,-0.020828871223417686,-0.034732986977552185,-0.03785537621422761,-0.008598222620408559,-0.015048681595254744,-0.01831076026232042,-0.012552294862908469,-0.014382322797586758,-0.018823011729356735,-0.019971986977865005,-0.011974690958480076,-0.009859652026658823,-0.01917302701532444,-0.015281519456604798,-0.014996897730702808,-0.003446440331630619,-0.018900834833256906,-0.012357749771338062,-0.01652739372381688,-0.0026281782568323762,-0.0031096410506241757,-0.013945455710831037,-0.013588250950499413,-0.0193869359553667,-0.013207702881519049,0.013451920468556073,-0.010653718865171424,-0.012561947917047726,-0.015337018884494938,-0.012964386470099187,-0.011450788677753938,-0.009328437206982808,-0.00931518346287467,-0.008008990329025996,-0.009475011668706037,-0.006964906020303247,-0.0017508725388028356,-0.008327547242217397,-0.0018995046526399963,-0.002215180457566889,-0.01118818800275789,-0.010097710092447688,0.0011195309361960505,-0.005758613578241383,0.009862304635000199,9.724075950391577e-4,-0.008783460571645375,8.197315364630636e-4,-0.016066293397830635,-0.01292057346871963,-0.015539906788107447,0.0019780881319669944,-0.018362835684734066,-0.003385922638955012,-0.011338010414689775,0.9899043979562964,-0.0034606001196778335,0.004446778473250181,-0.006185535863511108
H183Fg43,-0.012492505351135703,-0.012801944221511088,-0.006250592071599386,-0.00936361393123922,-0.008862943099628488,-0.005219196324316048,-0.008835144870967052,-0.010329155051786876,-0.017384535397616755,-0.0013860654962946318,-0.009572161862838073,-0.009517930648663336,-0.028572415612564853,-0.027214066311288546,-0.0045016233710221815,-0.014899606594822624,-0.0055932803098627535,0.0060013154977555955,-0.012901688257542936,0.030446771726546265,-0.0071089591547825026,-0.006939665667314372,0.01148579662683191,0.005713980958028146,-0.016003744562523715,-0.004060129338124539,0.0016664498756326443,-0.004710267693190545,0.011856915134047595,0.012296077364215646,0.020159166339419596,-0.0014354959030155377,-0.009498531592077185,-0.011910728894671565,-5.53070844765662e-4,-0.003516614763895071,0.02135406018471001,0.012728565207885196,0.010567339421143695,0.005767643673237343,0.010939397504277614,0.008567955834595534,0.017485974197320137,0.0262249039865691,0.015821692368042272,0.0188612521200571,0.015747016444500328,0.04331559125377279,0.014667090016633058,0.020322260890675136,0.03543386217582316,0.03338650960378759,0.03177638218675878,0.03865872851032743,0.017641640596723455,0.024012957332758413,0.9836181754675695,0.02725893635648388,0.018899209885657235,-0.002364409565574439,0.010978324803262515,0.006963096068551992,0.008300475244104901,-3.806845275448156e-4,0.014119627214219613,0.005657101310706981,0.013698751706309359,0.0021405923549779027,-0.006613810198581377,-0.010548167669985295
H183Fg45,-0.015309445495085498,-0.009856367026536196,-0.016026277623039365,-0.007764630286262369,-0.006498430553790796,-0.004091552390239964,-0.01787495056428075,-0.016540113884781976,-0.027588020347917987,-0.022081151896151587,-0.022441643923576806,-0.019294733516460966,-0.03680479864040175,-0.03252344756839608,-0.008278963953629714,-0.014996848642185923,-0.014324176666919843,-0.020851449223776724,-0.01438567087659637,-0.014757123133755115,-0.010732207313723664,-0.011137730189868501,-0.01371466653104662,-0.015856824259451306,-0.016003744562523715,-0.010270891241417432,-0.01991452104335159,-0.014326927326651652,-0.017710659395634515,-0.01610974577633004,-0.014155964664326047,-0.01370518498039047,-0.007952238236758832,-0.014991492478145654,-0.008399922032770485,-0.010975999999454,-0.013001169401410332,-0.0047236396591231015,-0.01488823890630389,-0.00860101575190315,-0.015706477055101503,0.0015222101891839838,-0.01082539630309674,-0.0018774017829388883,-0.012133053316944644,-0.0028111665488218286,0.0022316338628452516,-0.012437412836199325,9.67266703483289e-4,-0.009831593602118837,-0.014857506245338319,-0.007683919457079789,-9.958389780972505e-4,-0.007509299904302631,-0.01614169703326378,-0.008574005337565872,-0.0072823454173732045,-0.0035974731103481433,-0.006169406298022027,-0.016636521286210723,-0.013714389632735956,-0.00288538183457612,-0.01840800543356265,-0.013617691336563452,-0.011756644091604799,-0.013405257127058123,-0.01128178921606238,0.9912058213821726,0.08357594110411073,0.001492716829022205
H183Fg46,-0.010433850314413263,-0.007946167124614243,-0.008599725074007808,-0.01519554568294966,0.001116091286375526,-0.004926376211812816,-0.017104931241522844,-0.010956461083199606,-0.02324891091734379,-0.013526125118291496,-0.02018136553367541,-0.012489211259170855,-0.03489847303201403,-0.03758207874771951,-1.7335850742218167e-4,3.615935096434985e-4,-0.0029966578886619255,0.02665705072823133,0.0014932915259905277,0.03820982800657541,0.026888463900950052,-0.002329050311036218,0.02383803194310415,-0.002759074851111187,-0.007794182776703076,0.0011650849086997405,0.026391502016835985,-1.4390888432003196e-4,0.008657869067937023,0.006212988701986962,0.0028623257034020295,0.022678110251731304,-0.012237146110337816,0.02235415544374722,3.789615658657796e-4,-0.0062833184584192405,0.008448590953049678,0.017176336202447386,0.02394172609283571,0.00918888409888545,0.03756900832567134,0.9913976626433049,0.007430782510689017,0.017372063702449238,0.009453750365323404,0.003648365825661584,0.012405302755726617,0.005687853975219192,0.029728263382834304,0.010633025457703296,0.0019774707913821268,0.00509747165672456,0.02064138542033778,0.017632487071291204,0.018736863130449016,0.022859722897215048,0.01673969296219013,0.03869007410203936,0.029067128011601145,0.02603740202073954,0.02267606494680639,0.024572594547430163,0.01855853239113843,0.008156315260073642,4.443622017831844e-6,0.00960001813656679,0.01035354748841842,0.006346378520549603,0.0286110559763761,-0.011710174645317761
S181Fg02,-0.011652983899170037,0.3321160557902028,-0.015698094181911555,0.0016634476552577946,-0.0075329946068704795,-0.015353401544004759,-0.0059744578812626695,-0.01188759273076146,-0.006582464942029707,-0.009361263789518385,0.006232250027540304,0.013031354092871351,0.04685478405040273,0.11035437412798922,-0.006727043798642131,-0.005662723979191424,-0.019075369649469133,-0.005203937250187428,-0.014382322797586758,-0.020506744292904507,-0.022837256444256285,-0.01594307495487437,-0.02289950241664511,-0.022179853951605495,-0.009136262940412452,-0.023773439446685498,-0.016651550557574318,-0.018900834833256906,-0.019594240016871947,-0.017809950644409284,-9.202473570656798e-4,-0.019889065829502624,-0.020132498069560807,-0.016490828734959714,-0.017645006030688498,-0.02302348343598238,-0.024704249508316223,-0.019063470282689447,-0.012911162964023866,-0.015058490018209717,-0.019679029172612907,-0.01898289690004045,-0.020101263909552986,-0.024945349544531845,-0.015589674527245958,-0.020630428852293634,-0.019398491233405264,-0.022472051208886484,-0.023279690044126514,-0.022483782219884233,-0.023476123550566053,-0.01993878781904499,-0.021749770362884127,-0.023874585899806827,-0.020299193498039544,-0.024554640679424172,-0.019693070317850173,-0.026168932761416797,-0.02317455680925169,-0.019767729688046458,-0.024543830954126333,-0.022099096996843835,-0.025883869790661478,-0.01885503553198086,-0.023178037717984594,-0.019851167998686487,-0.016908672310466673,-0.015788402357569016,-0.01847064106836887,-0.010548167669985295
