sample,ME_darkseagreen4,ME_darkslateblue,ME_plum,ME_skyblue3,ME_plum1,ME_skyblue,ME_skyblue1,ME_maroon,ME_white,ME_lightpink4,ME_lightcyan1,ME_thistle1,ME_steelblue,ME_ivory,ME_mediumorchid,ME_violet,ME_lightgreen,ME_darkorange2,ME_grey60,ME_cyan,ME_yellowgreen,ME_darkred,ME_black,ME_orangered3,ME_pink,ME_palevioletred3,ME_honeydew1,ME_brown4,ME_darkorange,ME_antiquewhite4,ME_darkgrey,ME_purple,ME_darkturquoise,ME_greenyellow,ME_navajowhite2,ME_paleturquoise,ME_darkolivegreen,ME_brown,ME_salmon,ME_red,ME_green,ME_blue,ME_yellow,ME_magenta,ME_turquoise,ME_thistle2,ME_orangered4,ME_salmon4,ME_orange,ME_yellow4,ME_bisque4,ME_mediumpurple3,ME_sienna3,ME_coral2,ME_lightyellow,ME_lavenderblush3,ME_skyblue2,ME_coral1,ME_floralwhite,ME_darkmagenta,ME_plum2,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_darkgreen,ME_royalblue,ME_lightcyan,ME_saddlebrown,ME_grey
H172Fg30,-0.0035839399462120358,0.006802061273394074,-0.008488241094816301,0.0018212050474222933,8.400345065215114e-4,0.0015227114302341245,-0.007603808859542149,-0.00848093476315435,-0.006586884224867332,-0.005318099616577789,0.013658197164951978,-0.010904650122216072,6.864363966021483e-4,-0.00869193932151958,-0.002095602390691582,-0.01436251837473845,-0.007874125938408616,-0.0053423969444908685,-0.0022650071779972644,-0.005762594675632225,-0.013507086989005067,-0.006728942609280013,0.006312351187828782,-0.015414040798074465,-0.007555221061282987,-0.0063239776214598364,-0.010209833576447318,-0.0071176872299503376,0.017463035834200252,0.9789519675325381,0.0762592183886002,0.011597690013871466,-0.01017474141314153,0.019234264352815913,0.0073420438433255035,-9.586366634704182e-5,0.00508862686943188,0.014269188910771958,0.0036946696989166128,0.0029434550783955416,-0.0011165166722819477,0.0025627984946937116,-0.009498300513362179,-0.01288892885475126,0.0023224625287859187,-0.0016947216986058248,0.0014345925932092267,0.017341226933024298,0.004085598383303089,-0.01453031729833373,0.005890700952194163,-0.0044459691447838795,-0.0014094342444024752,-0.009753638699062057,0.00525347318568853,-0.013674608781169327,-0.00146149417413688,-0.005201048727727074,0.00647342026207185,-0.015017193569506097,0.006199247136534763,-0.007976150779500027,-0.014168715669851189,-0.0052405953015432485,-0.012034409999388335,-0.013304676503648449,0.005418575642498179,-0.012070674548096436,-0.008641580669373112
H172Fg32,-0.013228730678830252,-0.015959126505844617,-0.01535845147570557,-0.012187327478451903,-0.006050298750990497,-0.018348424720648324,-0.014519188424951915,-0.007789439392955896,-0.00983190992980893,-0.011305360095935212,-0.009279017349025278,-0.015738280567174696,0.0164227044436765,-0.00653887512563618,-0.009051475074101773,-5.835681125906023e-4,0.0039130784697406305,-0.01717386803062643,-2.6631029987607137e-4,-0.010971187777822737,-0.021148215615236336,-0.013185959461241042,-0.01302444566153991,-0.014159573608855825,-0.007534714361402431,-0.009975798888037752,-0.010593504468087189,-0.018089884566196177,-0.012198183373507565,0.004486252631945573,-0.009591886341510624,-0.01091843289343854,-0.014831774114039275,-0.011536810597143825,-0.004825281449170685,-0.011523970653504172,0.01513088304896747,-0.013289850236832218,-0.014840126488265836,-0.011559660788249305,-0.004472139315250881,-0.009068872300083243,-0.0145772237485181,-0.010636075122636477,-0.011720716660662434,-0.014649502583216704,-0.01716871834371333,-0.013974649057701941,-0.0039336652270355165,-0.019421413551959425,0.003441195029504469,0.9741437987474243,-0.012084206441130674,-0.011619673148952415,-0.012552691648947316,-0.007086160657314361,-0.00274443036510757,-0.011786906577465546,-0.002869609322325849,-0.016062179351182284,4.68603537443807e-5,-0.0011780801138101234,-0.017556769511966917,-0.010678792816885664,0.008996394612925906,-0.019729337760505086,-0.010530414333722971,-0.010136566348088865,-0.008641580669373112
H172Fg36,0.016479304348491014,-0.012433441640339351,-0.01110996233047171,-0.010462713715066976,-0.010403884130950848,-0.010512100308836963,-0.016289841750035297,-0.012804213235678628,-0.004755780460601614,-0.013638019270903249,-0.007887637728505174,0.010907281895694985,0.004623665365866581,0.008078917415814835,0.006592285575511159,0.019213219050170753,-0.008749678346424676,-0.004043645024162431,-0.0026172515777032573,-0.005471354099857827,-0.005265930885743797,9.82719161541484e-4,0.0018476868187756437,-0.005351839958122375,-0.005560888593435318,-0.00533991242273592,0.016105058391672093,0.00511857320532324,-0.012841788514789367,0.009388738105039937,-0.008908179483475102,0.985492960500263,0.018281875521722862,0.016649268425423993,-0.010824610613608544,-0.007182409307454068,0.015518391673460363,0.02140601762171717,0.006496242548280093,0.001485391385497938,0.016385262914735948,0.0048466458165957954,0.005913864236937204,-9.249418440232521e-4,0.017651257162120258,-0.012736459253252444,0.0033578701745367564,-0.01415969365261646,0.012296839304347454,0.0013900415729371017,-0.009146518999724306,-0.010121259859500674,6.792360577915927e-4,0.0046827438070574665,0.0028651869532203785,-0.013611149111798568,-0.010105987649396566,-0.009334470310672648,0.0025065522165802355,-0.004624443347302854,0.009990371494754765,-0.008881489412486334,-0.015716919450619492,-0.016084638336097145,0.012055109539796077,-0.01745855807952755,-0.0026975872428947755,-0.008441127060288867,-0.008641580669373112
H172Fg37,-0.01417180101231309,-0.01374074593847121,-0.01591921428210163,-0.017079731360295485,-0.010806561526918288,-0.00400304681298935,0.11976830088878049,-0.003454438808847713,-0.006153347936908722,-0.011834884347188676,-0.021538866349411035,-0.013923183599660296,-0.009958013257398578,-0.018860200457430736,-0.020926020303132033,-0.02240169113552137,-0.01737046895881526,-0.017173868030626437,-0.01676282918909134,-0.01504713570143048,-0.015533866966888828,-0.01995151585319234,-0.014488687897201485,-0.015035054817058127,-0.015060537297486958,-0.016604004390567695,-0.011957907773808363,-0.017707195479367947,-0.00825539096695507,-0.017704154203946547,-0.011349970700763452,-0.010281163187235426,-0.01074419985102909,-0.018192577098011763,-0.010232195683889382,-0.014120487379016906,-0.0067195679349615995,-0.01483521553717995,-0.02019167299604763,-0.016523358701376945,-0.02132797722715553,-0.017404650097122793,-0.022446780410244373,-0.025552566041054558,-0.019534608674811993,-0.016502057639629395,-0.009894563719973442,-0.014159693652616502,-0.017960272492766313,-0.02041203542476876,-0.015210676496433689,-0.018104092775667522,-0.011744288538809456,-0.018420727312278784,-0.012451001087699377,0.0073485814191548635,-0.018167238685680008,-0.017425780433127463,-0.01545892883743964,-0.025054225726783397,-0.014399542723921554,-0.008413470275754086,-0.020304163482067313,-0.02104601757146152,-0.014330975144806553,-0.023775649768277615,0.021254227865746385,-0.01565886675333796,-0.008641580669373112
H172Fg40,-0.022233016595278633,-0.016664685089305454,0.0029756097941906986,-0.01807545120706005,-0.015160956446035167,-0.018872276111957596,-0.016289841750035297,-0.01029047493566236,-0.01887365352624062,-0.013638019270903207,-0.017578332503018455,-0.015349090037788981,-0.009755922035994355,-0.01889819933534532,-0.0184085418561731,-0.017328592975524,-0.019729251047280655,-0.01717386803062645,-0.017356035669745775,-0.018082681990464457,-0.02212657610812746,-0.022483061074035308,-0.015238864517560981,-0.017275319034696722,-0.019203168632553325,-0.01904569538343505,-0.016797505833997747,-0.0183582760346632,-0.019974552998876252,-0.016406719505411282,-0.010281085676255066,-0.012735727002380475,-0.018024039363190518,-0.020406903679457033,-0.010816748907873684,-0.020679937919945938,-0.011994624160152808,-0.021989077135079808,-0.02420597278478932,-0.021462916690791922,0.019637664158376034,-0.021907045491914693,-0.02448968326470962,-0.023853541698693068,-0.023019571765602726,-0.013755341848825452,-0.017805530849034527,-0.014159693652616387,-0.0027571058004718517,0.006389520822756099,-0.01868916233987933,-0.020802533419074034,-0.018547088176763604,-0.01977946360347373,-0.017506965442653854,-0.01499229840594023,-0.018226608917916443,-0.01830508721290226,-0.02184254451386943,-0.01532240322534767,-0.022781406353016762,-0.017543091836421255,-0.02353053628398846,-0.02289296933435694,-0.024602472122139386,-0.02783487003434273,-0.019946108831245646,-0.022503355384325876,-0.008641580669373112
H172Fg42,0.9631224606196017,-0.019859328267608563,-0.015487858277181585,-0.014708445764713475,-0.01945589290541013,-0.01955525592428173,-0.01273220097143893,-0.011714681882288833,-0.015871649999688025,-0.013638019270903265,-0.023460469357794306,-0.016160012569035716,-0.015447819603609062,-0.017262814813027872,-0.014110255805854248,-0.023400987794465408,-0.01849425172815764,-0.01717386803062645,-0.019502454062797027,-0.016749505709561928,-0.009165109200507667,-0.02354893199795754,-0.01831571057906136,-0.017275319034696722,-0.01815657695877431,-0.019045695383435084,-0.021331171165647745,-0.016522716783478,-0.009090088525764622,-0.019001588902481794,-0.016639307529505227,-0.01699871805587757,-0.012549429505682877,-0.013995864923969046,-0.007202124945518958,-0.02006597647551111,-0.020163312242535945,-0.02194993467034245,-0.01977712075026282,-0.02099152171493136,-0.021853450449891787,-0.020646910583774356,-0.025043908539856132,-0.027584127522414927,-0.0257938012461563,-0.01978313668282206,-0.017805530849034527,-0.014159693652616458,-0.02297807628733889,-0.005527757060979757,-0.015007965139044423,-0.008157971828482453,-0.017604022776217608,-0.01977946360347374,-0.017862469496078916,-0.014992298405940224,-0.017992752932907672,-0.018305087212902263,-0.02184254451386951,-0.017717476731547905,-0.02223086097227287,-0.01736103788716276,-0.02300384921282635,-0.022226035201334628,-0.02164901004765287,-0.027335749828642543,-0.02251640767352894,-0.018189727256104002,-0.008641580669373112
H172Fg43,-0.022233016595278637,-0.005013231327316859,-0.012376270090426987,-0.016135575753282217,-0.01721013259875193,-0.010259341867899627,-0.016289841750035297,-0.0087910796781206,-0.013703133934181256,-0.013638019270903204,-0.01959983481753177,-0.020973227938794494,-0.010701315973478842,-0.006018408602139691,-0.0188737504530716,-0.019977973072015723,-0.007662464110922247,-0.005298411837368937,-0.01652297298289079,-0.014444921100938693,-0.017286641003330626,-0.022002291958681357,-0.014004141403878326,-0.016034466876948553,-0.012783494243775305,-0.018368218260566838,-0.016655060185282948,-0.01338418554441608,-0.016539527692951937,-0.016918174847143815,-0.019397751062381834,-0.014689182032308075,-0.014525859703255435,-0.015091990262158376,-0.014207519749172974,-0.01640686736563925,-0.019277306910883578,0.002591232276307559,-0.00847993069303274,-0.015589842100627303,-0.020995896163013603,-0.01692411338326933,-0.022242336328233307,-0.023090432577058822,-0.02292226909959715,-0.02109882776480489,-0.009022219823223335,-0.014159693652616458,-0.020834194516290854,-0.011180228167639698,-0.01674163642110456,-0.019283433064262563,-0.014558870849758768,-0.0071897487923863225,-0.014160694864296313,-0.014124820023006454,-0.012131440898264229,-0.0038950630886563226,-0.021166653612967157,-0.021663637034477417,-0.012692564995560452,-0.020226509559072285,-0.020438711445397013,-0.017895650504148528,-0.016922621616272275,-0.026808600783515966,-0.02085516941860326,-0.02183027527432492,-0.008641580669373112
H172Fg45,0.009814514265732986,6.667936735577724e-4,0.0012691794369979893,-0.003247833294882554,-0.01169865616222323,0.004556465676750414,-0.015346065266426926,-0.0055612748046973215,-0.010984384722641178,-0.0011904163805713,2.697549377692955e-4,-8.351958809109149e-4,-0.010052011228105472,0.010938792698512912,-0.0026341102032750646,-0.009351347395263391,0.010346926770440712,-0.006198052338685061,-0.008741262925485434,-0.004498812924091922,-0.00767737438535516,0.003923107909592787,-0.005656127655671603,-0.017275319034696722,-0.002103408679897708,-0.014363792383482836,0.0037390635179047832,-0.0018059642051850148,-0.0017462221864277775,-0.0033618816949622346,-0.004281521668079203,0.0050652777063331595,-0.004145035007662802,0.01002318141095471,0.10676096670985293,0.9790766855763117,0.0011366156942463105,0.006218787668840001,-0.00512357689789807,3.873764343856953e-4,0.002609124680041662,0.0032162422332452,0.0040122744675508285,0.022235403134335127,0.012905742228281678,-0.001451818639102538,0.00648821136156932,-0.006613343129192685,-0.007325214182641264,-0.016314603470101826,-0.01340206104943421,-0.002979846797055721,-0.012272686052706271,0.0023994750133922247,-7.266708465230688e-4,-0.013958167874313506,-0.005188190604044358,-0.015559201188354046,-0.001673148051028588,0.0025874198018665515,-0.01043583349764929,-2.3321279628113825e-4,-0.00219292680700938,-0.0040795324749895966,-0.004068786097179624,-0.013147524879615404,-0.004581984343769013,0.0034372542633669314,-0.008641580669373112
H172Fg46,-0.004334489198979815,-0.004384889047818257,-0.01583294308111762,-0.006034795106692412,-0.004464764795870016,-0.012834046197269904,-0.016289841750035297,-0.011387776563716874,-0.011999258429542602,0.009768573840804574,-0.01513191663466868,-0.021405977070992892,-0.01651225136662871,-0.017997477490813336,-0.009443710320977948,-0.019552750103418715,-0.0174579647927332,-0.006355562245590872,-0.012787215894803293,-0.01898219564000393,-0.006926538600608815,-0.015711239770275783,-0.00860845075566609,0.007621010643496471,-0.011232659349589521,0.986761101045315,0.0018161262187437717,-0.010909674623869025,-0.019684568022410753,-0.002289111584421399,-0.00975611532140334,-0.006971773682220202,-0.015479432311228876,-0.010956399981293316,-0.011538227057177943,-0.019771647101950632,7.709717123512765e-4,-0.011056165778486261,-0.017018361240886036,-0.020664243111433306,-0.005647650668915065,-0.014536591108889463,-0.016668351029284052,-0.0052649999132132475,0.020808820839530045,-0.015621551383310001,-0.011540075305580762,-0.010225015382965127,-0.013828003531131353,-0.018023170709672014,-0.012267075953190383,-0.020802533419074034,-0.01877342387289464,-0.004738794702222821,-0.015304277954379211,-0.0028453678050060606,-0.003401980144219194,-0.007962202116078072,-0.01039117232027384,-0.015373119265337156,-0.00850841401852943,-0.017207128112558097,-0.02067694452410883,-0.018942104394744936,-0.018135761495116573,-0.020073541995871032,-0.014977292043139169,-0.009511284649887012,-0.008641580669373112
H173Fg01,-0.012674813499132805,0.017343107609221628,3.8620639842449185e-4,-0.01004478652186114,-0.006089280552998128,0.005001467229784945,0.01456713630323694,0.9932423826140359,0.10556351147989475,-0.013107873054759,0.008085454528783552,-0.01587135481563359,-0.0037759834596231144,-0.0069327843348399466,-0.012064806166726474,-0.014983014254718452,-0.007364828018239796,-0.010585908344616354,-0.007493050902599501,-0.00488066644365318,-0.013783557843456955,-0.013572419154536707,-0.003262910929410923,-0.013529419821720477,-0.01325527174600845,-0.005215212767507541,-0.008117876111763418,-0.013318421484782881,-0.005340809833291641,-0.016401980871491518,-0.013290552053955832,-0.008178184217191435,-6.811079315404183e-4,-0.009816713130866492,0.008992953175401127,-0.007552103923101128,0.007461335833744341,-0.009251013526030229,-0.011508901380279973,-0.004148994538315677,-0.006178626144286148,2.3025466429648335e-4,-0.011003406365281942,-0.010990411654423509,-0.006571421407070375,-0.014625201247320346,-0.017393432369510818,-0.01038651839090459,-0.006084940960527975,-0.01978493329731596,-0.015675485619355004,0.0015327745921173965,-0.013216802098064166,-0.011268476706737003,-0.0036376090710803113,-0.008269597376383504,-9.583281411067635e-4,-0.01687357865572058,-0.013966235181040577,-0.01647945268245809,-0.01257768254024019,-0.013989805784790057,-0.01996543790947109,-0.021746035518924997,-0.01806526197889571,-0.023085110700167995,-0.010171897115479393,-0.014976350316253207,-0.008641580669373112
H173Fg02,-0.01991372779100699,0.9874782190731566,-0.002424413128845564,-0.008841375615107533,0.005497994348014106,-0.015984979122060802,-0.016289841750035297,-0.005742095395485207,-0.015561926711492594,-0.013638019270903252,-0.0068429899946037855,-0.021823635578885645,-0.0064680520841188995,-0.01869594900659518,-0.019345621831914142,-0.009978585027353746,-0.017505525732823716,-0.013293537159928604,-0.019114674154956435,-0.004944524414561613,-0.01134505220818631,-0.011424131719168219,-0.007673898984191127,-0.00695155094755964,-0.008241063972912238,-0.010415283153942863,-0.0032578647082719355,-0.003352442371596601,-0.012748718791999977,0.00818732616897836,-0.007589097741129812,-0.01213051344584201,-0.00841482605297528,-0.00887743327755373,-0.01736937818922124,-0.013530984630621693,-0.01607815012807307,-0.012592274221742207,-0.012463910310957046,-0.01323670013628416,-0.012403462054374289,-0.010942364646523192,-0.012324084597612108,-0.015589385451601344,-0.011134810925999427,-0.016486236752383435,-0.01608749228839849,-0.014112578321842519,-0.02186220815639511,-0.01915938334475284,-0.018689162339879335,-0.012728279149977371,0.005302890366246153,-0.015193258285380632,-0.011731741309007818,-0.00418227559636871,-0.016726836450599254,-0.008870214605104239,-0.0074266967836007815,-0.015152765967027942,-0.02057922483004123,-0.017088736125300305,-0.0224249474834663,-0.02271009924694408,-0.015430371718892966,-0.025175951282759765,-0.012124682445436727,-0.0058575271282685784,-0.008641580669373112
H173Fg07,-0.0017823889752622492,-0.01090277626102246,9.449270796689115e-4,0.039983045262954264,0.1442603689586053,0.9842946723515332,-0.01064489752490145,-0.012355537798914617,0.02692409474829944,7.12882489840065e-5,-0.014355392667920207,-0.005160145341774903,-0.013497076242774622,0.001646237135885201,-0.013488518345657913,0.010582604253390138,0.006293210657464203,-0.010203099992236404,0.002922167184005351,-0.010631198440172856,-0.0069065913292883155,-0.006545899126871696,-0.00849141427826155,-0.0019151805809658946,-0.0033831019291634392,0.0035843078885957414,0.048047649978579826,0.030056389292755472,-0.00198429878251574,-0.008805498164834183,7.977122902016145e-4,-0.00556642872227656,0.003833464406055054,-0.00840150717733509,0.0059533961078934204,-0.0010347882626789674,0.0015295835180670814,0.007903197693126258,-7.923815042342637e-4,-0.006771665844919739,0.006867013798395735,-2.6639363497038364e-4,7.387635182468512e-4,0.030246872463904277,0.014705847682843777,-0.004074714219554312,-0.012881196063149842,-0.014159693652616448,2.1931186518382156e-4,-0.016247802777893408,-0.0044290551741874426,-0.0016767662103786337,-0.01704696465932342,-4.7379479707573437e-5,-0.008692888608009949,5.127294696913285e-4,-0.0032141138184674607,0.0072136072104440774,-0.01370077240555896,-0.004973663041492368,-0.018797140519494326,-0.009502207122185741,-0.022089858825980878,-0.01416813872808468,0.009053401799150202,-0.021999263812741827,-0.011167810300512431,-0.008197082464240854,-0.008641580669373112
H173Fg08,0.0018208806809164085,-0.016185459355032586,-0.015962349882593634,-0.013232780899220503,-0.012477993404919055,-0.0025729260811463836,-0.016289841750035297,-0.012435644788492841,-0.017935761402516952,-0.011834884347188665,-0.015603367067500956,-0.017159820238221962,-0.01619919772895687,-0.003018944950330558,-0.016811822956620065,-0.0059609033055438585,-0.016066492102656087,-0.011098668284896246,-0.01567822790634184,-0.017720112530290235,-0.01577239198469221,-0.01676979519697157,-0.018298772603559017,-0.017275319034696722,-0.009296168576351892,-0.012852688274482426,-0.00923114517894668,-0.011864393695028246,-0.019974552998876252,-0.015246200674195324,-0.012838626879341175,-0.018170902336026633,-0.011136688530008272,-0.01143776256129785,-0.005027210969594425,-0.013099245737818602,-0.007020839937243477,-0.018476329598999502,-0.015852576608302655,-0.018921980935388615,-0.012916687215048695,-0.012129753352312372,-0.014508904635088369,0.03183851904201595,-0.009762643530213116,-0.01019875072486896,-0.011717066754562475,0.012348416732194696,0.0046691866514371695,-0.00839011697052849,-0.01498534371943842,-0.020251182178036984,-0.01592280036149696,-0.019779463603473733,-0.017732062877649026,-0.01499229840594024,-0.018238716290045934,-0.013485020976012547,-0.014767528338890699,-0.019111837314598763,-0.007177848571525723,-0.014782903712715892,-0.02107118276202277,-0.022894031668148594,-0.015168979267895382,-0.02631027064997444,-0.012362752032939114,-0.020922407024719328,-0.008641580669373112
H173Fg09,0.00757044332850548,0.023571836301386262,-0.014093493012949451,0.003742605949422763,0.02213155454101708,0.006479399317151131,0.016237971865054747,0.00990626984709288,0.0058098116476628285,0.0012482968763397272,0.025588492362998705,0.019433906616223687,0.014413264820918805,-0.011230241060543643,0.07628711859641363,0.018919783305810917,0.004348704120191987,0.01366276454922863,0.013522976119016315,0.01881872867067591,0.025170836267122482,0.029991625288760617,0.010626370558919058,0.036010231718825655,0.005600427304556124,0.0068852162627529336,0.018284792579606253,-4.926923668475568e-4,0.014968538001487413,0.019712810729950927,0.02239687923355828,0.019163005006316354,0.009755957017443263,0.02182783694763252,0.02842995059910948,0.012251394296625126,0.040858691828179756,0.04597871205790636,0.006138098492320778,0.02855498807535033,0.04318134780617173,0.9786457768881721,0.04734064265189989,0.057493662010763745,0.07627819001069178,0.02625661941760971,0.007996494484436484,-0.00825009170588883,0.007098386026036592,-0.013919939544418888,-0.004328915124512761,0.026678626161026706,-0.004070012179912024,0.0039023209349707873,0.036302589822314456,0.014280734648483165,-0.002120139448286032,-0.003009393321661097,0.02034104543128813,0.025099232353361506,0.0026946153598438687,-0.010548890346799995,-0.004234362895452123,-0.005083266569400392,-0.005738593206564464,-0.015669118813299618,0.015359903118060366,-0.009874846674931853,-0.007167170294379247
H173Fg14,-0.016295750273235224,-0.012517783715453281,-0.015962349882593634,-0.009544395888212353,-0.01413447947489541,-0.013993934256402316,-0.016289841750035297,-0.007278635288897079,-0.017804929197776757,-0.013638019270903249,-0.01310557137677195,-0.011589345119751031,-0.006159897806319228,-0.018198824281013617,-0.021119465944292846,-0.01241444248734465,0.001459065757397112,-0.013873740170347088,-0.011885380779220137,-0.009620375803049424,-0.015632165175031344,-0.02068430952813421,-0.013433347077156996,-0.009191815165198238,-0.010710438828553707,-0.017035432868857763,-8.31828486608182e-4,0.0933383282167048,-0.01325581455609164,-0.019001588902481784,-0.012477154942821731,-0.011433285414307022,-0.013051728305129018,-0.016158219150596793,-0.004993953476988169,-0.02005541417931783,-0.012818521822452052,-0.015661245667801308,-0.016183879748278375,-0.015265599429005757,-0.018512313777738536,-0.01038607267013381,-0.01400642434911347,7.465081223592644e-4,-0.012500861398780767,-0.02039885991027539,-0.00973228160795147,-0.013764903762256787,-0.010227366105057522,-0.01026952696719656,-0.017802520193099632,-0.009845050308608645,-0.018735701256872798,-0.008910799827838833,-0.0030856456803612653,-0.014992298405940243,-0.013993674548691944,-0.01758933293431142,-0.01780078948868022,-0.018905404411101296,-0.019121971612147855,-0.01732613499705341,-0.01872678671450107,-0.017967651128924553,-0.020321450193035315,-0.01750817933559517,-0.016723234469861525,-0.014781152495053946,-0.007167170294379247
H173Fg24,-0.016783888726953106,-0.009300338782829503,-0.004554126629422618,-0.005759643511878465,-0.008882036343395594,-0.015293693213411617,-0.016289841750035297,-4.4687334217791277e-4,-0.009154220243061506,-0.013638019270903246,-0.01939651945966568,-0.011649566796830891,-0.011552724961545418,-0.011085620810693007,-0.014036497464732022,-0.004848349596894744,-0.015590596476510834,-0.01638425354737519,-0.007334494275778078,-0.013888994489058759,-0.012395940941543698,-0.01835014130290099,-0.013873275375520131,-0.017275319034696722,-0.011067710085622198,-0.005478749279047939,0.0017810923574031311,0.001848823629671902,-0.00583924457707409,-0.019001588902481784,-0.009854720729019021,-0.017613709085623666,-0.006315161382714756,-0.012690734281892985,-0.01272747503763964,-0.018467203603342745,-0.009887802532588617,-0.015246737841174973,-0.01675375930607842,-0.008033348552325726,-0.0017990607456630893,-0.015107111302646163,-0.015574545009652545,0.010197706495515307,-0.007971429600117423,-0.020924575647450115,-0.013198142730797153,-0.014159693652616458,0.013099255115588963,0.11317241240473602,-0.008580244693685762,-0.019539668513374936,-0.013948880493713492,-0.019779463603473733,-0.015871610782923984,-0.014992298405940241,-0.010581432358957636,-0.009393910596422842,-0.014895562044641425,-0.015988574325437346,-0.015450465007780757,-0.01330023840617564,-0.015599446880487342,-0.012879550004126702,0.05934067977799198,-0.019301698392901707,-0.02106677246130626,-0.011946223657613908,-0.008641580669373112
H173Fg25,-0.010998603545137521,-0.005205206646945361,0.002186830883484349,-0.009473831414662248,-0.00603481228469044,-0.005563142531445558,-0.0102627350376094,-0.012675965757227512,5.868291551040286e-4,-0.013638019270903247,-0.0052062596283942485,-0.020982799473046577,0.006167553214458917,-0.015453431364905313,0.022403832367310732,-0.00876696540069866,-0.008036358972346164,-0.009068576806047977,-0.005728296548195715,-0.005586765582502206,0.009841092398710293,-0.0032443192831279155,-0.01426905427199707,-0.017275319034696722,-0.009431821584751358,0.010515542944192493,0.009889923591368763,0.04260948519916287,-0.010744659501509506,-0.01349994393934994,0.031787795920308164,6.331899840087772e-4,0.0071450485621576,-5.824183381068791e-4,0.00497186685128948,0.023352668290528546,0.06498778911243962,-0.00688563076232375,-0.007015279793740042,-0.0032663036362821107,0.010081827694283367,0.015429318750602002,0.010267344644912246,0.9312502749436955,0.051531347219092236,-0.008767739243612245,-0.0010567107648751786,-0.00517403565660082,0.008972651780822257,-0.008104829572377577,-0.006047980126747641,-0.008310829312922322,-0.01627453174730931,-0.016305044617007235,-0.009272664990818925,-0.013811466869376177,-0.0037196530538713343,-0.00469869679456451,-0.017064231099958783,-0.009413050596288774,-0.006902583269608574,-0.015200321264606666,-0.012952449587656293,-0.011418153316609315,0.017708583949467692,-0.011703834534610245,-0.014833434284684874,-0.012023444877792402,-0.008641580669373112
H173Fg28,0.011138711698487099,7.589976327938264e-4,-0.015157328249247556,-0.0044200722874881354,0.00207392749515814,0.010765853534065279,-0.012107801844756691,-8.513305301262379e-4,0.00514100614439802,4.929857802255465e-4,0.01786892195647084,-0.013157494594803252,-0.005867287635968718,-0.0038649855743330282,0.00042323501650581987,-0.0036119510991894765,2.5998279540475377e-5,-0.0040436450241623945,-0.007499887373980299,-0.002929416243015172,-8.037744407976159e-4,3.9910860391602674e-4,0.016445442917260106,-0.016654892955822637,7.409887524927e-4,0.00521844681576379,0.0055395540188702104,-0.004275669929539458,-5.887908521641619e-4,0.021081721880040427,0.01405111855204059,0.028978179021431873,0.9842373542478027,0.1281453682947451,0.018282698499478247,0.014751089342403996,0.0053682051927748855,0.017938741152482,-0.006410152683996104,0.011644044434619282,0.019427910717647368,0.014011189112722788,0.003033139232558124,0.02186616616431158,0.028510857777946312,-0.011183061969493934,-0.0039006428899206794,-0.0025545060898010752,0.002015428920362527,9.972629329752963e-4,-0.013147601396983786,0.014568956160995971,-7.97526998337752e-4,-0.0018974374392801527,0.0041750294589379434,-0.006870999805705401,8.658221185184822e-4,-0.010415447014918583,0.015081572809336776,-0.013114604020551205,-0.007000592803365562,-0.004684876261239659,-0.005232030251502299,-0.010745797185784979,-0.004149158219310178,-0.016839894809771598,-0.0024157404148464645,-0.012689388837329316,-0.008641580669373112
H173Fg29,-0.0034983465346274875,-0.012200758988815284,-0.015962349882593634,-0.012511275771971532,-0.018618952102453012,-0.001730364817248632,-0.016289841750035297,-0.012836179736383957,-0.013596029157056927,-0.012047580622470551,-0.01939425408045389,-0.020603166889159658,-0.010406553875434842,-0.018304489652207274,-0.014538607504364032,-0.007927355486426464,-0.01403328645701121,-0.01659869200363293,-0.014193083333793004,-0.017841304831927897,-0.011773068154794612,-0.010613820910184892,-0.013960968389551739,-0.017275319034696722,-0.012604682986128164,0.0052994081864671605,-0.011739031521489472,-0.008946312256986779,-0.01041929572372639,-0.008799218503278914,-4.629858665656274e-4,-0.016321021536694725,-0.009881724728609471,-0.008472961339731695,-0.01990909131765529,-0.021740720595992323,0.006494599440765031,-0.01759920683844694,-0.01992177167114279,-0.019341955786283723,-6.506467131127823e-4,-0.013434691966703091,-0.013949115108714246,0.01343419650432411,-0.009863200171378993,-0.009112587275448765,-0.01588240461125719,-0.014159693652616458,0.983360944786484,0.020466891391147542,0.010527867404049844,-7.41171305236505e-4,-0.01791019426610904,-0.01131673282238753,-0.020102658068521857,-0.014992298405940241,-0.01506929112538654,1.361130252323027e-4,-0.011940249298416647,-0.015891474991111997,-0.02278140635301676,-0.01473323809779554,-0.018831285806601424,-0.020656406478698767,0.0028241781633614686,-0.021284259072495388,-0.017253737515766924,-0.023192493876537382,-0.008641580669373112
