sample,ME_coral2,ME_darkturquoise,ME_antiquewhite2,ME_antiquewhite4,ME_skyblue2,ME_lavenderblush3,ME_skyblue4,ME_darkolivegreen,ME_yellow3,ME_lightcyan1,ME_blue,ME_blue2,ME_plum,ME_brown,ME_darkgreen,ME_lightpink4,ME_coral1,ME_thistle,ME_darkseagreen4,ME_darkmagenta,ME_indianred4,ME_pink4,ME_yellow4,ME_darkseagreen3,ME_lightsteelblue,ME_mediumpurple4,ME_darkviolet,ME_lightpink3,ME_skyblue1,ME_brown2,ME_darkorange2,ME_mediumpurple3,ME_darkgrey,ME_darkred,ME_white,ME_lavenderblush2,ME_yellowgreen,ME_mediumorchid,ME_maroon,ME_orange,ME_lightyellow,ME_violet,ME_navajowhite1,ME_orangered3,ME_firebrick4,ME_plum2,ME_palevioletred2,ME_thistle2,ME_lightcoral,ME_royalblue,ME_plum3,ME_skyblue,ME_darkolivegreen4,ME_honeydew1,ME_palevioletred3,ME_sienna4,ME_mediumpurple2,ME_tan,ME_coral3,ME_cyan,ME_darkorange,ME_skyblue3,ME_brown4,ME_darkslateblue,ME_ivory,ME_thistle3,ME_coral,ME_turquoise,ME_salmon2,ME_navajowhite2,ME_purple,ME_greenyellow,ME_red,ME_salmon4,ME_green,ME_salmon,ME_midnightblue,ME_orangered4,ME_floralwhite,ME_black,ME_magenta,ME_sienna3,ME_lightcyan,ME_paleturquoise,ME_steelblue,ME_lightgreen,ME_bisque4,ME_saddlebrown,ME_plum1,ME_lightsteelblue1,ME_pink,ME_honeydew,ME_magenta4,ME_thistle1,ME_grey
S181Fg07,0.010822678415841799,-8.95357052862455e-4,-0.005187694884249042,-0.009157619470268717,-0.0011316888210657766,0.015225376807526045,-0.012971869475450322,0.011674024309031516,0.038479995820287806,0.024767850846171845,0.02796556091471981,0.0411966839073614,0.9882060478505481,0.26688884892992926,0.3268446928507537,-0.009885836511887269,-0.009212144396366168,0.009404133757458005,-0.011053655759909992,-0.0023792903631364632,0.003446555096325107,-0.008784558188615399,-0.006551364201521436,-0.008171444556153956,-0.007976363335801267,-0.006875465150056291,-0.010894828624061013,0.0018193800779893797,-0.005881258814204096,-0.008624710749697426,-0.0075449757715947505,-0.003801342038976316,-0.004418961120813576,-0.011256327571956559,-0.011599391123024123,-0.006475885031456043,-0.0043800795522500715,-0.011915839582550788,-0.009910403964273694,-0.009556919091681753,-0.00950620325886562,-0.00943082987499046,-0.010956482082311807,-0.007106910462691736,-0.009253933961239401,-0.0059756175620134435,-0.0059554728539488455,-0.007909186592282876,0.011204934958261309,-0.0021007734888091652,-0.005257120796292069,-0.004918110974658922,-0.0010484603230614393,-0.010150690787086102,-0.012050732765844133,-0.0012008943473466665,-0.0010789468899560764,8.996006019534066e-4,-0.0053566811730950984,-0.006889944101141362,-0.005797326006876142,0.009948054338176911,-0.008004433706649609,0.0040347626581764325,-0.0116094082564942,0.003477834362161005,-0.007552743183811804,-0.008393626392040056,0.011206560532000136,-0.01021509388845536,-0.0063149927911970855,-0.003997214549023377,-0.012863828583655354,-0.013011866764878588,-0.01112621840172709,-0.007821745642774049,-0.008084215514427727,-0.007754145014485061,-0.008177233455636156,-0.012883481774133022,-0.0024883028170330054,0.01077351736052203,-0.007853555581468653,-0.006351144147695397,-0.008895500604950425,-0.009364072457080638,0.008547254595343374,-0.004393655759996678,-0.00522016865080773,-0.011271687616512222,-0.006465929773563225,-0.006194559760554789,6.408483585183153e-4,-0.01129547969596953,-0.003658788104655776
S181Fg08,-0.008561874542601265,-0.0032551650112876075,0.004655550895311852,-0.009729961753295808,0.012706713070574447,-0.005023914876485593,-0.012971869475450322,0.009895982782202061,0.04591229723725256,0.009865108352326603,0.04706946672628877,0.03145522805405651,0.06292035369736451,0.12596548182529704,0.344777148650048,-0.009579068799726398,-0.008339867697060261,0.0030914632859720863,-0.006326175240906492,-0.0010061199615482826,-0.007127614047877498,0.0030851551490880943,-0.011138629188886974,-0.008171444556153956,-0.007262465782597947,-0.007182637614747755,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.009509102624789992,-0.010445328987957829,-0.009401472090387053,-0.00843755436066132,-0.011599391123024123,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.0072434225185197,-0.009904243867750262,-0.00943082987499046,-0.011387969276013874,-0.007106910462691736,-0.01150374951577564,-0.010882476649976448,-0.006718606853569154,-0.011334141700565185,-4.101382408769804e-4,-0.0022688914786857697,-0.006564506853611126,-0.0049719692313342214,-0.012566536604354793,-4.396329613632958e-4,-0.006954670172019966,-0.008968671922236039,-0.0065562577706499885,-0.00730684733731364,-0.007812388591413623,-0.0023553889978515877,-0.009409602003123492,-0.015018391151727394,-0.007674166749617775,-0.0036152134102042915,-0.010118327137368596,-0.006710839799834762,-0.007552743183811804,-0.008506256283242053,0.0029546609342400755,-0.008791878910825123,-0.008199000459798867,-0.006216221104134602,-0.006145324074710532,-0.009590676906647335,-0.008394890804204382,2.0397931908922652e-4,-0.007957354170894715,0.002785805738072859,-0.008743319342854532,-0.01071210545313975,-0.007838794428852732,-8.458996579841997e-5,-0.009392372728008578,-0.001510282914386543,-0.003587481895232048,-0.008559005973795771,0.0585738013480903,0.002815506821319863,-0.003574118902195886,-0.005013586175166931,-0.008280586337157642,-0.012173093408113246,-0.009782217775650876,-0.01129547969596953,-0.0034509065727531627
S181Fg10,-0.0026576611979141703,0.0014505315124924984,-5.300193283480195e-4,-0.005048902104473569,0.012559564995203325,-0.00614337975459014,-0.012275182425147536,-0.0051669217663537605,0.017328655777346654,0.9878753474448191,0.03680471172689178,0.05226246508526429,0.0104790700837148,0.10879831925237138,0.30094656455438723,-0.009732452655806833,-0.003080101141671757,-0.009500729557548174,-0.00562397002281546,-3.5369951988162713e-4,-0.004172165545375165,-0.006814972249277482,-0.004146237075683184,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,0.0010771042354678648,-0.006805716308049674,-0.005881258814204096,0.005258015134168148,-0.006169944391742699,-0.0038577550967169062,0.011163456862708905,0.0025074148782392616,-0.009335152008900971,0.001556550180104588,-0.007715358491616875,-0.011915839582550788,-0.006431951950451558,0.0011441887805159914,-0.0072512919239663114,9.763295764573889e-4,-0.007063719944750892,-0.007106910462691736,-0.007317817462695545,-0.008952108358277155,-0.006385378196732871,0.0032911620044570366,-9.736794103847313e-4,0.004842326492982326,0.012256761717410218,0.008183550142881506,-0.007877518012663417,-0.005940358112823928,-0.011788210736190111,-0.008571163189973316,0.0030259906182024208,-0.004125731326123963,-7.997951658985407e-5,-0.0016373663713969832,0.005154943676875434,0.009309356914165668,-0.008252498231051845,0.007780385847602114,2.7903932911746133e-4,-0.007982048802854481,-0.007552743183811804,-0.003660364591282005,0.0011100634705092682,0.002031434228691211,-8.820469035537448e-5,0.004101141299535675,-0.0018332144503696666,0.0239646525486392,-0.008852633998118972,0.00136644956166979,-0.0048149962911506914,-0.010488861929353322,0.007592737028077232,-0.0022152917269232055,-0.006531557352812631,-0.003177297632624997,-0.006698753178808794,-0.0059347130241745785,0.0065668417289493144,0.054674721580717005,0.0100222560638503,0.025836581049023134,-0.002347036255076523,-0.004891359003853351,3.0181855724137157e-4,-0.009183826584334018,-0.004878183332816443,0.0022033805302856197,-0.00401813853417534
S181Fg18,-0.006762185157868631,-0.010873045576721746,-0.00841633484978362,-0.009838242725760393,-0.012147055056014244,-0.0012241677764834478,-0.012971869475450322,-0.007000428777942766,8.221712416092875e-4,-0.004356145938325875,0.005020588312629628,-0.002311203637072256,-0.0034702980423220245,-0.0035638316513821712,0.02765296576609083,-0.009885836511887269,-0.010907089699383636,-0.008965068741354358,-0.009105472766149479,-0.007300183514408773,-0.00929333558417673,0.01074117779750194,-0.011138629188886974,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.009618394525466575,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.009509102624789992,-0.01297967294409983,-0.013522368632447008,-0.01100407553201333,-0.011599391123024123,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.010959928464664292,-0.009018508497427174,-0.00943082987499046,-0.011387969276013874,-0.007106910462691736,-0.01150374951577564,-0.012437299055797406,-0.006718606853569154,-0.011334141700565185,-0.01039179892374293,-0.005616621799756079,-0.004590403625425254,-0.01291975536742619,-0.012566536604354793,-0.010150690787086102,-0.012641090564836937,-0.010557540919040204,-0.004601471979865991,-0.013044176449630742,-0.007812388591413623,-0.01355100289203285,-0.011241957114311188,-0.014800618076834096,-0.01120193766313697,-0.012811654531650151,-0.01393508062028398,-0.008748574632233915,-0.007552743183811804,-0.014797615392609792,-0.010174630727976088,-0.010779945807444898,-0.013689435546338084,-0.012023897305531678,-0.01353577407783984,-0.013360224000882624,-0.013068437456147077,-0.010421116407355087,-0.012327341971821655,-0.011255290153940098,-0.002257431581400455,-0.01376693997511457,-0.012730483875418076,-0.013824908444057885,-0.011457735091953004,-0.013266003085579762,-0.008895500604950425,-0.012815482319395666,-0.010349896124608397,-0.01325239733016721,-0.008480247031857993,-0.011271687616512222,-0.014672614595388355,-0.012173093408113246,-0.008117572454999434,-0.01129547969596953,-0.0034509065727531627
S181Fg20,0.00451022939100852,0.019133697886375436,-0.001223223197671351,0.0056504203372248355,0.008578259662449845,0.017080242591890185,0.025439479482650098,0.031442563152941055,0.05026917117483608,0.0329067838077415,0.9510573923243733,0.08426924744938634,0.02914783940723817,0.06347871064506355,0.24414929516202308,0.01114706774319343,0.012361300145265125,0.026550437149567573,-0.0020827262840642955,0.0048224400585497075,0.0038774719007596344,0.01700719933749764,-0.009353743718459751,-0.008171444556153956,4.633268456859917e-4,-0.007182637614747755,3.2230128543998576e-4,-0.006805716308049674,-0.005881258814204096,0.014974208690628106,-0.0045540575446135325,-0.004423026404195634,-0.0059209491541235325,-0.008272512056154615,-0.0027873663516299113,-0.005414266503400131,-0.010331821015993184,-0.011915839582550788,-0.009910403964273694,-0.009161420077607231,0.03298773856585346,-0.00943082987499046,0.005134929930529321,0.0011671487556037528,0.013630111203499395,-0.001445355488927802,-0.006718606853569154,-0.0013301557961663635,0.03658639791753256,0.02152225459953604,0.034935431425677795,0.015184893214085818,-0.0019340212092551743,-0.0035623363182882193,-2.5625422632508457e-4,0.031829176992280564,0.02936873385839618,0.015872174639729245,0.012725767990957211,8.665620252799364e-4,-0.0043064761744001446,0.0030863810781642824,-0.00111529243794712,0.022172895634698316,-7.01800904258751e-5,-0.006710839799834762,-0.007552743183811804,0.002943709938286162,0.03188018907404891,-4.672341295137272e-4,0.017692343203058916,0.009537004990031617,7.635124768802192e-4,0.004058585025031546,-0.002831308082815396,-0.0015779780060236502,-0.001129711093814398,0.009442195744573561,-0.002801511510828314,-0.006232640560333942,0.016423261988109894,0.013564413043374397,-0.0017456233811272866,0.0022003137672183862,-0.0034102591152172274,0.009686781208996994,-3.433949646112069e-4,0.01662830968080744,0.006559213340737502,1.622995300463636e-4,0.010235057149561671,0.0040133348334942375,-5.787122103892499e-4,-0.002803174391861311,-0.0034509065727531627
S181Fg23,-0.00891086981678486,-0.010760439841049406,-0.00841633484978362,-0.00960621207047914,-0.011386765088679992,-0.013143811664196405,-0.012971869475450322,-0.005749475875601221,-0.0010433599994045736,-2.8232517999832076e-4,0.009503662485671456,0.004404876963666358,-0.004085016700455352,0.007200377332236946,0.05574863479170069,-0.005394066637830707,-0.01204950915462158,-0.009786892035522542,-0.010667386213001201,-0.010277924793691768,-0.005632346087022826,-0.01102049505971876,-0.011138629188886974,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.005193637561252249,-0.009509102624789992,-0.012900362896621494,-0.012612441321059206,-0.011256327571956559,-0.011599391123024123,-0.001225643106996386,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.010959928464664292,-0.010020229246808359,-0.00943082987499046,-0.011387969276013874,-0.007106910462691736,-0.00575636561116524,-0.012437299055797406,-0.006718606853569154,-0.011334141700565185,-0.011611642648653131,-0.007610078066213735,-0.008488259152979225,-0.012055532605020696,-0.012566536604354793,-0.010150690787086102,-0.012726800185658462,-0.009072084086304144,-0.0066399934472747574,-0.012655022741344548,-0.007812388591413623,-0.013006117180742922,-0.008493424447529648,-0.012631103119298935,-0.002643081307731872,-0.013289749337715135,-0.011912995992071115,-0.002635370135036458,-0.007552743183811804,-0.014803332245169944,-0.012091374545566143,-0.010779945807444898,-0.012350574601283172,-0.013107006827957225,-0.01433995485887213,-0.013360224000882624,-0.013106709076445407,-0.013008456569079672,-0.012183388051560416,-0.012602394676413265,-0.009937709601101088,-0.01281220045213987,-0.01010092193203271,-0.013193946414903901,-0.013218353659335175,-0.013266003085579762,-0.008895500604950425,-0.012822413734166897,-0.012641521744238042,-0.013420344994726895,-0.009591971130806239,-0.011271687616512222,-0.013500877219948413,-0.012173093408113246,-0.009782217775650876,-0.01129547969596953,-0.0034509065727531627
S181Fg25,-0.003348471194040272,0.001146092381068919,0.008032807949714997,-0.008492464925129124,0.015812530956390906,0.0025459698189446624,0.007541997083093569,0.00566538370713816,0.05494829621321257,0.014206039203434242,0.06844975850208672,5.925440804551049e-4,0.005187502511875595,0.006142098745099951,0.06876545748386667,-0.0021938296735034245,-0.0017102064099961142,0.0133199579018598,-0.010003657288927565,-0.007481039527310354,0.001244518296696613,-0.01102049505971876,-0.011138629188886974,-0.008171444556153956,-0.0072429618945642855,-0.007182637614747755,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,0.010031355798664746,-0.009509102624789992,0.011043518261202175,-0.010267049634340206,-0.011172243558642153,-0.011599391123024123,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,0.011047742117421284,-0.009390510749850964,-0.0048636784017712705,-0.00943082987499046,-0.009551588466936246,0.009499607862917642,-0.005021222653855005,-0.008364175388183716,-0.001402506503693804,-0.007312088584712625,-0.002113801833298849,-0.00892644905750673,0.0011967101081192737,-0.005012712673762405,-3.371010641853274e-4,-0.003785364601135953,-0.010517419097937289,-0.008026918196321602,-0.010942346896525401,-0.011702045291347796,-0.006655466441242687,-0.012481905177845191,-0.008808597313310684,-0.005911728724595181,-0.010243421823832062,-0.0038948407604877376,-0.013359720461829858,-0.008748574632233915,-0.007552743183811804,-0.010734333401068871,-0.004082670811246614,-0.006955195431395996,-0.011858709863779756,-0.0070990565599926055,-0.012116358788815253,-0.0032325031534765967,-0.009137451114526867,-0.010593560950679058,-0.004949488487230646,-0.006886480528353073,-0.010318812214005522,-0.010816343748018873,-0.00737073795349991,-0.0016849396908898608,-0.004449283352346623,-0.009777360487526657,-0.007623489011993438,-0.0036035455526857445,-0.0053695499763886404,-0.010915448539132743,-0.007865483287284208,-0.008728783116607124,-0.013257615346246145,-0.012173093408113246,-0.009782217775650876,-0.0044724934803746594,-0.0034509065727531627
S181Fg27,-0.0042183221490810965,0.0018992343869851534,-0.00841633484978362,-2.940484385248434e-4,0.019685896542167465,0.047742879134199064,0.005524313635511039,0.9890434876825255,0.022260716068973768,-0.002725881598211648,0.15060858749902217,0.031568320408606194,-0.0033389447970053688,0.01532568742889264,0.07597649129117662,0.0016528040314114985,-9.89888880952945e-4,0.001728621451504364,0.020374234407502665,-0.0016258783400983302,0.003055819399366165,-0.004342927200676519,8.408288893816664e-4,-0.008171444556153956,0.010641080201417295,-0.007105844498574889,2.674913238406652e-4,-0.006805716308049674,0.00837471281664569,-0.005193637561252249,-0.009509102624789992,-0.0018821847802204979,0.0013127967315770047,-0.006638746820845708,-0.006909098610150281,-0.011154444712219668,-0.01183420068573173,-0.00525226807809341,-0.00647469983866032,-0.0036537171131299255,-0.008557277742151863,-0.008975911687988995,-0.0027119483387468687,-0.006809345625271058,-0.005218362574289778,-0.005818158364182573,-0.0036660708550879206,-0.0032752322110477434,0.00970390720226904,0.0012839657680862883,0.0032908651037305277,0.00886604479638009,0.011745597053417317,0.002630103968434855,-0.005543683675257132,0.018579465773885907,0.004592420720523422,-0.001141273327075449,-0.007785672724122684,-0.00438572115856202,-0.007759482775732699,-0.0023561510442671914,-0.003588577313766422,0.0073374012317691355,-0.012094158467451462,-0.006180596417739206,-0.007552743183811804,-0.0084639151217721,-0.006186590933141259,-0.002261990228297723,0.005987630193074711,0.003505649939564078,-0.0038219933138546754,0.0034981649935980456,-0.005335772560860024,-0.0078063591891443015,6.519824831157937e-4,3.0187669373579214e-4,-0.003959613025162664,-0.009227908286194528,-0.0027727590226282947,-0.005140981634519343,-0.005061280847722657,-0.006380082518169329,4.2539667130645533e-4,-0.005149964660002918,0.0018141416215906188,-0.002789883936057038,-5.574519291768756e-4,0.0069467242791294995,0.0018653048083351017,-0.002287499036877227,0.02498734455364746,-0.005784047547792476,-0.0034509065727531627
S181Fg28,-0.00938143167568873,-0.0030088648898049545,-0.00799529187488437,-0.00986918014646456,-0.010732074558369366,-0.0108671096732767,-0.003713264614899436,-0.0021100349634654136,-0.003038327688377552,-0.0037647670979525103,0.004666933481802554,0.014499488370505017,-3.7918436755924066e-4,0.0037687662264644646,0.05242868507710871,-0.009885836511887269,-0.008280916947914944,0.002802801076038558,-0.008336557430779096,-0.008265501339652136,-0.008502779736984318,-0.01102049505971876,-0.011138629188886974,-0.008171444556153956,-0.00163137425376555,-0.007170067940698284,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.003237793881089073,-0.01297967294409983,-0.012355489955181858,-0.011256327571956559,-0.011599391123024123,-0.0016416050286625085,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.010354581678848597,-0.010876905222829497,-0.00943082987499046,-0.010864525446540072,-0.007106910462691736,-0.01150374951577564,-0.012229145266897893,-0.006718606853569154,-0.009746987634610208,-0.007477716711182845,-0.006437823440738672,-0.01121085004218282,-0.007209584532136985,-5.366782353159005e-4,-0.010150690787086102,-0.012098633635232201,-0.007483093250421307,-0.008639687862310558,-0.013086834242055746,-0.007812388591413623,-0.009543245500265465,-0.011210565570473665,-0.014749043761824013,-0.01120193766313697,-0.00977794969458018,-0.013249411082624412,-0.008748574632233915,-0.007552743183811804,-0.014126070960744775,-0.011363216640341225,-0.010779945807444898,-0.009591930588155736,-0.012301392341688762,-0.012014947534354491,-0.013360224000882624,-0.012896136657386155,-0.012643514897425493,-0.012653468807353277,-0.0131527835383088,-0.005533678819653649,-0.01249366637827504,-0.010212454287552965,-0.01342332675631274,-0.009748444124289154,-0.012306827989797231,-0.008123305773434345,-0.012476501619837347,-0.012536264616517094,-0.009795338547864045,-0.010563402124892138,-0.009772142393958958,-0.013172213404105354,-0.012173093408113246,-0.003917634104250379,-0.009600654126881927,-0.00464037727687904
S181Fg29,-0.008591799370162228,-0.007905644861579013,-0.0019469192396703232,-0.006744500655343682,-0.009507902948506343,-0.0038964137364224188,-0.012971869475450322,-0.005339566525399687,0.022985524353021085,0.014155548822542186,0.03616809726560337,0.0051461994028984635,0.005433441499336707,0.0035319921727653652,0.055242739410166004,-0.009502376871686181,-0.011997288736576997,-0.00742563017880603,-0.002842874007730665,-0.007288629459360047,0.007730723648850868,-0.009057807094856827,-0.011138629188886974,-0.008171444556153956,-0.0057761590120903195,0.021131734281380737,-0.010894828624061013,0.0018193800779893797,0.00837471281664569,-0.008624710749697426,-0.009509102624789992,-0.01077870442371611,-0.00962410331084811,-0.011047680399731592,-0.011599391123024123,-0.01199402326747635,-0.01183420068573173,-0.011915839582550788,-0.008769182038956845,-0.010322196931490413,-0.009366596709862729,-0.0029633757717565314,-0.002600299253404981,-0.0065117807878503796,-0.004028052677394684,-0.0022541342321281146,-0.006718606853569154,-0.010580647931473548,-0.005621308301792381,-0.004214225233930071,-0.010728691352935539,-0.009497449455021683,-0.012566536604354793,-0.006975576443499682,-0.011779979034320376,-0.009373641303530736,-0.006766445037225241,-0.011267633555480383,-0.007812388591413623,-0.01168590847726592,-0.011241957114311188,-0.0054116515212103145,-0.01120193766313697,-0.005543318721355875,-0.012664876761926992,-0.008748574632233915,-0.007552743183811804,-0.012050260568712052,-0.009514216667811829,-0.009256652163196776,-0.013143851020763495,-0.010170933260022635,-0.012560240267775686,-0.013062988107009784,-0.011895695716384162,-0.012462132753884898,-0.012642663140118802,-0.011229905867638099,-0.00729718729206048,-0.013143843310297922,-0.012393842083834832,-0.00973139716281679,-0.008921437031190447,-0.011616122680561456,-0.008171676637943373,-0.008975313986877238,-0.012441738452556694,-0.01139937781226112,-0.007300382211020692,-0.010545503477765412,-0.010777130045539745,-0.012173093408113246,-0.008949895115325157,-0.01129547969596953,-0.0034509065727531627
S181Fg36,-4.007600845679407e-4,-0.0075004659399964075,0.00377786277059649,-0.009250431732381218,0.005499301445964005,0.026622216060692847,-0.012971869475450322,-3.2188273839350726e-4,0.027315861042687423,0.019777997734730924,0.05544563337469218,0.02823277356370312,0.015044291677365136,0.048747825220549684,0.2604600198149793,-0.009087399377061102,-0.00475264173740156,-0.00716318173317042,-0.008227751030103186,-0.00732151893635303,-0.007890929659758189,-0.009263957285046373,-0.010012882828938557,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.010796342064587293,-0.006142507745644669,-0.005881258814204096,-0.008624710749697426,-0.009509102624789992,0.0026912150654417734,-0.011966697726745319,-0.011256327571956559,-0.005275167039748013,-0.008131629607231905,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.01019579697853723,-0.009283639296279811,-0.007837428819858544,-0.01132408217448081,0.005613946389933931,0.005899480165411881,-0.012437299055797406,0.01247548857155873,-0.008094963648552387,-0.002603274570801547,-0.010152635680048542,-0.008897702867641676,-0.0021368591610053354,0.0035655492067540625,-0.003799781707875015,-0.0116661615654716,-0.009242302279959513,-0.007280670139331055,-0.006494884095590609,0.0015372689691826996,-0.008837518433538753,-0.008790872894275308,-0.010704354579284208,-0.010260993560281767,-0.0033122206397602065,-0.010300571614343995,-0.008748574632233915,-0.007552743183811804,-0.012477516958197299,-0.006738578123130597,-0.010517345922308971,-0.008658131896562239,-0.010077014244709127,-0.011995821404930686,-0.011610850474640609,-0.011615978751789031,-0.009708720669996982,-0.010608975215776263,-0.007612909931939771,-0.008713991952405074,-0.01364183674877553,-0.00821518338662367,-0.006630615024520021,-0.0031214056126959437,-0.011089784647248848,-0.008895500604950425,-0.010370113625714697,-0.00829244795800412,-0.009535536469199789,-0.009591971130806239,-0.010017321249387926,-0.011818017491591854,-0.012173093408113246,-0.004878183332816443,-0.00245467226183786,-0.0034768708529473746
S181Fg39,-0.008714512383268614,-0.010409010788258505,-0.00841633484978362,-0.00986918014646456,-0.0010568524857750398,-0.01184666588596003,-0.003514315694252424,0.0013101591021652157,-0.010481113234609698,-0.0017145001988273215,0.011580527984029396,0.005696710066255519,-0.0018844679862633842,-0.007205981482141498,-0.003421147635500703,0.0033935479306534647,-0.010924063027061478,-0.006341294620228287,-0.011053655759909992,-0.007699489152397443,-0.0026411164249403947,-0.01102049505971876,-0.009333319321391146,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.010879815312876358,-0.006805716308049674,-0.005881258814204096,-0.008624710749697426,-0.009509102624789992,-0.012173662195833032,-0.0068817601279130705,-0.011256327571956559,-0.011599391123024123,-0.0046363162153312465,0.007704234093139965,-0.011915839582550788,-0.009910403964273694,-0.009577614058197641,-0.010876905222829497,-0.0091444594085959,-0.008471633430188667,0.00723449507728854,-0.01150374951577564,-0.008478624716871646,-0.006718606853569154,-0.011334141700565185,-0.01171281779664445,-0.010473351482748871,-0.011468290573803892,-0.011182712958923905,-0.0038052809995305806,-0.010150690787086102,-0.011993149591007467,-0.006271207565942695,-0.010608123582698683,-0.011126073943702396,-0.007812388591413623,-0.013025346000442682,-0.009202098426757436,-0.013964337615413628,-0.01120193766313697,-0.011165564020729681,-0.01396504090508622,-0.006710839799834762,-0.0071944251747398,-0.014137728731483416,-0.009192941397265472,-0.010779945807444898,-0.013489452789217066,-0.011156708576109977,-0.013689663167831788,-0.012305909238458347,-0.01153336830847029,-0.010308527934557464,-0.01256644868937208,-0.011371360574848409,-0.01034813960445498,-0.012574873102221303,-0.012037873223948488,-0.013490945689359548,-0.01287218925861696,-0.012306827989797231,-0.008895500604950425,-0.001175920881037154,-0.012206009372961738,-0.014342477261566313,-0.009804922929611503,-0.011120504255464242,-0.013402156469092067,0.00763358201761967,-0.009782217775650876,-0.007905828557794327,-0.0034509065727531627
S181Fg42,0.03011417281304993,-0.004593679708161803,-0.00841633484978362,0.002026258114287689,-0.009391799387251683,-0.005607763099414132,-0.011482892533025115,0.018484992667980992,0.012887043682393283,0.032416839137366246,0.0860255809235453,0.9807314453442627,0.015624490529459247,0.09532619241793167,0.44319495478348453,-0.0032260664773581253,-0.001498675690230259,0.003459798582565595,-0.010208881402791433,-3.2065202625045335e-4,-0.007816035326318685,-0.0064560388077636735,-0.009022038294212113,-0.008171444556153956,-0.007976363335801267,-0.007182637614747755,-0.010894828624061013,-0.006805716308049674,-0.005881258814204096,-0.001762564372807072,-0.009509102624789992,-0.005701328823866606,-0.008676544559073943,-0.009295570980774973,-0.006871552156605428,0.00974687458033519,-0.01183420068573173,-0.011915839582550788,-0.009910403964273694,-0.008682328826340787,-0.008900925234619377,-0.006013864134921351,-0.010632866687035256,0.005773363413343901,-0.006066025922745689,-0.009686456018996578,-0.006718606853569154,-0.011310372085411023,0.0063140046897003,-0.002447718879327098,-5.515119546982994e-4,-0.0044964258292507255,-0.009120400552357891,-0.010150690787086102,-0.009769281760246988,-1.1969833681595691e-4,0.015914854113998712,-0.003970906327960062,-0.007812388591413623,0.003933712563744626,-0.007961307731477192,-0.006001316393736644,-0.010080010549216954,-0.0034675591241583904,-0.007046550531395244,-0.004873225088356823,-0.007552743183811804,-0.00783720749199467,0.006081056517662091,-0.008091146369357894,-0.0012246865142909633,-0.005715022896418737,-0.004420621324065039,-0.007029637779805786,-0.009162507510191424,-0.0068222894490102305,-9.01245047211779e-4,-0.006861112594371111,-0.004599367785773657,-0.010211792360648552,0.004727252569226747,0.022441181420727773,-0.008983335507469974,-0.007937200018649079,-0.008171676637943373,-0.007137286402427256,-0.011171777130337155,-6.851351349222945e-4,0.004680949914263495,-0.01012168606111456,-0.0033852144348960763,-0.012173093408113246,-0.008117572454999434,0.0027905366544696384,-0.0034899578800573713
