"","Gene_ID","H171Fg01","H171Fg02","H171Fg07","H171Fg08","H171Fg09","H171Fg14","H171Fg28","H171Fg30","H171Fg37","H171Fg42","H171Fg45","H171Fg46","H172Fg01","H172Fg07","H172Fg09","H172Fg14","H172Fg24","H172Fg25","H172Fg28","H172Fg29","H172Fg30","H172Fg32","H172Fg36","H172Fg37","H172Fg42","H172Fg43","H172Fg45","H172Fg46","H173Fg01","H173Fg07","H173Fg08","H173Fg09","H173Fg14","H173Fg25","H173Fg28","H173Fg29","H173Fg30","H173Fg32","H173Fg36","H173Fg37","H173Fg42","H173Fg43","H173Fg45","H173Fg46","H181Fg01","H181Fg02","H181Fg07","H181Fg08","H181Fg09","H181Fg14","H181Fg28","H181Fg30","H181Fg37","H181Fg42","H181Fg45","H181Fg46","H182Fg01","H182Fg07","H182Fg09","H182Fg14","H182Fg24","H182Fg25","H182Fg28","H182Fg29","H182Fg30","H182Fg32","H182Fg36","H182Fg37","H182Fg42","H182Fg43","H182Fg45","H182Fg46","H183Fg01","H183Fg07","H183Fg08","H183Fg09","H183Fg14","H183Fg25","H183Fg28","H183Fg29","H183Fg30","H183Fg32","H183Fg36","H183Fg37","H183Fg42","H183Fg43","H183Fg45","H183Fg46"
"8172","FAGR_UCONN_15644",1.11615169455061,1.31075954167399,0.743305382249859,1.44607434087518,-0.67375283552135,-1.50873493822442,-2.48297294441054,-2.48297294441054,-1.85266314555663,2.0280458296127,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.54341390707585,-1.82242270390611,-1.48336137129314,-2.48297294441054,-1.72716971640089,-2.48297294441054,1.52894459160929,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.06864630646495,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.97953297835369,0.282515929403653,-0.294296971809973,-0.133234038966636,-1.52817519825244,-1.66573177437027,-2.48297294441054,-1.44082427488275,-2.48297294441054,-1.83099138593178,-2.48297294441054,-2.48297294441054,-1.2594034192029,-2.48297294441054,-1.08060111408153,5.1474601374965,1.49938244978908,4.76205740644546,5.97910485954001,-0.430242309026676,-2.48297294441054,1.73506536994792,-2.48297294441054,-2.48297294441054,4.71173161748369,4.14914122753611,-1.8292363660631,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.233751060202976,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.66990191265931,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.95238180290057,-1.08252785052761,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.969642713537549,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.69244022802252,-2.48297294441054,-1.85856724485191,-2.48297294441054,-1.44880639374213
"8174","FAGR_UCONN_15646",2.32447336691382,-2.48297294441054,2.99761464338711,1.44607434087518,4.02740362056947,3.26040409890923,5.01394824108548,2.35211780670018,3.99618440871147,3.0723560695412,3.96017823049722,3.8542496454997,1.5509422036034,3.54506426698523,1.57694514608166,3.05542562151067,0.868113785639497,1.18443267753605,2.71072665867661,2.31265213354829,0.637041825341635,3.10728256467502,3.135158766559,3.25522805629211,4.53170409994167,2.4701225287019,3.84636461396401,2.49235417191137,4.51723666140475,2.39457969666064,1.17232937091228,3.02104961076464,1.79783045921288,0.194032394864363,0.491244206773265,1.89446472476614,-1.26629120383381,0.00215928842322866,1.21722525706868,2.35179195387694,1.02055990972164,0.577733085493465,1.51066488189584,-0.242675466403284,2.70231883214091,-0.598605429757032,2.88108643172708,2.30044903403803,2.96030939468119,0.548705360322123,5.95024098845997,1.62676297641434,5.31748786183752,3.17432962843071,4.61683067672807,2.37941113343574,2.05545856596228,4.74282782357132,5.70637290591593,6.36589004756087,2.33822508914662,4.74450485727075,3.8391573570897,3.38459245633261,0.441664937543233,3.01802949124444,3.62436801769397,2.67970365904444,6.08133852870469,4.54590895593991,4.1238172413545,-2.48297294441054,4.00850912479564,4.09386213913954,2.66418852568161,5.40627966060939,5.17946367436284,2.44588458789571,4.87194296333905,4.26537770633314,2.16808731158338,4.77939273643801,2.65081038927431,2.89203429091626,6.40077842050288,5.67896699245072,5.43112237906182,2.97531516593715
"8180","FAGR_UCONN_15653",0.0443523924659776,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.91513389103343,-0.936405260740103,-2.48297294441054,0.8048476535062,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.89826938332423,-2.48297294441054,0.880999117304156,-0.627974945330233,-2.48297294441054,-0.776804139011496,0.222041903381387,-1.84489124140748,-0.770443705328957,-2.48297294441054,-0.368370683000458,-1.02398136824549,-2.48297294441054,-1.19408692121179,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.21546002573413,-1.38330749176284,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.000251049356730829,-1.63859054742626,-0.896637249178652,-1.05186079896139,-1.75410055834796,-2.48297294441054,-2.48297294441054,-2.48297294441054,2.30044903403803,-1.11870728279145,-2.48297294441054,-0.669130791352999,1.9318806533475,-2.48297294441054,-1.18728112475598,0.0105657408637586,-1.38100343067983,-0.904970949901011,-0.836414786684715,-0.999764260571388,-2.48297294441054,1.56434928560422,2.23738455138808,1.52868431236356,-2.48297294441054,0.506133723785488,1.40592340279553,-2.48297294441054,-0.224533259361451,-2.48297294441054,0.471109981302202,1.59568875311965,-2.48297294441054,-0.592907505111451,-1.74590799877923,-0.212064229798321,-0.504322614751748,-2.48297294441054,-0.7222530494484,1.89726226060217,0.544495176496322,0.11383099596452,0.482224407415594,-2.48297294441054,-2.48297294441054,0.815399649732179,-0.994842462867233,0.789734795021247,-1.87514307592322
"8199","FAGR_UCONN_15677",3.02398150798304,4.46247179833348,2.73504077361697,5.00005132690393,2.58564897333713,2.65630892083955,1.63225283631299,4.43107500708615,3.55379162885926,4.63671893763324,3.76467507631868,4.49982315547754,3.81114389700458,4.48720349415335,4.03866301038654,5.29433076737521,3.31035066887481,4.06034621835208,3.97484153611467,4.70034324869956,4.55920575094447,4.52239031903371,4.196748853214,3.76784676921553,2.44529927347716,3.66565265678182,5.68099347477794,4.31029161350568,4.20015105978404,5.28341697781819,5.97599513053076,4.39740210916732,4.79940965667206,5.53924490338672,5.53990146489542,6.40779211252517,6.08271010014367,5.27955035538437,5.13462772408617,4.93329157493029,5.00238216723085,4.48485417943045,5.89866877747263,5.54905148897756,1.80503579257943,3.29413654360006,2.4776783759199,1.90276893263655,2.96030939468119,3.55261668406237,0.612499305144183,3.15491182098832,3.96719456079088,2.68369131445955,2.6575464878637,3.74483841858017,3.72781801568025,4.06870781515936,3.24699443774492,-2.48297294441054,3.94767663001637,3.88505657636071,3.74522899784328,4.65637783419532,5.32064995051643,5.07393589135855,3.46810145262325,4.04982150993624,-2.48297294441054,2.01515350052103,4.10768362845902,3.26309566323963,4.26160427159789,4.47791898894177,5.20529184824894,4.094635778732,4.78936990225951,4.1512377293804,4.08684017943047,4.07971187425612,4.11604048616187,4.10694798316279,5.14548548452085,5.07572519872765,3.80404582219398,2.96341404986149,4.81130339686194,4.6768433397104
"8201","FAGR_UCONN_15680",2.05536375259646,-2.48297294441054,0.0136465704481628,3.18413888727009,1.51947461912559,0.640829994926682,1.54998356772679,1.7740926783884,1.09692486604837,3.1448218401166,1.5560026953606,2.65545453948003,1.14848380323425,1.15791101292885,1.60184376757109,0.216809374653928,3.18537067628592,3.20660582838718,0.432314894464034,2.53626145863197,1.08531122518627,2.04575982911391,1.14967903996096,2.82863661832156,3.26080019355346,1.90826112126366,2.02098636438961,0.87734086289559,2.06377301032709,1.36129905776528,1.71861005797583,0.927080594687104,1.79783045921288,1.95284053236634,1.01367464904451,-1.02580255470302,1.08478504035803,2.98823559225062,2.48420591206988,2.56694407522845,2.92185489746753,1.95639668980281,0.813048923100574,0.212544347765487,4.16687826967979,2.73970758202578,4.1818423331374,3.85005739751254,2.04324208568108,0.548705360322123,2.69577474884847,4.30864992179804,2.12354495632732,2.56180723216189,3.86733723848475,2.4622768293426,1.43326313666412,2.11412183456235,0.671006243243556,-2.48297294441054,1.3364088031823,4.4897412719524,2.31908759968152,3.8360584651528,3.22727373766111,3.04368691473338,-2.48297294441054,4.43108558174931,6.08133852870469,3.96645973661746,3.48926010892652,4.8999829017726,1.39494396354896,1.21769603601968,0.486523039823601,2.47125446313011,2.62967473766175,2.55480270052322,2.42649684353617,1.4023710836836,3.1554296130532,3.12184729366698,1.51343756103249,2.4843382316988,4.26585884110186,2.16145180483144,3.21815401463445,1.43799274061589
"8210","FAGR_UCONN_15695",3.07351316417553,5.9075363671935,3.85456286816536,4.94149360588907,3.76753083675111,3.85798219341544,-0.526239764280082,3.6433963951865,2.03530371361969,4.32986941686276,4.47708882323781,5.20587393532925,2.42642670992166,2.58685544308521,3.52365510767913,3.79238453042594,1.16148451553296,3.47779032556779,3.03302529213638,3.1909896604117,3.17042855027359,3.69228253519785,3.49482948525231,4.90285896298914,4.5080432955362,4.41475232205064,3.60062260535824,3.98299286693364,2.27090308238717,2.58621329078175,3.11291559427077,2.75104609911321,3.4818830754245,3.26602003035474,1.75793528605141,1.30380631190088,3.21318877135362,2.17856245202057,3.69525603843665,4.22112410881532,2.7185557548981,3.31202024572024,3.00151526926193,2.90091373850962,3.33990471601737,2.93402247943712,1.91569725309071,1.90276893263655,4.18612415516239,1.4576833147977,4.47439502001814,3.03201249891298,3.33179169848854,3.25520279040165,3.19004687544531,2.26095624178847,1.6281918888676,2.05653516384701,3.43010899791413,-2.48297294441054,0.731858326570433,1.97322591764691,3.95557894511291,3.69356940122868,3.08678569750218,2.35638929011303,-2.48297294441054,3.27154904720336,2.82613347338375,0.902340367848546,2.6446988776529,2.28972870024644,1.7852377874731,3.15147644093328,2.79188851716974,2.88834393436384,3.3294722302653,2.30746033448145,2.27981768555019,2.56402047144006,2.06805076371183,2.46940806022615,2.48141118874036,2.50106710189454,2.21974807079687,2.42701901908921,3.19120646664163,3.42891170585796
"8228","FAGR_UCONN_15713",3.78830896213427,2.8246482045009,3.19371871122453,4.36072411755823,3.81422516517913,3.98917194564041,4.51477192901299,3.43436311544211,4.28436109722102,3.76669962689477,4.2860981436887,2.65545453948003,3.40222165250993,3.65257455439659,4.01568559099214,4.00811182871686,4.35645861849678,3.97816739696154,3.63216595049907,4.19330573667244,3.6326541900666,3.41715955356788,3.85867880008969,3.4289838993518,4.03189433412522,3.23472936406127,3.27656920879795,3.57338519596043,3.39319345079824,4.01470620677519,4.81709733966326,3.86748747357353,3.89113449293374,4.43152287152788,3.98681255357396,4.77871957715219,3.69698061349531,4.04560076116582,4.11668095051301,2.91980354939059,4.48393467968635,3.36871639903602,3.93467613310496,3.84667039890769,4.3697952761272,3.66656423138432,4.31805265249262,3.96415738527117,4.6738759256798,5.06867933164261,4.35256982226098,4.68006580422256,4.65829293351211,3.66346745389808,5.4294112416151,4.47408364450231,3.78840675649861,4.23042768418627,4.10457222725752,5.3483475644896,4.58573123534113,4.14838983698943,4.90442298910243,4.53625756943184,4.47736305124774,4.81925786953293,2.45837972426756,4.40366075976643,4.68387531938202,4.53091835000777,4.2467753181828,3.97493339077463,3.59700379855352,3.63966848802726,3.88715996363061,4.2701117370676,3.88504357429042,3.9532234007765,3.63664273271004,4.54562727177564,4.17333601979216,4.12720113351566,4.71093221979048,3.8486377239417,4.30484653579794,4.22606228199596,3.70137691776218,3.57221485685207
"8231","FAGR_UCONN_15716",2.55118961315249,2.8246482045009,1.93871524232342,2.39792272805819,1.72895001601459,2.34947119396892,1.27061941752295,1.53685458667402,0.721552848511944,2.0280458296127,-0.0471047109999799,1.15016957100217,1.69411095721187,1.48853113956644,2.64507685092237,3.20276571495498,2.78694620972571,2.2807421781472,1.97252524815763,2.97875338956314,2.13376643650808,1.731594168689,1.8918701430358,1.14775217925112,-2.48297294441054,2.1207983335838,2.49134560614536,3.69710840500117,2.01852336066033,1.85396189899323,3.65857031401219,2.21258016819439,2.13524160270596,2.81973444442701,1.89643073645802,1.62915465193029,2.10436857881677,1.97798872682784,1.45089459346264,-0.000251049356730829,2.15306452810228,1.78368252485643,1.38218974469719,2.51723838072832,2.03463725380195,2.09483276866551,-2.48297294441054,2.86784276031022,2.04324208568108,0.548705360322123,1.91798765351714,2.39785262128956,3.3904584985908,1.72330790379375,2.83553325467849,2.61496567456603,1.88558958958993,2.72600569547685,2.86980331924553,-2.48297294441054,3.6037841163801,2.11134276521905,2.94420549250825,3.02529213996355,2.78287793606099,2.88241610359927,3.65368824107414,2.37535899200279,4.87899413445343,4.05295117556654,3.1332408972256,-2.48297294441054,2.85379969335215,2.39719053506843,3.39151320825352,3.09788975574831,2.62967473766175,2.82506968787378,2.94471317471024,3.93074925167654,2.74462369797497,3.59877907969918,4.16141396607263,2.14438139352259,2.19228650529161,2.91482147191867,2.82114617061904,2.48925907878428
"8234","FAGR_UCONN_15722",2.05536375259646,2.25778510852138,1.0045072955514,0.537808876746153,0.606793600936744,-1.19201490910595,0.635528491314861,1.25277620252478,0.8048476535062,2.83016959834158,1.5560026953606,2.09082774761742,0.37822119354248,-0.762758048685863,-0.227636896351911,-0.483555623958562,-2.48297294441054,-0.7132011710799,-0.261245091737194,0.514198581519207,0.392061768882542,-1.48026770539606,-1.22557230049951,-2.48297294441054,-2.48297294441054,0.738403853479225,-0.313585790886507,-0.904588919063277,-0.278681046035904,0.292342077465974,-1.50724692550725,-0.759284370656402,-0.874797697753178,-1.92798737290645,-1.66573177437027,1.47563245049312,-0.0941856565273202,-2.48297294441054,-1.04256559689886,-2.48297294441054,0.915644400092845,-1.56446565516885,-2.06148407816727,-0.965711159050089,3.9018741552018,4.09017222977374,3.19599159577646,3.59059764795122,1.71229414509066,3.38543816981908,2.59192018343612,3.64886525412966,2.71946930177778,3.33178208213514,4.05160545038911,3.38303889787699,-1.00425745481771,-0.836414786684715,0.108695765563463,-2.48297294441054,0.561242306946658,1.89887013477973,-2.48297294441054,-2.48297294441054,0.627023434656292,1.36580278177803,-2.48297294441054,-0.0126483329400643,-2.48297294441054,-2.48297294441054,1.8752455520922,-2.48297294441054,-0.243738214023698,-1.00888279701788,-0.385476674930184,-0.9169722663716,-2.48297294441054,0.398650828210485,-1.46474897335071,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.720140045293412,-0.384112569457879,1.44673122658447,-1.09080557824065,-0.204712613986892,-1.44880639374213
"8235","FAGR_UCONN_15724",-1.11094600954765,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.0637104951114252,1.09692486604837,-2.48297294441054,0.446126464959926,-2.48297294441054,-1.83252878303729,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,8.17306557367459,3.84635438889028,7.61512602297438,5.34093161440265,4.1636290886784,2.01098262925541,4.87919253348896,4.68006580422256,2.25565469816895,3.83112775925604,8.90449362673065,2.22975789451655,-1.11088520992806,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,0.233703577307777,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.653531029026865,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054
"8254","FAGR_UCONN_15749",6.07711716363,5.41829184920307,6.07239871670551,5.63869961687163,5.9953637469529,5.89981588996906,6.32025885873403,6.31337641506506,6.77289985095482,6.3280149908367,6.78456371809008,4.73907537688276,5.92133100891591,7.12157437581713,6.44404442239652,6.65196076495228,5.81138005815821,6.34382978799185,7.05284584482923,6.828571184725,6.33937855686936,6.26220045957012,6.65996178576413,6.48861872867192,6.39373874475132,6.41575228521175,7.16469394396861,6.57415265199972,6.24955944067828,6.54073016598976,6.5609120270336,6.04461716541679,6.67317959715134,6.50681885912795,6.603342956524,6.80426463630158,6.66808390548566,6.64654080322179,7.61686476538185,6.73460091576871,6.8982024907434,5.95509785392669,7.0576692128477,6.76352802488407,5.85921100843507,5.69212448242693,6.37230524181374,6.43988769131458,5.73133195951035,6.11913442393763,5.79519839115888,5.83062474097937,6.28877131834556,6.63801580941773,6.54123261474587,6.95710201284385,5.65330662952667,6.61047877169618,5.76037460656262,5.52449423782197,5.83407523747737,5.57036192267642,6.03853933501826,5.83461945709296,6.02463417950792,5.90668765145884,5.7578132673367,6.05287510893227,6.40476956254171,6.1870222899931,6.21787672181237,5.71337631871294,5.96253324388684,6.60385353062013,6.20752786119099,5.84612990833191,5.73904357998491,6.05634232635231,6.43071138116471,6.18089007227287,6.01813250872248,6.32777028069045,6.51714489747163,6.15880181599286,6.44943622942396,5.98654019146355,6.60316135735443,6.24974307443031
"8257","FAGR_UCONN_15753",6.86974936827116,6.45366590650732,6.62970154001727,6.10674536713826,6.39153731294669,5.88514940359431,5.72133227223443,6.90508162281406,6.64734841796092,6.5709218056461,7.19901589364995,6.12011766754541,6.62665539179291,7.29827101171505,7.00691007064149,6.69988681517756,6.11250112199004,7.25419234279623,6.07797141602961,6.1364642395121,5.91091720350156,5.7512331764862,6.46005826469918,6.95912333050582,5.05697115158983,7.2000550709966,6.45179666063529,6.23849041469938,6.77846477731513,6.76437962502261,6.80129623670071,6.45621794998451,6.14033322938848,7.24743758277228,6.57886613590895,6.40425053162663,6.5329155447831,6.34457893484583,7.61686476538185,7.22092391836066,7.09573204717334,7.27749228772083,6.91040150362401,6.39627588001686,6.57628373824966,6.3497045936421,6.97695787733446,5.92377017154914,6.07657298278203,6.31796410299687,6.6450258369641,6.21658052116542,6.23642614433319,6.23135743965956,5.98433132602246,6.90744273810845,6.00963322545721,6.20027371293334,5.25343940570731,6.10758671571074,6.26661362178436,5.94300169129409,5.44229609963997,5.999452010769,7.15859573725314,6.68264758089978,7.12084413998389,6.90534907398047,6.05849910424668,6.73036588915506,5.45714083194179,7.16849403627009,6.50945096050566,6.33567951910281,6.21704021926093,5.77583293453326,5.82894852827056,6.17199625521231,5.96182596195333,6.40156157977945,6.3780777660353,5.05784142530011,6.21017470879197,6.24822142502362,5.53258985174715,5.99313776163813,5.10275750616557,6.0231713721748
"8260","FAGR_UCONN_15756",5.91674504792233,5.33846630022374,6.2497927758147,6.13314949227826,6.34459063167466,6.3645024519528,6.12452635767323,5.78195157378471,5.4395979617348,5.17561509648656,4.47708882323781,5.98721013443847,8.32069541415782,6.49571219661143,6.96013719387922,8.03932245230404,7.7298926889348,6.97299127097571,6.95551860696003,7.87938991027982,7.86525007603936,7.69735348571711,7.1873401388078,5.70932308069237,6.36109356123007,7.02302498743354,6.6264285036835,7.40651536228167,6.84477786878563,7.33159043324342,8.42301205521077,6.21356183750258,6.90259430610548,8.33153669693112,8.1801081217018,8.78357416166624,8.33880624845333,8.26878639035324,7.10681807254608,6.79983436036716,7.15742916042103,7.04373409974682,7.49343441942288,7.906703457928,2.56209661006389,4.55657840160044,4.44250497803847,6.03239534520266,3.32710604911505,5.12284228955877,4.85696172700135,4.72042813242047,5.51498514284521,7.09879644703177,6.07930869933402,6.75417181276248,7.21601469516089,6.69664543280097,6.6940870352147,4.41554307762718,7.19309570566581,7.6351767385797,7.75143758772309,7.13770519777668,6.19564661947298,6.70593432372817,6.60968602683763,6.51685662987691,6.34939388706185,7.06552632570731,6.78275552215497,5.75172102803652,7.00226363055857,6.49614424920248,7.52544643765976,5.56861457048626,6.46241698978835,6.79977004526051,6.81645865286406,6.77313064455161,6.76508762980193,5.69551894556456,5.97141037015205,6.61100046073702,6.75765983293723,6.92747189843638,7.14441740256568,7.76130916309828
"8303","FAGR_UCONN_15811",0.913465764936882,1.31075954167399,0.87980965317613,0.537808876746153,-2.48297294441054,0.558712405557664,-1.51167283822056,-1.69651947115704,1.2827356565388,1.22980003101201,-2.48297294441054,-2.48297294441054,0.58835516827607,0.409533392136962,-0.318150544382658,0.1013421200614,-0.209436098754857,-1.23374431016503,0.785729605454486,1.62945799414782,-1.24555665888875,-1.48026770539606,-0.1122677860953,-0.770443705328957,-2.48297294441054,-2.48297294441054,-1.02398136824549,-2.48297294441054,-0.524395147375711,-0.365039536411199,-2.48297294441054,0.00389463543902805,-0.874797697753178,-1.21546002573413,-0.106909592355708,-2.48297294441054,-0.970108105428931,-0.383712223702055,-0.161254161627335,-0.762801687721336,-2.48297294441054,-0.522084881073117,0.655203784864297,-0.760200398913037,4.41125877787253,1.92229295173213,5.93730515077283,4.71636920516974,2.13859766758539,1.4576833147977,1.28031834259226,2.18359829781697,1.34870747333298,4.05092759587934,5.84156197646582,0.691006179258428,0.913555433270601,1.74639590182942,-2.04027923308504,-2.48297294441054,-2.48297294441054,-2.48297294441054,1.92118601364119,2.25814460155042,-0.705211249051725,-1.62491834827146,-2.48297294441054,-0.773310734456739,-2.48297294441054,-2.48297294441054,0.619184131618784,0.670935712684592,0.565572517081004,-0.160846153434347,0.0143035459789822,-0.737523221446487,-2.48297294441054,-0.561999923241815,0.17192634280865,-2.48297294441054,-2.48297294441054,-1.24304677142962,-2.48297294441054,0.127725062614887,-0.333381890531547,-0.395695469474792,0.469196852660978,-0.627052784363148
"8316","FAGR_UCONN_15829",-2.48297294441054,1.31075954167399,-2.48297294441054,1.44607434087518,1.72895001601459,-2.48297294441054,-0.936405260740103,-1.19039240978005,-2.48297294441054,-0.707997412550512,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.54341390707585,-0.882513433480694,-0.483555623958562,-2.48297294441054,-0.0299257340262469,-1.12091972530591,-0.315561868157543,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.856324391537126,0.0613030099289806,-0.954848180347819,-1.46552846429932,-0.740634800720451,-2.01724224348514,-2.48297294441054,-1.26629120383381,-2.48297294441054,-0.161254161627335,-2.48297294441054,0.397510331177756,-2.48297294441054,-1.24587670727525,-1.41562885167697,3.68235621901228,2.38813431366714,3.6733501300285,3.2740149849808,2.96030939468119,2.01098262925541,2.59192018343612,2.39785262128956,0.99252968450424,3.21533282363118,4.79960246965123,1.55944511293624,-2.48297294441054,-2.48297294441054,-1.70200836448954,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-1.22719161300574,-0.540336969498425,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.03800217847837,-2.48297294441054,-1.89084119430136,-2.48297294441054,-1.61910182477881,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-2.48297294441054,-0.136556832164202,-2.48297294441054,-1.18465124682236,-1.9066899231851,-2.03825240980175,-2.48297294441054,-2.48297294441054
"8317","FAGR_UCONN_15831",4.0825029605982,3.68246392440605,3.56165301143418,3.82585391165612,4.99940329452636,4.5368905822572,4.57841137044873,3.90298475612606,4.24015407317971,4.68612027908826,4.42505050364887,3.06021567252289,3.9602583433464,4.65643662551022,4.94582425596524,5.02800700943104,3.36900189989393,4.27747618599248,4.69396248310014,4.16008505270635,4.90938193795749,3.82614492204914,3.96361521886204,4.00593733415602,4.06470260212156,4.84681345565753,5.27289502123316,3.55895961214367,3.2040530381106,4.20201226949168,5.01522443883193,4.42532888891884,4.3842969966989,5.22162668074772,4.95665465649362,5.2225729252195,5.70049601279125,4.12548132880944,4.39416133469012,4.4551013581985,5.05273058759224,4.87955517081819,5.17431646084422,5.18175108456721,4.04045239884788,4.06963324240465,4.1818423331374,4.89961531531162,5.20127653467229,4.45976765793879,4.47439502001814,4.07958737193436,4.62610370365192,5.03168874571192,3.86733723848475,5.44468359977974,2.7318205176415,3.87825803581997,3.52172125391207,5.07404608429193,2.92379251074002,3.51369315855107,3.24804133328096,3.57082156919018,3.59645405358655,3.57043589097446,4.48929392211411,3.38808226188374,4.3494800484587,3.14916771270399,3.30343992652687,4.53988024699132,3.32376857243901,3.89616934432597,4.0535538371874,3.86387666913882,2.62967473766175,4.73714075064409,3.22024675680365,3.53024608709962,3.9385625466425,3.23814947305331,3.62386723566019,3.58395643297117,3.8748512334875,3.14290416461144,3.92229877436137,3.93248797673372
"8321","FAGR_UCONN_15835",3.5290053300393,4.46247179833348,3.58180925715817,0.537808876746153,2.07411550153598,3.22090221377372,2.81803901533241,3.55066578884834,4.08217402595547,3.34264498723432,3.20982623708751,2.65545453948003,4.3758731158584,3.43984869673725,3.0223600857437,3.27115199130193,3.69359530304458,2.89643022618425,4.04199079866095,3.5906576069122,3.40902064953775,3.01416566620643,3.71849884533423,3.4289838993518,0.386951864642086,3.36557497006523,3.44353222543041,3.21699571355386,3.63723745589089,4.28727093688684,2.99270791340033,3.02104961076464,3.38399631475871,3.04180469902525,3.64556816143141,2.37157582844,3.39308801225126,2.92266923034533,3.33512396887846,3.68970277152647,2.92185489746753,3.65062819974315,3.11703692295451,4.01000187348662,7.02999527693985,5.35286539950639,6.52086319470941,5.71145258767994,5.42582064864064,5.45389201437445,5.12224404182915,5.63335205192383,5.88507080514404,6.56057601578238,6.47559407769002,5.11402058997694,3.79580451911254,3.96688778549809,2.60622216430299,-2.48297294441054,1.26407260233165,0.641140153214805,0.750523756931619,3.09173812327392,2.00974219401699,3.25612484495058,-2.48297294441054,3.14476917100883,-2.48297294441054,3.18790966893543,3.04562389242829,5.22473210650209,3.08743894569553,4.01445921285438,2.42249022575426,3.12714249568381,3.96653503645906,3.21631023164782,3.14745399961091,3.40028281948319,2.80801899871725,2.95058072210231,2.67519272246117,3.62269074029811,2.88377709062758,3.19978395114663,3.64291186121687,3.59477354786115
