"","Gene_ID","H173Fg01","H173Fg07","H173Fg08","H173Fg09","H173Fg14","H173Fg25","H173Fg28","H173Fg29","H173Fg30","H173Fg32","H173Fg36","H173Fg37","H173Fg42","H173Fg43","H173Fg45","H173Fg46","H183Fg01","H183Fg07","H183Fg08","H183Fg09","H183Fg14","H183Fg25","H183Fg28","H183Fg29","H183Fg30","H183Fg32","H183Fg36","H183Fg37","H183Fg42","H183Fg43","H183Fg45","H183Fg46","S173Fg02","S173Fg03","S173Fg05","S173Fg07","S173Fg10","S173Fg20","S173Fg23","S173Fg25","S173Fg27","S173Fg28","S173Fg29","S173Fg36","S173Fg39","S173Fg42","S173Fg44","S173Fg45","S183Fg02","S183Fg03","S183Fg05","S183Fg07","S183Fg10","S183Fg20","S183Fg23","S183Fg25","S183Fg27","S183Fg28","S183Fg29","S183Fg36","S183Fg39","S183Fg42","S183Fg44","S183Fg45"
"8636","FAGR_UCONN_16247",2.67622359226957,-0.0337827530265182,0.750787123312399,2.76482048548826,1.55878891209892,1.02806624975578,1.73145255877644,0.385003607761926,1.14371017182816,0.635634431440928,1.12154791811964,0.963046177130157,0.143283830667639,0.109702150249184,-1.17861378194206,0.233800396481317,3.00517007027127,1.20147609242178,1.62632923160832,3.29041717914286,1.94221299419916,1.52228385747029,2.29532766967201,-1.62766969135304,1.21037473490749,1.61511317418538,2.03828874031095,1.92389971351567,0.383521353544104,1.68440591812648,1.03358063859825,0.455912936591256,2.37859724435587,0.763511204128285,-2.57893539638858,-2.57893539638858,0.974530561999459,-1.1366521338004,-2.57893539638858,0.773876896583882,1.13128341403504,-2.57893539638858,-1.49297481407292,-0.246813128086262,-2.57893539638858,-2.57893539638858,-2.57893539638858,-2.57893539638858,3.51939278474859,2.53150518754618,2.09718746141896,3.53585976200748,1.76037008378688,1.0842078227511,1.59999827163613,2.62530461890889,-2.57893539638858,-0.720504822804971,2.10578603655717,-2.57893539638858,-0.390862064944902,2.77293744810784,1.89675820529473,1.05718106821352
"8647","FAGR_UCONN_16263",5.43676353511104,6.07717961292018,6.89629661893398,6.11999957346872,6.30311136511557,6.01260377783555,5.74476796459298,6.28825744460251,6.06568783230621,5.88621536895787,6.55125325717813,5.08858483244468,6.48129008431833,5.98187162511024,6.11660666063337,6.31094529673387,5.01103462041756,5.53959558230621,6.02800767331037,4.62471078491468,4.44370018699826,6.05229636207952,5.0277658133946,5.64864130606636,5.34831560431539,4.89014641481829,5.28288953683292,6.24052868222819,5.53051558473008,5.37836231737176,5.00552785229106,5.11227792302878,5.3498625261747,5.76930490962685,6.26712840403235,3.9735958883637,5.33016381584693,5.6157034449272,5.43677581606748,5.19411803865041,5.70308451385552,5.28308565838793,5.51231377421364,5.72377445449845,5.92150648275812,5.41960093907531,5.31377812780843,5.22240486236631,5.19046467753501,5.11798592822658,5.32909564632035,4.87390516422474,4.84410130754448,5.30019062801357,4.68819655591825,4.76446725754306,4.98411792047824,5.08790636036993,5.64244432601397,4.57669318161693,5.2998174079568,4.78160074411562,4.55811286318315,5.14348631456447
"8652","FAGR_UCONN_16268",5.70670540660804,5.50261620393359,6.19540313725047,3.97674075796782,5.2952690388808,5.3517317263557,4.96922100751927,6.78625699899101,5.34494361579205,6.10274304954874,4.33200396663448,5.05030245891337,5.52126192838047,4.97576958685956,5.32532234468803,4.86689203839788,6.40332960185137,6.29940859820028,6.64808291114543,5.16910455232815,6.76284102803695,6.51701556119887,5.68332183425122,6.34445726312738,5.70956797318692,6.05554070767075,5.18747193390834,6.54958040983713,6.96325322208311,6.38213535168858,7.12269017935006,6.68837378712171,5.65477238321484,5.4804820685937,5.4248997152675,5.04792335883528,6.27069643084818,6.36250617949888,4.14940557895147,6.43862292414697,5.46833855773679,4.99495641090851,5.84266272422719,5.50521134591397,5.72822843494572,5.7710486352314,5.3291435861702,5.75128735116399,5.51214601019891,5.88248667574372,6.67058430019373,6.61336023027862,6.24913203422507,6.91859558743908,6.37041313283316,6.96607534388555,6.01478094073056,6.40930350242388,6.20125811984549,5.9295870325597,6.41999939303357,5.69350021125497,5.36944646152746,5.4700485270401
"8656","FAGR_UCONN_16279",7.19139298074039,7.15047005824367,6.6947373943042,7.22565701320947,7.16059683930106,6.90597348602667,7.11019438041777,6.41107644093784,7.30795574096209,7.13630783583628,7.26293817535815,7.14359139503356,7.31851867095596,7.11032622302827,7.2386437434067,7.00311274023244,6.68787016390015,6.700459336329,6.78286571402396,6.61055271004468,6.47315030213328,6.64410142949177,6.74748681204183,6.08699961220807,6.84158528614581,6.41285293431783,6.27547508497611,6.76408161578096,6.51450525609895,6.57887994221351,6.68897482614463,6.52031955622552,7.2173740733888,6.8859266633254,7.08246540466578,7.04909401220774,6.92460114985962,6.7620269047379,7.21042938522672,6.90572953893223,7.0569858328863,7.05956509256166,6.85819049057713,6.66819335091787,6.79875134713282,6.91322178596984,6.64132147052669,7.36528667013827,6.76380081211836,6.91067423005096,6.73940060678814,6.41841652509553,6.55774014651135,6.74441492266269,7.10306565121818,6.35412053487357,6.74552150365272,6.19667690527196,6.55328419764213,6.6600764703232,6.50860702964833,6.63420141281355,6.9133383823853,6.82099205303217
"8671","FAGR_UCONN_16296",8.46633079802027,6.91238351412024,5.84226699627464,8.39816811432772,8.29353369745243,6.31100484050351,6.39410286586537,5.90266920067866,5.9009971345559,6.54183333911097,5.87094815973838,6.24611917269624,6.5381576214885,6.06934290098544,7.79281989116661,6.07002931428446,8.5232441069865,8.25457002569432,7.83238115700243,8.33408409789754,8.6875227897058,6.99756283871762,7.2154504336508,8.20229530829151,7.73909214231248,9.3169877130534,7.68883329256353,6.53949008008005,8.73738600039091,9.10854572236544,9.38945619704574,8.89500291234779,8.03340928441663,7.74555193999873,7.95527865720811,7.74627496677816,6.76070652260979,7.68569702962245,6.40707151863507,7.54393144447111,7.88800254062787,7.60266274711248,7.41213984272987,6.90342004405247,6.92581832063444,6.56905180299673,7.10121243800202,6.7163059885842,9.57852739657987,8.41951825927216,8.25805049737132,8.43914518941726,7.7218455326406,7.86912387521776,8.4146285947034,8.47869920866404,8.56207015040186,8.59352651704249,8.23785432568533,8.26293186486511,8.00679567942719,8.44735432205337,8.69946120581193,8.32133557503338
"8675","FAGR_UCONN_16301",3.11357368008218,3.04653935088194,3.80682916553089,3.35232704586131,2.51721626353321,4.1772036428259,2.98191619199639,3.1407711561019,2.52859774167759,2.0704272225324,4.54695542777581,1.89974753311681,4.11658480632336,3.29984894108719,3.09371419308905,2.3694015686979,3.33065606477919,3.88224282435809,3.34313984861455,4.0322504171259,2.50607835563911,4.62482001129235,3.65782274855489,3.38951266512823,2.85821719752707,2.29462375571851,5.00686554168129,4.68788678288252,4.18367395273435,4.3185704353738,3.2859953253578,3.21721014470473,3.90997530004348,3.18218955867534,3.63152822224914,1.68477707385123,2.62681502749991,3.42050596736604,4.03351553336903,2.97816535493311,2.94870091232883,3.10873975101615,2.97670670245064,3.45596889722065,3.05262508715191,3.62079661756604,2.8035421721535,3.77424722101937,4.14805233200109,4.14540933785933,4.32733516786237,3.91257645439516,4.22795916488477,4.66038516952761,4.39465985931944,4.76446725754306,4.04403265372414,4.01880043086651,4.51636649007928,3.76133347644904,3.99186094935847,3.54648182969109,3.22217235270212,4.20313729009732
"8698","FAGR_UCONN_16330",8.93722863294548,9.45282193192781,8.99136557505618,8.99518989713572,8.82556585340782,9.90801046929865,10.0187053338189,8.99817648407845,10.2880117087824,9.40818749234625,10.0743301185964,10.2367558364269,9.40307817859113,9.94448873156086,9.81723559643246,10.2365559935946,7.90451789895218,8.74905210503195,8.360318686347,8.7316757337909,8.64012941349947,9.26653715002854,8.55662989537696,7.51878651779303,8.11471976192403,7.78135627883372,8.67624145617081,9.17357232448165,7.45047385480321,7.54552425423837,9.34260720144402,9.24514025896256,9.03262601792984,8.80039842548372,8.49871296853403,8.12105694938785,8.43219297322323,8.40380843584395,8.59834207648463,8.50168058491073,8.64463386397042,8.54055416838309,8.67653523576841,8.41844565223597,8.13986176301342,8.5571289292769,8.90986777117029,8.86254443633953,8.66773355716303,8.50251065069498,8.90528983074135,8.92835378145966,9.1136993841869,8.81701120786276,9.24968302793754,8.87892588921734,8.97795658905656,8.5194292375546,9.25013543704395,8.94433412189026,9.33718835711278,8.19742568391169,8.27668506098785,8.39699035037217
"8712","FAGR_UCONN_16348",5.0188695179215,4.89698589248967,4.63178768348154,5.06331848093765,4.87497953820192,5.42898773774568,5.32042852623999,4.49798195408425,4.92008143068527,4.53004619039524,5.24766011218522,4.42975329603265,4.82165488838224,5.29097253726469,4.9968623802501,5.44696607860247,5.36129024801003,5.5178360043508,5.2923345759082,5.36495602683304,5.39153107270243,5.24637233156908,5.13994379928674,5.11025905172648,5.02596870934194,5.02457762470521,6.07802574030099,5.38815918313397,5.33099473731081,5.38442264853797,5.61866276605036,5.65380388718635,5.28637757886829,5.33249291407959,3.15387331609387,6.1093988127373,5.68873402764567,5.15459350624701,5.35061127255528,5.26093240474393,5.4814643651202,5.17463756749264,5.33896243607134,5.0161856155115,4.64887306317802,4.98419218654604,4.86431226858491,4.32753485080053,5.50351302064145,5.26799655335422,5.90946003953293,5.53328876058265,5.75066351682425,5.9467783679223,5.6080593391313,5.41910445005122,5.8185460652835,5.77841057728193,5.75349260478212,5.60254391428393,5.9390369527229,5.30622287601843,5.10280210318324,5.59831674459609
"8714","FAGR_UCONN_16352",6.25581741931696,5.9898321739461,6.77428252706756,6.65398451102545,6.35300658854561,6.83914280108782,6.6741586891977,6.89237795723877,6.9407738908175,6.79529781368121,6.89887003315433,6.22908352830046,6.48632504467198,6.62768075660156,6.33952071322688,7.07030592596249,6.4573772832458,6.17372160378317,6.49515908731837,5.83729968110632,5.82475368461253,6.11491408623756,6.2847471560955,6.16969427408733,6.76961269140632,6.11702792932668,6.26028740633752,6.14615520460585,6.09385721672558,6.43096864645207,6.03316153226593,6.16030138413111,6.00166831075123,6.33132258054284,6.8067167505557,5.34694565348627,6.39300399477542,6.27238930296113,5.93359990144994,6.0255809133634,6.19517571975064,6.4112406020946,6.11715418945783,6.21840220757057,6.49951534158284,6.1229699367858,5.95234972270666,5.95303911898787,5.69006815724404,6.18794179712789,5.98533605960627,5.9055575607203,5.92901445096831,6.28074539369783,6.19942561223354,5.49787501953466,5.58783389384137,5.33569416832773,5.68238932522636,5.13731671801546,5.45580485579527,5.73841853158452,5.92186489466452,6.21057974355515
"8721","FAGR_UCONN_16360",6.56045166812175,6.88399017219132,5.8036491175933,6.12589289167783,6.56744869073012,7.021685566213,6.52806286736674,5.93524502731469,6.88562106757365,6.2932939604415,7.11052742827435,7.73554388276566,5.96174202114714,6.98540734507407,7.90401849313355,6.62098606437244,5.52261311196933,5.71119244904894,5.71606640439472,6.49594370702185,5.92634281320371,6.49936158052168,5.49215076017533,5.17824177761938,5.42600613573708,5.77253671376981,5.78394396719491,6.55849072672498,5.74707954602841,5.66294041688406,6.91140841414591,6.34261883621917,6.44706675514797,6.5317966475161,6.8290513815236,7.47442879841855,6.13177746194613,6.32161201536388,6.51184139936847,6.48594229213622,6.37473504449832,6.24688715576038,6.08955257238965,5.891824843283,6.16836177603223,6.54391801142574,6.22298311483361,6.1300075719416,6.06045437360317,5.88096030959489,6.20012445819979,6.36251179772045,6.23068978568378,6.49608845407171,6.52326567854442,5.9258916438821,6.07132165180479,5.67671195135039,5.47968747676512,4.85867814199928,5.79694236021747,6.33276294395586,6.07899410834626,5.68342177170885
"8729","FAGR_UCONN_16373",6.2796561453396,5.8245095100205,5.57052166970868,5.81799365701447,5.78518241397007,6.07201705753616,6.58106549260883,5.0274449662523,6.4556412772184,5.98424852019907,5.8927869143035,6.4362474950032,5.76447853782101,6.34755319909404,6.23696483880077,6.1269531027899,6.01027111786749,5.60684193521577,5.59293797589851,5.57161320312511,5.34336413151274,5.75144636130005,6.01961206595706,5.18031546935793,6.21592785010411,4.15433917600498,5.73298669111786,6.0811720547821,5.6360006086494,5.69547758138142,5.799955354004,5.66526146256518,5.57908257235046,5.9284034616266,6.14781769279066,6.69319509584489,6.32068502889936,6.0691665818908,6.05745346593712,6.0467744583233,6.20312095830717,5.35938615656741,6.27776659306124,5.74209514871977,5.94652877761402,5.13991220780488,5.64373824898975,5.58716289455194,5.46845500578255,5.56842533792535,5.83485068507814,6.04727778551285,5.68895767160219,5.9046458462854,5.93383310741005,5.64358064827706,5.53032329274468,5.29589570263831,5.39807678051991,3.64733931977358,5.314279906353,5.07413265592883,5.88560803766772,5.26443546716727
"8738","FAGR_UCONN_16384",3.7205089340893,3.90506718936993,2.98796001216093,3.20740191770922,2.74785074684973,2.87331634308158,3.34378773954904,4.90121345727409,3.81181136186057,4.33664549380408,3.21985277628498,5.23229876247578,4.40946070812504,3.94123609665025,3.75967985080643,2.58079728306892,3.01709203933278,3.06156131937538,2.77749141943355,3.15990222954689,3.93820501392912,3.30361460710641,2.39026825683324,3.31596993708197,3.6695994284243,-0.527182901306929,1.66924024705372,4.14751611582938,3.41765985221143,3.42065763695128,3.17026406576731,3.01713467333772,4.04908132488076,3.42534002337921,4.90013024554456,4.87891043964431,3.63722293040499,4.22926162202957,4.34034885807304,3.73102721009425,2.97368722485192,3.64423626066196,3.09247360757993,3.99335747161076,4.25384377735918,3.50053690972231,3.04599854062436,3.4148979401221,3.44919988094373,3.05994505539172,3.24367917169771,3.50953149156231,3.1477423809179,3.75298695179228,3.40051459384706,3.0995070628021,3.147345126983,3.56250638783456,2.85783672108978,3.76133347644904,3.30607996526889,2.96436476804876,2.09453747143785,2.82484788046003
"8751","FAGR_UCONN_16400",4.51106929616568,2.15628912009317,-0.872496232831481,3.78149264582265,2.18075027784422,2.62235014619686,1.22934931571523,1.6965773452232,1.07365636510974,3.06330957206122,2.93418038098651,4.23870781363881,1.96922278714485,0.512274707206419,1.60818654183102,-0.463363172116634,3.43209343892642,1.42836265286398,0.771419319633526,3.05697013275517,1.94221299419916,2.18372306000892,3.69549193639587,1.62478319995128,3.21575148704724,2.5751545421451,0.130237681038649,1.58328294135091,4.40631769800826,4.45382119711593,3.17026406576731,0.742197726986058,2.34575499029202,1.7057017962644,3.28890849438267,-2.57893539638858,1.39654069844663,2.44288237643682,1.4214625995966,0.773876896583882,2.92327421881518,2.53770515138012,0.372788624930355,1.82550980663739,2.19715926494538,0.853717820615781,0.0273444025517629,1.77629282846282,6.26838403545998,5.16640452028166,3.5932016323841,3.50953149156231,4.35448212841197,3.37509866516408,4.83191237981712,4.18393974402589,4.9127710447861,4.84479770688208,3.57010563586172,1.15564535333063,3.4352001280559,6.41499838949162,6.75791570185566,5.39633462216168
"8755","FAGR_UCONN_16406",6.75439815190879,6.05275813312849,6.61054917433571,6.21705200335418,5.72690373736521,6.0558700624363,5.62916099794435,5.5035319500306,5.72936387231058,5.98137363997306,6.03704781688828,5.69618929869967,6.90257356930844,5.8016105475233,5.32778874525273,5.76309139231357,6.51000047240641,6.21909456923467,6.4344654033733,6.2908024638264,6.29889540208398,6.07460819806552,6.25351894051974,6.68909816299169,6.16288624503172,6.85150540047104,6.62288454007697,6.11024707192996,6.75752126171556,6.72740239612664,5.80238707869005,5.43029315581439,5.88650509136891,5.77648286136266,4.34009156108047,5.24629005758214,5.90325337510064,5.66285030332606,6.36373617321526,5.75386775283622,5.71794856307873,5.97508846022641,5.50337661486698,5.83036327286888,5.75680258784699,5.63485310757289,5.38901940350005,6.41549208997323,7.18549691486111,7.00127170356417,6.39448103512243,6.00077989684226,5.92901445096831,5.8368072462592,6.24838633768565,5.72769837547101,6.05101685100754,5.56729699696818,6.52060288520362,6.09091788768237,6.14049559983684,6.70380402696204,6.74876991278038,5.98777485828102
"8773","FAGR_UCONN_16430",5.90705604556936,5.63070625022802,5.34032933888313,6.06321744707168,5.9377860292928,5.97874548912998,5.80799965957437,4.22688552454634,6.1068248329491,5.8892860574925,6.30884007176285,6.2376264954082,5.6878734536274,6.46705626869168,6.17804051005205,6.45588104181369,5.16764680336343,5.64748943568084,5.26868823500556,5.60278034482411,5.22429639422586,5.53829404346043,5.49749205350874,5.05482480190589,5.33686738061948,4.78385741984275,5.18287654293657,5.30058812019267,4.62153934788359,5.38683967078503,5.55663585034606,5.8064775507954,5.92314300417742,6.51633765345755,6.21719836599102,5.18717876792257,6.26010078683639,5.89427822840902,6.09648279184353,5.89143312497627,6.14930699415545,5.78529846756872,6.56940582476992,6.10972214609791,5.35108260415909,6.25273178301772,6.23934102765957,4.71987918958479,5.84843720228888,6.17678863546391,5.85116642019569,5.9745525123129,5.71572684045279,5.62219317453669,5.83181857503455,4.55938244419324,5.79737071826572,5.47764331538372,5.49546990021769,5.80219823957348,5.66774466463179,5.53278922686284,5.31099497192645,5.13142040118472
"8782","FAGR_UCONN_16442",1.77443906988091,1.66105722197837,4.12138249731521,1.80831687970202,3.12133750395903,3.92055639816567,-0.881635086035183,2.16789073877158,1.93836452597637,3.83612360496178,3.33599443651761,2.06246480394746,2.45347123649643,3.74032897652315,0.339148674590597,-0.122769628784551,3.64297549249402,2.6857075379243,4.59793191972387,4.07568311739057,4.99409372164363,4.36001998822487,2.1400633901385,4.29616694886445,5.23364882287245,4.78385741984275,5.37440262181133,2.00435757580724,3.16676947968188,5.20155518299816,2.60609331736976,2.74213145958244,0.419880292623776,2.07520160934619,1.87207477363021,-2.57893539638858,0.85672162331786,-2.57893539638858,-1.3376823632853,1.7014836284416,1.76741654057961,1.39755668107861,-0.451841906667952,1.40261315510161,1.81776290452397,2.25058859186645,-0.753289287389306,0.179794600923971,5.68243946151933,3.64604782906902,5.23275898769853,3.13206589685928,3.26515522159943,2.7133655866042,2.8324750804647,3.45580343187055,4.43726775650972,2.25771403764805,5.01263012078327,-2.57893539638858,3.67072773771498,4.32981256704837,3.71829246059149,4.54989805754068
"8784","FAGR_UCONN_16444",7.01957870473329,6.09949240612424,5.505838024574,6.55262130378937,6.5089126342225,5.44612437317039,6.40180938797377,5.30179130195077,6.22161080549072,6.44498915103054,6.14562557441816,6.2376264954082,5.62990311150175,5.93657468449881,5.87324691191374,5.39125662735918,6.89061678439355,6.22077912852459,5.99356148966145,6.42796114270547,6.63529133747958,5.53829404346043,6.84037168922245,6.56602867015625,7.32273963598746,7.25362861109614,6.37148929195089,5.95694847602753,6.55577989260644,6.88958357758248,6.79900498761091,6.26001685171394,5.77065435515453,6.21263917763724,5.93778573201365,6.19590642588924,6.37347493285172,6.20653034050525,4.68571569338779,5.46363699773153,5.58643671916948,5.4667659027388,5.9864268295434,5.99218319579469,5.81683754838885,5.39732126785184,5.77295843362532,5.08041172707795,6.50301640619723,6.82991316143236,5.95546279241165,5.92809637715946,5.57011392203538,5.86344706731793,6.13369120460831,5.5169135337408,5.92837018952128,5.2382663677841,5.92312862106676,5.95376855314557,5.95911696444056,6.18794598019438,7.22434686569867,6.86719849327029
"8792","FAGR_UCONN_16457",8.06815596312257,6.0875207228546,4.50513763033297,8.146881598361,7.07611340903521,5.68269976457411,5.83671174776849,4.97095612269541,5.34122147248955,6.49825173491046,7.2555828312049,7.45330759413621,5.5695055349846,6.34138734969492,5.58858728551468,5.58622349454888,8.07673593163349,6.65258697674953,5.74205764458159,6.93016744483475,6.5458952916825,5.91636656814043,6.66206832592083,6.78760364279316,7.69269353659872,7.4047265040662,6.03149891068624,6.23219986967718,7.47680726959062,7.89367282072555,7.15539744883013,6.9307488757379,7.26096233176754,7.09235421863282,6.50765410804425,5.47108124891039,6.4131419719099,6.12370992761497,5.79810658807578,5.75386775283622,6.28774709846803,5.37171960934993,6.41116960251257,6.15144241960708,6.07689331747432,6.18930928177117,6.05756786510533,5.23632670289594,8.62857043954183,8.42424180088593,7.28108846617384,7.40276943146321,7.18824930314878,6.79372715951346,7.90302450039396,7.30962002642309,7.67726008668363,7.78664032103291,7.32225480687703,6.09091788768237,6.50019803973454,7.71726352753635,8.68993599084653,8.03597400419221
"8793","FAGR_UCONN_16458",5.63459231034359,6.09095135280134,5.08252456258467,5.92809129092289,4.89436525945573,5.08756474685283,5.71620807260812,3.87049268429692,4.96430947661341,5.03039692710349,4.49792708015924,5.03077346978573,4.45125918052518,5.97491817176762,4.61596790735689,5.75107029197904,6.57545934357494,6.69016015205579,6.4459318573056,7.29527846242016,6.29889540208398,6.55535435832271,6.68331597265743,6.24691576332715,6.01269721581036,5.91782913789129,6.78705970260946,6.75150951191179,5.65782836907393,5.77236211562005,6.78062303508676,6.05535744388933,5.90070691976962,5.37921245177686,5.4248997152675,5.63929906538577,6.04129046367929,5.68182460697419,5.71902938722841,5.85825187793114,6.4276846970334,5.74793897165691,6.08955257238965,5.38600082418066,5.95477402084532,5.69088339769645,5.88116287339908,5.68853535876461,5.9787241815136,5.82649389951394,6.25019793464038,6.33840747828137,5.71572684045279,6.16236706653229,5.80038813344822,5.17728214012402,6.41504897038437,5.311947074098,6.07789864596319,6.25559412885333,6.61854869881242,6.27295405933495,5.71952626574311,6.37567400346389
"8800","FAGR_UCONN_16469",4.50209075488802,4.03897496958131,3.26877548567786,4.91756378187668,4.2192359697841,3.63557686795028,4.80069108146359,3.859218933595,4.1378258847246,5.6239972021858,6.6150477275962,5.29912096023636,5.27585108697546,5.07200348223225,3.57270182189067,4.14910740074479,3.90919656196344,4.29744438126397,3.54691898812291,3.35149841488966,2.9960229533553,4.21921683634899,3.65782274855489,1.9698488219087,3.44631302062282,3.18881425054058,3.44454371692824,5.07700343504882,3.269583528005,3.6791404428959,2.75412519986379,2.60607209469462,5.56488374847295,5.06284957831688,4.34009156108047,5.39997270871441,5.18087163769563,5.02048046990644,4.35651673586468,4.78380412453371,4.23116633139405,3.27555131792015,5.62921095684997,4.84593866741286,3.22614114341114,1.64107522555138,3.91392726008755,3.10672497447191,2.68475374825802,2.83878040287628,2.47950861517628,4.08295250578972,3.51589719037702,4.86758840553252,5.94920058270136,2.75924621152725,4.01287726887376,3.64084560242195,2.19685684825267,-2.57893539638858,1.68259872876327,2.27342530313497,4.54126107708485,3.19315391641158
"8807","FAGR_UCONN_16477",0.377491424260652,-1.28555922166196,2.11588774872143,0.292539056398952,1.45816449335424,2.85476962548926,1.22934931571523,2.33996644014063,1.50478810120052,2.44899169033875,2.65632704078744,1.25998708570989,1.32768371974138,-0.0758681610256199,2.07550941580008,2.43384463442108,-0.584183241283539,-0.536208251111845,0.0974477368976707,-0.760005176423324,-2.57893539638858,-0.823238828805517,-0.996374504428076,-0.539132238435181,-0.122367355798209,-2.57893539638858,1.09590572096307,0.818271729644591,0.157038266832255,-1.70160778550507,-1.15417023414038,-1.09407636131014,-2.57893539638858,-1.30256873084642,-2.57893539638858,-2.57893539638858,-0.790227430620357,-1.1366521338004,-0.680504369990049,-2.57893539638858,-2.57893539638858,1.19035891548288,-2.57893539638857,-0.246813128086262,-2.57893539638858,2.34673768552062,-2.57893539638858,1.36779593432379,0.61234679520526,-0.22842441113917,-1.38175075552664,0.401586683467809,1.66591624192412,0.958047876807989,0.48007985866181,-2.57893539638858,-2.57893539638858,-2.57893539638858,-0.457379766433948,-2.57893539638858,-2.57893539638858,0.464311137455957,-2.57893539638858,-2.57893539638858
"8811","FAGR_UCONN_16483",2.9646669357156,3.61220899005702,3.37794991802926,4.36913347438242,2.7045795069311,3.42542418198982,3.87354981276047,3.04451736830503,3.17257614414655,2.92651939563602,3.28735963442807,1.50611965228697,2.8780244116159,3.28707346537787,2.78459675523638,3.1917438645136,3.77521509463691,3.90756532619555,4.21639910212087,4.91325556687748,3.42420509187373,4.10379281498784,3.98126711151218,4.05078066559809,3.72919417935131,3.34648891663549,3.90141467284993,3.38796273907383,3.62023991253853,4.15236876204974,4.3619424522427,4.07267655306782,3.28763067833078,4.00126023696468,-2.57893539638858,2.78072131549975,4.10594941432045,3.34088639573787,4.38831887158593,4.4564837292198,3.85443838678587,3.93762070330537,3.98716177552748,4.32040169778628,3.47572992624898,4.38050003208569,3.91392726008755,3.16611414611349,4.473898140836,4.7874038032061,4.03531559168675,4.40202823171606,4.23620037765163,4.73921756946508,4.6369235502897,4.08535265371101,3.61669902609597,4.34945827732405,4.04481736653564,3.76133347644904,4.6984464506483,3.99889966128813,4.2512337280976,4.79906030083941
"8813","FAGR_UCONN_16487",3.35210163598033,2.56431768639765,2.63894253268393,2.77342769894772,2.78986184207784,3.15681919263672,3.13771303663325,3.1407711561019,2.48877706461664,2.54557635507897,2.63056392213035,3.49891744906343,2.3687609428832,2.67247191910725,2.63329510436477,3.45149966085649,3.78918721427976,3.79447282908192,3.92519994301716,3.23255140553282,1.75851595197126,2.97907897134002,3.56318911026625,4.47911592955335,3.9754750308976,3.26980457990016,3.64495348035244,3.7871497650952,3.9647457323049,3.79650381908907,3.77625678999696,3.81936283785082,3.16120332451709,2.13226789998212,0.0575125180143052,3.79507148518394,3.71263462201297,3.44609842610892,4.32399773591199,3.32203830636721,3.86782890024455,3.16651337750924,3.71517803790816,2.7910389181098,3.66852690458073,2.74985915700501,2.27860919706236,2.09428227958029,3.63456775903586,3.11292003208554,4.7197509109807,3.68447260659785,2.85846509302002,3.76245439182834,3.95898049095779,4.18393974402589,1.88420775908177,3.73909024417808,4.10484156725146,4.57669318161693,3.2267530328956,3.25740943830139,2.69140916373135,2.37069319310623
"8814","FAGR_UCONN_16488",8.42179571426375,7.36543732361663,7.27009761676702,8.1222449391581,8.00115319329094,8.18797566718001,7.74341010031499,7.15806679339404,7.84210427968735,7.24936452138239,8.05562036991314,7.92729311005769,7.45447230706254,7.91479248070479,7.81012211312586,7.61392339383029,8.05232251695094,7.65917248653486,7.63035167487718,8.21063643971038,7.83613192152412,7.31839399791809,8.01551551777103,7.39746632988456,7.6956842620594,7.85702748026628,7.69449427587479,7.48777282028506,7.51841327580264,7.79179495522042,7.67658100012013,7.65236306718912,7.88415562957236,8.07882333015226,7.65124998632044,7.43177574706305,7.28727172080811,7.76155130638106,7.61333312056674,7.49542620099972,7.6078196647613,7.45977969070518,7.60062248784538,7.47772274906868,6.84384297310718,7.30000443652459,7.48413068617155,6.83846829070379,8.94420940721167,9.2372726434188,8.15339055360155,8.12043880077439,7.71522785308329,8.06068089713251,8.31620564482582,8.11319828958849,7.96391492003396,7.93393163105997,7.33233311047632,8.02689672265844,7.81290612459146,8.816852142698,8.63092728924017,8.45441833424874
"8841","FAGR_UCONN_16526",1.10290567305427,2.23281889432386,2.54841513176091,2.43665271855013,2.18075027784422,2.23474090465167,1.88596763510072,4.66267176990465,1.63210076460053,3.08489814315318,1.94467173558935,2.46297790421534,2.0799486865809,1.60051810160126,2.05183470996083,1.46669529134936,2.30182558559998,2.90272878490098,2.9852039801705,3.53982082599855,3.59848515976304,2.63553049998206,2.78910670946051,4.5577897161103,2.5232001164326,4.51151583063855,2.60352263549023,2.72761959573652,3.45553926240067,3.01468048274186,3.272026539556,2.72032742565454,2.34575499029202,2.80084567610397,-2.57893539638858,-2.57893539638858,1.55623906312047,2.44288237643682,3.56196433542806,1.86313602914354,2.36677049777958,4.12413497427064,2.53724853513492,3.19732844833099,2.95735675149524,3.17348201602574,1.83771910177965,3.25996645546483,3.7264615746557,3.30727679711667,3.06869216296497,3.19949706533159,3.93580365705995,3.29907339217358,2.67502035333211,-2.57893539638858,2.8274466055947,3.50781250221837,3.45490299890045,4.30318737625593,3.87314631606617,4.20734660613103,3.74797139538579,4.40706951837242
