"","Gene_ID","S191Fg02","S191Fg04","S191Fg06","S191Fg07","S191Fg08","S191Fg10","S191Fg20","S191Fg23","S191Fg25","S191Fg27","S191Fg29","S191Fg42","S201Fg02","S201Fg04","S201Fg06","S201Fg07","S201Fg08","S201Fg10","S201Fg20","S201Fg23","S201Fg25","S201Fg27","S201Fg29","S201Fg42"
"2809","FAGR_UCONN_08426",-0.0198978171427063,1.45302299696311,0.74776744264452,-0.277075510190015,1.54193844372352,1.01035053375865,1.3329786221859,0.779234375998905,-0.566859728562036,1.34211997333755,1.01905718504731,0.132246671135321,0.112610284529083,0.206781214142714,-0.599083337330125,-0.529238257379883,-0.821100067710037,-0.425557404395295,0.0271880618881935,-0.415420447397198,-0.406812954108598,-1.39300592054366,-0.45584632534244,-1.369768714596
"2822","FAGR_UCONN_08441",6.52234540692936,6.9907060100203,7.41599746248276,7.56568874530863,7.26717998841518,6.87214119718605,7.18969961408171,7.72937573353712,7.65451517949717,6.84117522435439,8.07818762777321,7.91892722538027,6.40265815404141,6.22014468117052,6.62812147146227,6.15119367117,7.22873560309544,6.45041403553328,6.15627472358668,6.33708960292742,6.00596282987474,6.10611534614921,6.08814212812702,6.08360100263914
"2825","FAGR_UCONN_08444",4.94601622283779,5.35000527194766,5.2542059138875,5.28232415487026,4.99583522729869,5.37229849695149,5.00495942438687,5.47400701251494,5.25557003814661,5.49764053287575,5.49959042678016,5.20454767552677,5.72701431124506,5.59480213643802,5.72591160597345,5.93466111111618,5.4041905640611,5.58037489041514,5.78453231829003,5.84855407290409,5.70886229364554,5.70320581864245,5.8339394377683,5.82551291929442
"2830","FAGR_UCONN_08449",1.74606828364638,2.1058473637606,0.74776744264452,1.59591204421819,1.74467205633368,1.75129044171104,0.537004324524368,1.492434635285,0.559272640826936,1.63230491534354,1.31458784256688,1.74475145771935,2.72320218619474,2.5035539791325,3.16781987439792,2.96030468356899,2.3400717105121,2.56074171927346,3.22379594176821,3.15788698739451,2.40580597784228,2.88938058225644,2.45624795614877,2.84064585641187
"2833","FAGR_UCONN_08456",1.26734398006904,3.09709828664462,2.86641465081396,4.37759127176775,3.79650956475109,2.04937933907403,2.99410531285326,3.26361790495096,2.45041515137913,2.08057746131926,2.26029822153074,1.55645565401319,3.4100646111332,3.45157851245709,4.9431904288028,4.89133926010268,3.84277372996122,3.66631040831852,3.07905812679574,4.36013061751884,4.12921096492,4.01985214862747,3.44975916649019,3.37642921886815
"2835","FAGR_UCONN_08459",-0.0198978171427063,-1.00093148463956,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.03056886198808,-1.27564436861713,-1.85797153897872,-1.85797153897872,-1.44219263395768,-1.40208926588729,-0.687333664740011,-1.85797153897872,4.02580450864769,-1.04575249596453,0.522506902422668,-0.0307746025849247,-1.85797153897872,-1.85797153897872,-1.85797153897873,0.887108041616887,-0.992881697595709,-1.0056587194739
"2836","FAGR_UCONN_08460",3.54137641107081,4.91966707649392,5.60557415638863,4.81311656489602,4.26056261672104,4.58711676790191,4.38497531386836,2.67360835736878,3.98599883205098,4.66740266240294,3.32813214631672,3.61710357312921,5.77630011548493,6.36552884652144,5.86241373032127,6.7122217413358,5.28578676372851,6.40126141476964,6.10111630379794,5.4747765787586,6.57535202322114,6.75368722114078,6.07849896814123,6.72685687661325
"2846","FAGR_UCONN_08478",2.68549149257128,1.94743360997048,1.25148066106469,0.799854969838536,2.77943651446524,1.5754353671009,3.08771955654039,3.39170345267545,1.61843090487105,2.26141282226577,2.80783995477088,2.37758896803206,0.390968898878216,-1.85797153897872,-0.910311630197031,-1.85797153897872,0.0017729346487223,-0.97084414960783,-0.200262809466996,1.64130847146901,-0.406812954108598,-1.39300592054366,-0.45584632534244,0.351253454396764
"2847","FAGR_UCONN_08479",4.92367696749404,4.39852207656896,4.82489165380953,5.41827998038016,4.97583301161026,4.64395531804074,4.8044643277737,4.83462406816681,4.64544518571195,4.3251970526464,4.97785584706435,5.01172548181429,5.08679257002126,5.28239199041932,5.04186340321408,5.41654844441673,5.36409941816982,5.01184270155093,5.01704810732181,5.50896271969922,5.14243051603105,5.22141098799321,5.45608795893647,5.45361334741732
"2848","FAGR_UCONN_08480",1.40271825843324,-1.85797153897873,-0.0327899487485898,1.68076917735841,2.08060661963796,1.01035053375865,1.88530700561402,0.0431149623275849,2.22258576845755,2.1738266516912,-1.85797153897873,-0.342911719671658,-1.35509375132607,-1.85797153897872,-1.85797153897873,0.150529940582308,-0.491909425213793,-0.672590336203778,-0.803070877525407,-1.85797153897872,1.1306407676231,-0.759785547779186,-1.36153317491887,-0.085588125523952
"2849","FAGR_UCONN_08481",3.13768845019217,3.62781545694394,3.60930054299015,3.31931461730432,3.96831915975747,3.10134843598399,3.85636851886014,3.6965184887347,4.05692288790717,4.42340849636709,4.18934106631873,2.85738661033325,1.65626863402188,1.02315376585386,1.94962893546363,1.9338917958427,1.96446990267881,1.45231673546507,1.88534029121618,0.291294732389985,3.00903413174746,0.966704952211261,1.06263137046127,0.957695401413706
"2851","FAGR_UCONN_08484",5.99951599401793,6.57247657872122,6.09460116614153,5.71338530034669,6.2196127449796,5.15486298629282,5.33399045286711,5.68873908129113,5.45256003947512,6.16447461529059,5.38973251644486,5.90299457425122,5.52195978960434,5.46558890482281,5.22101360709142,5.33691045845867,5.36917216312042,5.30053521382513,5.12544970236033,5.19576231277203,5.72852202022803,5.34943136393496,5.35586980971216,5.0367256669327
"2855","FAGR_UCONN_08490",2.73764610142913,3.27441474130233,3.68994985274625,2.78002529362101,2.77943651446524,3.84572361861152,0.735184011248155,0.59498292761641,1.41748172072746,3.46046484934494,2.64736153388306,4.51929660901607,5.83563007803385,6.22014468117052,6.3048631373823,5.99486784098867,6.38202361263131,6.13636757044518,5.88591955920509,6.30933756210146,6.01666325212886,6.06375416423984,6.16760645250473,5.90255076286181
"2866","FAGR_UCONN_08506",7.98273821193176,7.7978078575899,8.24838523079312,7.60693079994217,7.58694389337212,8.69028341619555,8.14652475478336,8.72983681058378,8.03432949902415,8.92744644609641,8.65476477460508,7.40103902008259,7.00103048151033,7.04316266791043,5.0192460397278,6.89773977991655,6.31262537721688,5.92727250130393,6.93431314808025,6.85398991482094,7.02687947050285,6.38675450498267,7.13723288433683,6.02327718900854
"2872","FAGR_UCONN_08514",-0.416019509585244,0.48019362947726,-1.85797153897873,0.944152953641809,0.207302582374977,-0.59464943940874,-0.3040116843229,0.136092183727974,1.18394227793644,0.16752283516508,0.36674973285513,0.938198764767296,-0.982919135304311,-0.362679067295359,-0.343226475091373,-0.529238257379883,-1.24832365247649,-0.672590336203778,-0.200262809466996,-1.3424582402339,-0.655894534504135,-0.321211247940663,-0.0653829851045697,-0.47348746812808
"2875","FAGR_UCONN_08517",4.69218481921765,4.35184523975754,4.89461215495667,6.12273870346306,4.6368244859006,4.56373916093737,3.36703061666589,3.82774840710871,3.30117231812184,3.81910788535735,4.4054807377821,4.72343162383601,4.92137682377463,4.73461528186053,7.34389130870313,6.87357018331037,3.49843263284797,6.76988345671553,4.11840518065222,4.6045559075528,5.44932488559737,5.99185145668904,4.69391662974147,6.93109024607146
"2887","FAGR_UCONN_08534",2.73764610142913,4.01494574987047,3.8388658628375,4.08244259686935,3.92724662800998,3.42049365442195,3.82408786718406,3.22180440235819,3.46660416780118,3.84769018019616,3.44259708551809,4.35555864047936,3.279411601218,2.71128635082224,2.49983200658458,2.92112299545352,3.75248326597772,3.14231606175741,3.26898551094657,2.8375298229958,2.67259941016857,3.32656484148293,3.13318705064673,2.92747255382512
"2894","FAGR_UCONN_08546",5.79320058510236,5.74865621617092,4.86017303247963,5.92820007142011,5.86462360154041,4.46624579699387,5.475800840152,5.50266250696207,5.52939151269384,5.60199180156499,5.59618599640521,5.76021449573727,5.04718251570391,5.32365411912901,5.24557878571209,5.22874818563901,5.5227434085487,4.5458883957121,4.91412924407755,5.13868026529806,4.42264499822565,4.69338155782684,4.81500150249554,4.99210010799958
"2904","FAGR_UCONN_08561",6.81410400733988,6.68344944418138,6.63242115308563,6.70958768915289,6.82252805500011,7.01041702378451,6.90594849703011,6.91630521823153,6.7342839739114,6.54650801757607,6.73119839514846,6.53521494837841,7.15686420727145,7.35096854344416,7.20047745302618,7.49707622871938,7.23013031789754,7.22111532851774,7.32777558312108,7.48054534716922,7.45334820457424,7.55020420940465,7.6168638270306,7.46957083337742
"2908","FAGR_UCONN_08565",3.01626263584923,3.86788869912189,4.0368673075241,4.56784108464968,4.08495490461097,3.80642573200368,3.62612024821227,3.65784258769785,3.51778525560681,3.30424742201172,2.78872957364437,2.91734856518157,2.28619674486543,1.41125041076365,3.03883267443537,2.96030468356899,2.11700087344689,1.68039567968434,0.223615371871816,1.89216081086075,0.670414112097117,2.01881457252013,1.2112284191335,2.20425044962652
"2913","FAGR_UCONN_08571",2.88366982450902,3.62781545694394,2.37504313073238,1.76091119500025,0.207302582374977,2.55527999149715,1.88530700561402,2.22203794147978,2.0935843029292,2.87507256304675,2.31475233171191,0.774924576717787,2.9970963834163,3.23797974709811,5.18081800133785,3.78975054212374,0.904325011833503,3.55565649333946,1.94224520508622,2.39292270820042,3.46472089301506,3.75425832565589,3.40416524884594,3.61747706259303
"2914","FAGR_UCONN_08572",-0.963878562313462,-1.85797153897873,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.38575006611372,-0.278284521671184,-0.566859728562036,-1.85797153897872,-1.85797153897873,-1.85797153897872,0.824935558346559,-0.362679067295359,-0.343226475091373,0.00821861368155849,-0.821100067710037,0.411870834736022,-0.803070877525407,-0.663564227192769,-1.85797153897873,-0.523896543912645,-1.36153317491887,0.872722783018185
"2916","FAGR_UCONN_08574",0.762766566553985,1.04709935040754,1.25148066106469,0.639503844627979,0.207302582374977,0.703152996054575,0.537004324524368,0.223438382869002,0.103404145203951,1.34211997333755,0.559474137202442,0.261249231499017,1.42858206861361,1.19111060754582,2.25080202860718,0.508702042162894,1.20594800590243,1.1047475371493,1.88534029121618,1.98144212721744,2.46950241613828,0.887108041616887,1.83256510503052,1.61027432084694
"2925","FAGR_UCONN_08584",2.10490123962803,2.60762912137126,0.74776744264452,2.27922860126998,2.47192769695605,2.77476994867747,2.25174374546737,2.49204736403204,2.22258576845755,2.92956810734534,2.51408236297512,1.74475145771935,1.54691239283517,0.727672641127665,1.79844137794821,1.30182825741304,1.52966140224146,1.45231673546507,1.63220884467441,1.74693822747348,2.50032616519442,0.887108041616887,1.87774519117275,1.3205724155386
"2930","FAGR_UCONN_08589",-0.963878562313462,-1.85797153897873,-1.85797153897873,-1.85797153897872,1.02374588797358,-1.0922337087291,-1.85797153897872,-1.27564436861713,-0.566859728562036,-1.85797153897872,0.0186533385008256,-0.543863562989354,-1.85797153897873,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.85797153897873,-1.85797153897872,-1.85797153897872,-1.85797153897872,-1.85797153897873,-1.85797153897873,-1.85797153897873,-1.85797153897873
"2936","FAGR_UCONN_08595",0.762766566553985,0.694875087558779,-0.0327899487485898,0.0120608587422414,-1.85797153897872,1.1424599801146,-0.3040116843229,-0.278284521671184,-0.566859728562036,-1.85797153897872,0.36674973285513,-0.342911719671658,3.13573742213595,3.27584855247549,2.28911936191516,1.97273283629759,2.25493615320672,1.32315545195333,1.40815551034647,1.19540834367723,2.40580597784228,1.24731919428709,1.5270052957065,3.49489103787386
"2941","FAGR_UCONN_08600",0.951255158047576,3.82296408230808,4.36626106225281,4.31259774208514,4.78211691923043,4.38854309936869,4.18766751323024,3.87572341637142,4.91730858729075,4.19777417981127,4.84540305411579,4.11217221484865,3.24481205460218,3.07570547012724,3.65234478980415,4.27472416985998,3.53500408913492,2.82208304062138,2.83044542885275,3.35452865776916,3.31671761340941,3.35642621710053,2.97586369094656,3.68133300736606
"2942","FAGR_UCONN_08601",5.75575261539489,5.71216615072194,5.74422416758796,5.46089318074538,5.14659047493746,5.8297199174326,5.6577648722489,5.51569856431075,5.11306903057789,5.47949053559435,5.4241963867552,5.31641334357366,6.02849388898877,6.06387251004754,6.1232474353667,6.11258485221837,5.58946405931342,6.02136174965289,6.00087897236641,5.72472880534304,5.84116602383012,6.1768572573956,5.65410624368678,5.89179403040305
"2949","FAGR_UCONN_08609",4.38395208092632,4.65071580865503,4.15522050637967,3.91739537320215,4.22710958243761,3.68166982258042,4.60358780418088,4.1229177404652,4.05692288790717,4.53306524831431,3.78878878325576,3.82966321585795,2.77261618568234,3.3838329139233,3.14710704835643,2.66065140668641,2.96710735992593,2.82208304062138,2.60229367583226,2.48739782767834,2.67259941016857,3.13312128550537,2.12261643496013,2.67486305692983
"2954","FAGR_UCONN_08615",4.88950580101552,4.68877294924171,4.41452727999301,4.92170479238808,4.53113931739837,4.76163611063873,4.49841841452139,4.77804359435037,4.64544518571195,4.49743112275028,4.71986958430519,4.89727593453845,5.22633795546379,5.40279830470855,5.15511489321435,5.32944782369464,5.028002296707,5.30481806213183,5.04978506070473,5.01725830950649,5.5920941417289,5.38969902026113,5.11771447036219,5.25808314463181
"2957","FAGR_UCONN_08619",3.83266975938847,5.05208690035668,4.26459628229062,5.70327903902944,4.5849494361919,4.82199690422409,4.26985602401297,3.15672015369719,4.36709998419171,3.95667234216568,4.04379546241401,4.3337202638184,5.72073349270426,5.53359678383874,6.31650434478161,6.20315865392364,4.76868566038091,5.79651846950433,4.62360450356925,4.2476524740439,5.06206653515043,5.62255891121427,4.36951499145065,5.46816838590606
"2960","FAGR_UCONN_08623",2.92923494110441,3.57460541012232,3.33616378587235,3.58452502351027,3.88497043866399,3.22572043850625,3.710950406781,3.61810123116339,4.02189665159632,3.9826784313311,3.14489928837363,3.36772343343784,2.9549079960648,2.65492253508843,2.9459533079916,2.96030468356899,2.21040712397483,2.77346549304988,3.26898551094657,3.119065096026,2.89767086649896,3.31139912894856,3.18802485545168,3.02913680523464
"2962","FAGR_UCONN_08625",4.2646036409101,4.30360758513462,4.46123086073089,4.96464368884274,4.84962066688445,4.92649755452303,4.55196122524087,4.28903755921789,4.93624409989409,4.44227324960908,3.82675817133439,4.2429028411953,4.72198513776317,4.84579829853063,5.535835010738,5.4305673542002,4.49006027328357,5.62558731327826,4.8411973072011,4.41724922284683,5.25515934811441,5.76851918035386,4.54081470721509,5.55254344580042
"2963","FAGR_UCONN_08626",4.90098635467934,5.66839408884083,5.92169779991188,6.06471464553016,5.62880359092591,5.76968818197339,5.43719399555145,4.92859540063082,5.46565280445415,5.75317525118808,5.08356712292971,5.8164105958998,6.10523819459748,6.60562521903557,6.25006946869101,6.93263597186267,5.86195668769715,6.41321167045458,6.25503731104676,5.67540989333596,7.0711811055944,6.4347818028364,6.10486409853546,6.68541417619826
"2966","FAGR_UCONN_08630",5.67111849539544,5.59012085982653,5.51992042735843,5.54251984440175,5.11035265914104,5.8297199174326,5.55988163296475,5.64194626249787,5.60233734590987,5.66758880023358,5.52579582270413,5.37461041864782,6.15266850497111,5.97458192885831,6.17787652984039,6.535402450377,6.0725273588379,5.856098818814,6.21229661566826,6.58334860066648,5.99247472048486,6.38856210015352,6.28963974377488,5.89179403040305
"2972","FAGR_UCONN_08640",3.96981376618554,3.40207819994236,3.12032445318079,3.60638235116991,2.95317302600214,4.33431437107188,3.85636851886014,4.02905922464683,3.70608047572967,3.81910788535735,3.8545934815139,4.00571146836479,4.38329065224598,3.90256824678152,4.52042972358534,4.42233308788197,4.43306746482854,4.23181680805686,4.6915661492316,4.63239079497375,4.19663599332561,4.35916028998123,4.11032619652207,4.43329524909523
"2980","FAGR_UCONN_08654",4.07491353160661,3.91145653460332,4.09725722240929,4.0667620586464,3.65273372249607,3.42049365442195,3.12352811944524,3.00474420841897,2.73625760733507,3.87571719340866,3.96085618559198,3.96840415855181,6.24746862247219,5.4366263565896,5.22101360709142,5.73166634249794,5.41404166007491,5.4967389718263,6.27732495364204,6.16434134255441,4.92678569308605,5.7002979181688,5.67984436383484,5.54226250627433
"2982","FAGR_UCONN_08658",3.09833788893217,3.65370218632266,3.76632840749727,2.78002529362101,3.60143781489924,2.50707011183131,3.48183853607086,3.73418457497911,3.7917483800187,3.53265655854684,3.59338450679443,3.21681984792923,2.21648417951753,3.05407504974623,2.89717060929968,2.18608665997434,2.7664162021105,2.93690854226978,2.37315284581869,3.40381239973169,2.50032616519442,2.69273111497736,3.25804284722185,2.88471230033951
"2984","FAGR_UCONN_08661",-0.0198978171427063,1.19546380877233,-0.0327899487485898,0.459075412336306,-1.85797153897872,-0.59464943940874,0.0337227028217251,-0.278284521671184,1.18394227793644,0.491134642848286,0.0186533385008256,1.01339173566713,-1.35509375132607,-1.85797153897872,-1.85797153897873,-1.39544267374559,-1.85797153897873,-0.214704252616399,0.223615371871816,-1.3424582402339,-1.85797153897873,-1.39300592054366,-1.85797153897873,0.471715927099776
"2988","FAGR_UCONN_08665",5.14258384776423,6.37654776327152,5.20015914621792,4.63317870108094,5.84270237340075,4.04458694913608,6.36314826341193,5.09417370807518,6.24276607844769,5.41410469676708,6.01944830361584,5.47112678710675,2.28619674486543,4.10546647259089,0.0627885856459668,2.96030468356899,4.67347688837001,3.21693457070079,2.88951272875914,2.86124786449527,2.82647835034195,1.68403446242435,4.20199469781812,3.04863739231516
"2989","FAGR_UCONN_08666",4.69218481921765,5.99636319226396,6.49327716570354,6.13782559706353,5.52250696461508,5.63035890207749,5.42648304768639,5.09417370807518,5.4786278176224,5.7379869912322,5.20386328730777,5.87806363243911,6.84663514359785,8.1897216270548,7.43214669937619,9.09494480365771,6.40690250445222,7.89917830246536,7.22402503746909,6.45088601064829,8.93541247421641,8.27300824273778,7.58231033391706,8.32738711134821
"2991","FAGR_UCONN_08669",0.290560590904138,0.227885798302718,1.25148066106469,1.07532154401905,0.207302582374977,1.01035053375865,0.639494431454121,1.04205715913806,0.905155915909714,0.16752283516508,1.60415427616636,0.85887021871869,2.14323122961327,2.7386634375948,3.80559163482105,3.51502213550896,2.8558652283036,3.12304241343397,2.14976685079064,1.89216081086075,1.28022685341696,2.73880573206138,2.04552015951875,2.72420489130916
"2997","FAGR_UCONN_08677",1.26734398006904,1.56638881611638,1.62411057868379,1.50575009749058,1.92239521097137,-0.225369232899893,1.55901649425156,1.6893726144602,2.22258576845755,1.17172843851212,1.31458784256688,0.685790993043197,0.390968898878216,-1.31714749009941,-0.599083337330125,-1.04575249596453,-0.491909425213793,-0.672590336203778,-0.803070877525407,-0.663564227192769,1.20737167511125,-1.39300592054366,1.13884222973813,-1.85797153897873
"2999","FAGR_UCONN_08680",1.64044444720518,1.76945501585022,2.16538108972642,0.944152953641809,0.672524338330681,-0.225369232899893,1.55901649425156,0.890171637689029,2.73625760733507,2.08057746131926,-1.85797153897873,-1.05619808738873,-0.687333664740011,-0.146910067653894,-1.85797153897873,-1.04575249596453,-1.24832365247649,-1.34726788107681,-1.85797153897872,-0.663564227192769,0.557702936006625,-0.759785547779186,-0.992881697595709,-1.369768714596
"3001","FAGR_UCONN_08682",4.7441023112326,2.31497061411481,-0.0327899487485898,-0.63906396278577,1.74467205633368,4.86087855877029,2.56989790147788,3.32415012277418,1.41748172072746,2.26141282226577,5.12605990548155,2.25900361396006,1.60262641544631,3.34872858037164,-1.85797153897873,1.41896679935044,1.60039053721083,1.51280491156085,1.04225785753457,-0.415420447397198,0.872428262963271,1.73038323138314,2.0053698937241,1.50127102709577
"3008","FAGR_UCONN_08691",-0.963878562313462,-0.466953672108406,0.74776744264452,-1.85797153897872,-1.85797153897872,-1.0922337087291,-1.38575006611372,-0.403575190091829,-1.85797153897872,-0.84092533048003,0.36674973285513,0.132246671135321,1.70798762588225,0.490609103679977,3.22823172401067,0.508702042162894,0.787930085924804,0.533644781049035,-0.803070877525407,-0.203759077943885,-0.655894534504135,-0.321211247940663,0.709748771128763,-1.0056587194739
"3010","FAGR_UCONN_08693",4.53895493375404,4.65071580865503,4.0368673075241,4.33894753851346,4.53113931739837,4.3616835172239,4.20448406063179,4.58128223626561,4.39474342881392,4.49743112275028,4.04379546241401,4.40526492022739,4.94850636738505,4.90740897211773,4.79794876910191,5.06764428784341,4.83618316085599,4.65726577279809,4.99704332774907,4.89619658589247,4.87480280512362,4.73943573471497,4.87750626100887,4.81553974223085
"3011","FAGR_UCONN_08694",6.78341797730346,6.71759894804938,7.31153920671054,7.14623128966145,7.36269753254461,7.3984935507034,7.2302951955588,7.32394614274936,7.71332985481649,7.18428539303203,6.65277830815057,6.62486264048406,3.73074971695463,3.51628510673369,3.16781987439792,4.02043816607926,3.92774468844633,4.06003990088548,3.65676203638425,3.77236985596017,4.50854207708539,4.01985214862747,3.47937378125173,3.75440679673136
"3013","FAGR_UCONN_08697",2.83661854413898,2.65965645999683,2.16538108972642,2.70096750489236,1.74467205633368,2.29629925042323,2.64573713405832,2.92881002965775,2.22258576845755,2.69802658913892,2.88184637937017,3.53016113173227,2.35269542643903,1.26828361675923,1.56853305806219,2.04741192324931,1.11224300974067,2.12990160410113,1.94224520508622,2.29182463269204,2.3728711459277,1.98097579777154,2.0053698937241,1.11395627363309
"3017","FAGR_UCONN_08702",5.78702637053764,5.89148240646748,5.66663408631469,6.00013684417417,5.58985435005026,5.78997758241588,5.68198278822345,5.61393274196457,5.75943989936498,5.65955044135872,5.64747581592472,5.71587929274607,6.01058462639214,6.31867664775231,6.07197293034026,6.09508803575251,6.11240016397263,5.90769523075559,6.22094665268941,6.20197931040572,6.23627110370258,6.24029346988804,6.51011008215818,6.30041791166533
"3019","FAGR_UCONN_08704",5.15222338506621,5.13712452627436,5.54181530698995,5.69310148234616,5.29925919221415,5.48858902540017,5.14656634075008,5.38445856704103,4.83897884216825,4.9569769688605,5.49959042678016,5.85269427645313,5.83563007803385,5.95720678525955,5.6506521840238,5.90735278536191,5.70229684615549,5.76577944244556,6.28834097329652,6.03214958550919,5.22318001662975,5.85473543714233,5.87072071786661,6.17294160850925
"3023","FAGR_UCONN_08712",0.762766566553985,3.97443647185643,4.89461215495667,6.07650765430393,4.15778242133457,4.3616835172239,3.24229032303652,-0.403575190091829,2.55211988535964,3.95667234216568,0.646969640998838,2.51330376886414,5.08679257002126,4.7413981034708,9.48094960358684,7.58038717750524,3.57067135436371,7.65350895006795,4.66645420697197,3.09925523890699,5.69227202714112,7.22050926786508,4.59592956371581,6.69162946228566
"3028","FAGR_UCONN_08720",3.38664795498826,3.27441474130233,5.05545951571243,4.23053155905622,3.96831915975747,3.6597865426162,3.83492853696522,3.37272309911807,3.4135403830447,4.24151094650272,3.36730492611456,3.68767029991487,5.0218623529176,4.88307951484607,5.77736184144215,5.25655844126786,4.4807164546309,5.03780475599357,4.75646981065812,4.59751245658744,5.66532427466903,5.24155339501127,5.39524338836843,5.17179331901885
"3030","FAGR_UCONN_08723",4.59657538884812,5.22608028674814,5.11509193244197,5.5871705121569,5.11035265914104,5.50709105552834,5.15091073340883,4.69261296297921,4.42186714104308,4.69911961557884,4.82678700627347,5.04794291399475,5.5505715884406,5.75755210958247,5.04186340321408,6.16383703425131,5.04077515695381,5.6859382712361,5.53455323818151,5.21429856542277,5.77337893537159,5.59777130322995,6.03179258084504,6.2570708434931
"3035","FAGR_UCONN_08729",3.31979024650251,3.05886129932958,2.72046272196074,3.15106395971715,3.37580346852785,3.59207170667021,3.5623202772879,3.56055743074397,4.64544518571195,2.42208518317712,3.21815285036013,3.51730176032971,3.09746632229693,1.92175998628692,2.43295655090087,1.9338917958427,2.42046201742549,2.74852820040092,2.67124288144944,2.36000428612595,2.46950241613828,2.09163897559954,2.12261643496013,2.36843242759955
"3044","FAGR_UCONN_08740",2.78798087565523,2.31497061411481,3.23227678354375,2.27922860126998,3.17990916410925,2.92910011209437,3.57530798200794,3.25327759300187,3.2415261611082,3.87571719340866,2.66842504235488,2.16319506403487,1.60262641544631,1.66062335031981,1.62953514854791,1.67593343386832,2.11700087344689,1.32315545195333,1.76431918277556,1.19540834367723,1.04959848738556,1.42691899497086,2.265451470283,2.23861565261111
"3045","FAGR_UCONN_08742",0.545897564598563,0.881709775458991,0.74776744264452,0.459075412336306,1.74467205633368,0.0683912726573896,-0.745784036307968,-0.540790510231192,-0.566859728562036,-1.85797153897872,0.807489322124513,-0.166558806187949,2.35269542643903,0.833035240092136,2.36282979157901,1.9338917958427,2.67105247754671,1.87729098875866,2.49226774376368,2.42510674591247,-0.957143191975277,2.19441503577055,2.0053698937241,1.03794041590972
"3053","FAGR_UCONN_08752",5.77459810124402,5.24323168735906,5.76298676545644,4.42755697916996,5.64155645047373,5.18581863131397,6.08527818418978,5.2556985363567,4.93624409989409,5.96367279301223,5.7148318283918,5.40982639821105,4.24132474098511,4.37340190031797,3.751730089895,3.77883304236303,5.47177610948652,4.36903047581262,5.13768346846638,4.50267369259881,5.17622941014214,4.66383279740417,5.41069678674366,3.94336086009558
"3054","FAGR_UCONN_08753",7.78626092471909,7.10300949913911,7.3799872042029,7.43743033577378,7.82636472489667,6.918953523162,7.6670861141917,7.96463191408989,7.90573786558821,8.19964399167452,7.21107546816507,7.48103477713674,6.59692132283411,6.52340343586057,5.35799744913508,6.91902724224265,7.24951605974027,6.53305290800734,6.76128502108406,6.97442265618844,7.51029876233711,6.82216317612079,7.13955338470633,6.76567010289873
"3059","FAGR_UCONN_08762",6.04679330248664,6.36484171053512,6.23561092081737,6.71965000748214,6.83923074577149,6.85056968783726,6.70789238304514,6.6935061275867,6.54987735706246,6.60208919028141,6.74489701319459,6.50296347237698,5.03710771367948,5.36376886097542,5.40237061403611,5.65313623664072,5.2964773406581,5.41193047419097,5.02365519591368,5.29052406481789,5.52247485111488,5.13360064821261,5.27374447827997,5.15839288384284
"3067","FAGR_UCONN_08770",1.93661242096507,1.76945501585022,-0.0327899487485898,-0.277075510190015,-1.85797153897872,0.520938414173901,0.0337227028217251,-0.540790510231192,-0.566859728562036,-1.85797153897872,1.84520378557433,-0.777406599480406,-0.442132082566326,0.0407474119977925,-1.85797153897873,-0.764502457128395,-0.821100067710037,-1.34726788107681,-1.23617745437363,-1.3424582402339,-0.655894534504135,-1.85797153897873,-0.992881697595709,-1.85797153897873
"3076","FAGR_UCONN_08783",7.81688718167572,8.08381909956842,8.07529150957918,7.70008201724624,8.19195506315602,7.97049883581119,8.30598247078776,8.17885112951095,8.18837625221192,8.04007201951812,8.55508759134896,8.3937177431088,7.40324866220515,7.18549917236038,6.67951058910859,7.08775765567961,7.84047144800479,7.0833120251614,7.71012540879836,7.32079307812838,6.93538403671113,7.55825664824498,7.65060906188908,7.37135753375737
"3081","FAGR_UCONN_08793",7.82745459962164,6.49225438096417,6.22211421429768,5.69310148234616,5.91801226144604,7.69595826471706,6.44856317307768,6.49388172164268,5.43934736583628,6.67965527087503,7.10402180170798,6.73448447316352,5.98984091068465,7.11020207989053,6.10992983089303,6.1104093196624,5.91841542826895,6.13155340210042,6.15627472358668,5.7755411982567,5.03073715152854,5.06291588074618,5.44111569045943,5.92646412005353
"3091","FAGR_UCONN_08804",5.1231093713478,-1.85797153897873,5.60557415638863,4.55665789751231,5.45186108464816,4.87993336000814,4.91587048552843,5.28136893807294,5.97621517923828,5.35559986629642,4.6944240152076,5.58950164716732,3.47120628804148,-1.85797153897872,3.7379445338641,3.10718506802751,3.968424282629,3.73139308865439,3.24656765336103,3.09925523890699,5.17144920609147,2.01881457252013,3.75835692078577,3.78960101548495
"3093","FAGR_UCONN_08806",5.49292673110586,5.81897903634826,6.55916853424507,6.14903812451863,6.23652336060849,5.46354466014013,5.38651486384293,4.90236517187045,5.28541245149267,5.69143859342773,5.1599192530423,5.24410954565648,6.79226489185236,7.2077101297269,8.10224283422417,7.52756009934338,5.67797445905957,7.78271848844366,6.24376302820688,6.21814210477359,7.0877668283619,7.47903259451833,6.40793754681001,7.50529435438762
