sample,MElightyellow,MEgreen,MEtan,MEgreenyellow,MEgrey60,MEcyan,MEdarkred,MEroyalblue,MEyellow,MEpurple,MEsalmon,MElightgreen,MEblue,MEpink,MEbrown,MElightcyan,MEblack,MEmidnightblue,MEgrey
S182Fg29,0.01842343088753561,0.10420184120708857,-0.04729478769422805,0.053215189866378236,0.15278762820585795,0.07158179371980448,0.06612546137093944,0.00575036190838426,0.018128852636993056,0.003743881480582231,-0.11332815151104253,0.015269309297488144,0.02018018007212069,0.021178200697528096,0.01479822218223729,0.1257755986285192,-0.028321632915804123,-0.010242266253442841,0.0030856970836679017
S182Fg36,0.12017158836275943,-0.013034609519985658,-0.0421973753735483,0.02323950661345625,0.04131361025698792,0.018131284964115472,0.04969035035639422,-0.059218691708569506,0.04103504951397079,-0.013760055984707385,0.008661961937490999,-0.006526813838307641,-0.020359732366525697,-0.001610342597146403,-0.017355506738122386,0.012367157077832341,-0.11570395573010654,-0.03821753212077033,-0.07142216741266724
S182Fg39,-0.016468593086176094,-0.008882052289781157,0.07910646804449564,-0.004950671831912053,0.09328536860037591,-0.00508171823700248,0.029648207184431025,-0.027958800135919244,0.020948065697144004,-0.011452203357804596,-0.04953121542545817,-0.004383117702515649,0.00939287688466294,0.01692258722176589,0.012301125048684464,-0.0021795779894543624,0.026151188506327857,-0.009235974078976595,-0.0011854867330241222
S182Fg42,0.062394832350889225,-0.050374389390577916,-0.056139813048227155,0.0076614022915686515,0.12530441610585707,0.012875684220690697,0.09263154385772707,-0.014622745768911876,0.06816638506840818,-0.04391785227704956,-0.09812501341158576,-0.012498535977501342,-0.007612550396234383,-0.0016530229738295924,-0.010553622376213328,-0.013770048126496388,-0.047473261683852186,-0.019077122705393502,-0.08078155696461994
S182Fg44,-0.02136836864684006,-0.0719811800529896,-0.037525006886231296,0.024784359632322422,0.023636919661128263,-0.0036459963208105664,-0.04444381167519355,0.006435092361599703,-0.014928264070468036,0.0018997019282797174,-0.02005478486649924,-0.0012642386867898598,-0.006152835469456778,0.0025345935488924817,-0.003100893176187276,-0.11692248441932683,0.019284621701558532,0.0023944123112139724,-0.03569786877083852
S182Fg45,-0.20597060122887742,0.04349596393428247,-0.021809309537841087,0.039788494205687384,0.17246621904216125,0.06121577514549957,0.1562699683687013,0.014991913694615899,0.07749773008593043,-0.028889782166384298,-0.21547186713179553,0.04228221218450085,0.06715703628688771,0.05780329984112177,0.04764615184690385,0.04127685340517888,0.18682095619751304,0.051458415763510575,0.07513481919986724
S183Fg02,0.05977045767772799,0.18700855905133967,0.17635059946204226,-0.005861320863215551,0.06132223120319889,0.08399132493728971,0.01326244454174257,0.018144006401232492,-0.12398219202221976,0.0226490515936004,0.04035842119399996,0.026714702156992266,0.023469070248148302,-0.009609220579097797,0.02923324651312805,-0.06580427407986274,0.022403774628966134,0.014124974475603945,0.04366348253288074
S183Fg03,0.0559935809806857,0.15409074318404595,0.1677934324770781,-0.02399250001114758,0.032364227934107946,0.058196743100997,0.037565253150146506,0.04303980935038575,-0.08287296882672285,-0.01072214004699478,0.024310584249305607,-0.0019558899499978453,0.011106574967953307,7.334372417840059e-5,0.014927973392503669,0.10328560439168967,-0.001579329434291175,-4.508323818588219e-4,0.0011714387452697375
S183Fg05,-0.07399184560874963,0.2860413966226113,0.12482728748076445,0.044324182112040846,0.1326116236961117,0.22743877864430417,0.20341384390369968,0.0678855388095431,-0.0793842275914349,0.03050767499650913,-0.08034346983907152,0.10147385501611703,0.14822963474105713,0.12155115738278388,0.16908979603860735,0.048643274447698906,0.17994363894400048,0.1032987880871714,0.21634279703839956
S183Fg07,-0.0815564577844756,0.2792231943362658,0.09639942210110382,0.01959391894234302,0.10381425484374909,0.1794723549609235,0.15244051800010056,0.19053216163599623,-0.14515662489659423,0.04160752390100015,-0.031468791016867864,0.061363553002994085,0.10999855315741992,0.06278485182825798,0.0797958204343426,0.04225428548333462,0.13658321122759842,0.042704255161948444,0.17577257456920106
S183Fg10,0.14318871102567785,0.20922960400654217,0.0858524119100082,-0.03706946244314385,-0.006420019250621495,0.06528575164434997,-0.08962306023554648,-0.825467763747787,-0.24298346296648457,0.05532016129339179,0.11045872766089966,0.008000169226611842,-0.03911471185545668,-0.08292813999529478,-0.01690002814289799,-0.1864689116981743,-0.10134492028729084,-0.034824932928102556,-0.1477493764133325
S183Fg20,-0.030833280141325796,0.17931803623986262,0.049531124889019736,-0.0030063423637779565,0.03421144086443998,0.10208211517619623,5.743912155590806e-4,0.0046265079188127075,-0.22155342940319547,0.016307163705090034,-0.038791996211412896,0.02456641985808756,0.02084860976005035,-0.015709724273133822,0.018463680878334447,-0.131052369430275,0.0028022664649160495,0.020682253192088225,-0.031845219522645005
S183Fg23,-0.03365173905632734,0.06230720206996547,0.13621862008684554,-0.01576847655452607,0.016551557348940645,0.06657661596029266,0.04769135448842858,0.01694251393350758,-0.07119356146178067,0.007222534753107761,-0.002882167999078055,0.027901277201530895,0.015451148196290914,-0.0022907335525095738,0.02002585493339055,0.003231593975162708,0.045490472397272275,-0.016350735212522463,0.05443632440787918
S183Fg25,0.0898286861379428,0.09123444684479148,0.09215415137023426,-0.04720397720947828,-0.055222787343022335,0.04374238886970523,-0.03214872293092134,0.03641090015613492,-0.20104699831991502,-0.028849149485188248,0.015305858621759405,-0.06534070119509547,-0.05432884835918286,-0.09765803960563128,-0.05147573218444057,-0.1818320619812753,-0.05693823735598316,-0.021925491272031576,-0.1033004795090481
S183Fg27,0.14912398833320764,0.14496940729352237,0.08001120489751587,-0.0432785548296133,0.0054104017605722836,0.05813196313382432,-0.03333865884955578,-0.04125325065387344,-0.15348832534165627,0.004823705331742021,0.07931042507118927,0.002893149948886624,-0.027472460314323842,-0.04916662252349203,-0.016395544003107634,0.0946771570588789,-0.07132012863733175,-0.012728289241661158,-0.07266895762666681
S183Fg28,0.05338348051768829,0.17981155130501847,0.021928860914009852,-0.04096283521501212,-0.01985436032696715,0.06574935727621573,-0.017095790817535487,0.0021716212883445864,-0.20843168785949678,-0.010721668018998083,-0.035180891598481125,0.028771837508270795,-0.0034838809465485288,-0.04554320751901279,-0.004583194295274281,0.015813313475958293,0.05666660612198029,0.010189685497603202,0.020878479408086712
S183Fg29,0.08674356314691781,0.1786766844727455,0.09778268187989766,-0.01536949899371384,0.03785310073566912,0.08326698103521236,0.07451330281420587,-0.0035145478529580165,-0.09431525544814784,0.018913365527002447,0.03333504946716384,0.03059390586573855,-0.012978196470298776,-0.028999394078500825,0.007137589811828744,-0.13477897323674384,-0.08403945569398774,-0.0024510411940494707,-0.06761430339634156
S183Fg36,-0.07292413930475035,-0.034902579763689934,0.06324908339140292,-0.11496186263155897,-0.21260205739124455,-0.01410527621808395,-0.10365443501425646,-0.04153388744896072,-0.24957598600280054,-0.1299307121124305,-0.025928902734155393,-0.05448119662099931,-0.1575628914116647,-0.17974264594434805,-0.13853286250721103,-0.21554723586531446,-0.032676259847620875,-0.04426534793776835,-0.26706461127952197
S183Fg39,-0.05507569747340555,0.11550430929717401,0.06137492809507197,-0.022080838428321235,-0.023001786171796428,0.08408328209487356,-0.03411116668960651,0.024085879060611687,-0.129491318361638,0.005738714421668905,-0.010836370844657694,0.011829058930065752,0.01913377584229359,-0.012147046081581328,0.009461804484445595,0.019772886248918285,0.10003125484897821,-0.010169441268094302,0.02242347602065859
S183Fg42,0.07698599151490729,0.13254765316974387,0.22890913907242258,-0.027852552813373944,0.053382067632070575,0.06383458600130296,-0.028310072948934638,0.04611022141815451,-0.13157707860174728,0.017511939712516324,0.0662355819887318,-0.008902512970758196,-7.237761065159653e-4,0.02373540657833134,0.023017545174639158,0.1378037725090317,0.03352144553486659,0.011876514270473378,0.07130582032705775
S183Fg44,0.06976186164865208,0.06516070918726312,0.24373619102416724,-0.05160051505822489,0.04647064601013328,0.03254288844955049,-0.019513664496306815,0.007193395669052413,-0.0972141570090582,-0.06494924602905264,0.008603093932308124,-0.00795789456404023,-0.0023180455949998215,-0.03570338971695536,-0.005888297967531761,-0.021616611095878015,0.027768601319492305,-0.019135129467850096,-0.025076598944447387
S183Fg45,-0.1626056384507987,0.0932508216991336,0.10892321210130819,-0.049187475014584744,-0.07834867906550491,0.027245459434853687,-0.08075068728020715,-0.02010452694655609,-0.13934659529888735,-0.04659013560910756,-0.08770604092741366,-0.03871471955001677,0.023923504631318128,-0.017927228018909405,-0.0017873485315861486,-0.15609867687309908,0.2908361417930649,0.030996191380200905,-0.004280925185177937
